U,WallDistance,nut
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.554688,0.047193,0.001386
0.562565,0.037370,0.001131
0.564685,0.028504,0.000881
0.559466,0.020563,0.000638
0.543245,0.013626,0.000394
0.497617,0.006557,0.000171
0.000000,0.000000,0.000000
0.028938,0.387864,0.001159
0.033214,0.490726,0.001292
0.044815,0.562913,0.001373
0.058693,0.549012,0.001358
0.071147,0.493104,0.001287
0.084051,0.442317,0.001154
0.032333,0.387995,0.001141
0.035343,0.388231,0.001131
0.035316,0.490833,0.001255
0.037286,0.491021,0.001224
0.039077,0.491377,0.001200
0.041284,0.492014,0.001175
0.044655,0.493223,0.001145
0.045237,0.562923,0.001335
0.045829,0.562969,0.001299
0.046520,0.563093,0.001266
0.047518,0.563347,0.001228
0.049226,0.560592,0.001175
0.058058,0.548945,0.001324
0.057729,0.548878,0.001290
0.057635,0.548817,0.001257
0.057721,0.548767,0.001216
0.058120,0.545458,0.001155
0.069845,0.493052,0.001253
0.068938,0.492999,0.001218
0.068343,0.492949,0.001184
0.067837,0.492908,0.001140
0.067385,0.492877,0.001076
0.082308,0.442275,0.001118
0.081016,0.442232,0.001083
0.080083,0.442191,0.001049
0.079175,0.442158,0.001007
0.078165,0.442131,0.000948
0.187022,0.036316,0.000693
0.181116,0.035750,0.000682
0.186739,0.056080,0.000875
0.182193,0.055653,0.000869
0.183978,0.021713,0.000468
0.176513,0.020946,0.000445
0.174978,0.010092,0.000226
0.163348,0.009339,0.000192
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.190439,0.057439,0.000883
0.191832,0.038349,0.000709
0.190735,0.024905,0.000498
0.186966,0.013472,0.000273
0.000000,0.000000,0.000000
0.106968,0.009326,0.000082
0.000000,0.000000,0.000000
0.108009,0.009086,0.000081
0.000000,0.000000,0.000000
0.132167,0.020901,0.000223
0.133115,0.020527,0.000222
0.146008,0.035100,0.000375
0.146608,0.034882,0.000375
0.155182,0.054718,0.000530
0.155783,0.054576,0.000530
0.162515,0.081173,0.000685
0.163309,0.081072,0.000686
0.169605,0.116608,0.000837
0.170648,0.116528,0.000839
0.177343,0.163960,0.000976
0.178455,0.163888,0.000979
0.185429,0.227174,0.001070
0.186478,0.227101,0.001075
0.190002,0.263588,0.001089
0.191335,0.263571,0.001095
0.186371,0.227712,0.001099
0.188591,0.227756,0.001105
0.176891,0.164454,0.001124
0.180365,0.164498,0.001130
0.166607,0.117037,0.001092
0.171336,0.117067,0.001098
0.158104,0.081521,0.000996
0.163871,0.081521,0.001001
0.152265,0.054979,0.000854
0.158685,0.054924,0.000857
0.148689,0.035275,0.000664
0.155156,0.035123,0.000665
0.146352,0.020999,0.000419
0.151677,0.020666,0.000419
0.138690,0.009364,0.000166
0.141744,0.009140,0.000166
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.108835,0.008923,0.000080
0.000000,0.000000,0.000000
0.133775,0.020274,0.000221
0.146949,0.034736,0.000374
0.156110,0.054480,0.000530
0.163829,0.081000,0.000686
0.171353,0.116467,0.000840
0.179187,0.163826,0.000982
0.187217,0.227030,0.001078
0.192387,0.263566,0.001099
0.190512,0.227832,0.001109
0.183510,0.164585,0.001133
0.175746,0.117154,0.001102
0.169373,0.081592,0.001004
0.164933,0.054956,0.000860
0.161580,0.035080,0.000667
0.157192,0.020482,0.000421
0.145321,0.009007,0.000167
0.000000,0.000000,0.000000
0.109513,0.008813,0.000079
0.000000,0.000000,0.000000
0.134284,0.020105,0.000220
0.147194,0.034638,0.000374
0.156329,0.054413,0.000529
0.164227,0.080947,0.000686
0.171870,0.116416,0.000840
0.179675,0.163769,0.000983
0.187731,0.226956,0.001081
0.193197,0.263570,0.001102
0.192124,0.227939,0.001111
0.186278,0.164715,0.001136
0.179761,0.117296,0.001106
0.174555,0.081735,0.001007
0.171032,0.055080,0.000862
0.168105,0.035149,0.000670
0.163121,0.020432,0.000424
0.149723,0.008957,0.000170
0.000000,0.000000,0.000000
0.110076,0.008739,0.000078
0.000000,0.000000,0.000000
0.134696,0.019991,0.000219
0.147388,0.034571,0.000373
0.156479,0.054366,0.000529
0.164499,0.080906,0.000686
0.172231,0.116373,0.000841
0.180006,0.163715,0.000984
0.188083,0.226880,0.001083
0.193804,0.263582,0.001105
0.193439,0.228071,0.001113
0.188632,0.164881,0.001138
0.183295,0.117492,0.001108
0.179288,0.081953,0.001010
0.176866,0.055307,0.000864
0.174708,0.035356,0.000675
0.169583,0.020549,0.000432
0.155430,0.009021,0.000177
0.000000,0.000000,0.000000
0.110564,0.008683,0.000078
0.000000,0.000000,0.000000
0.135066,0.019908,0.000218
0.147568,0.034522,0.000372
0.156599,0.054329,0.000528
0.164681,0.080872,0.000685
0.172478,0.116334,0.000841
0.180234,0.163663,0.000985
0.188316,0.226802,0.001085
0.194250,0.263599,0.001107
0.194485,0.228222,0.001114
0.190574,0.165078,0.001139
0.186284,0.117735,0.001111
0.183421,0.082246,0.001013
0.110946,0.008620,0.000077
0.000000,0.000000,0.000000
0.135416,0.019830,0.000217
0.147745,0.034475,0.000371
0.156715,0.054295,0.000527
0.164800,0.080840,0.000685
0.172635,0.116296,0.000841
0.180384,0.163611,0.000985
0.188460,0.226724,0.001086
0.194568,0.263617,0.001109
0.195301,0.228378,0.001115
0.192137,0.165285,0.001139
0.188719,0.117998,0.001113
0.186846,0.082578,0.001017
0.111249,0.008581,0.000076
0.000000,0.000000,0.000000
0.135740,0.019787,0.000216
0.147911,0.034449,0.000370
0.156827,0.054273,0.000527
0.164877,0.080817,0.000685
0.172729,0.116266,0.000840
0.180474,0.163565,0.000986
0.188537,0.226653,0.001087
0.194794,0.263726,0.001111
0.195963,0.228743,0.001116
0.193448,0.165786,0.001140
0.190761,0.118683,0.001116
0.189695,0.083528,0.001022
0.111643,0.008618,0.000076
0.000000,0.000000,0.000000
0.136039,0.019826,0.000215
0.148073,0.034468,0.000370
0.112121,0.008681,0.000076
0.000000,0.000000,0.000000
0.136325,0.019902,0.000215
0.148244,0.034508,0.000369
0.156931,0.054280,0.000526
0.164919,0.080814,0.000684
0.172773,0.116252,0.000840
0.180515,0.163535,0.000986
0.188558,0.226599,0.001088
0.194968,0.264111,0.001113
0.196587,0.229741,0.001116
0.194723,0.167162,0.001140
0.192724,0.120588,0.001119
0.192302,0.086192,0.001029
0.193413,0.061206,0.000896
0.194803,0.043706,0.000730
0.193712,0.032126,0.000535
0.190014,0.022941,0.000334
0.158746,0.016331,0.000220
0.157033,0.054303,0.000525
0.164935,0.080824,0.000683
0.172770,0.116249,0.000840
0.180500,0.163519,0.000986
0.188520,0.226563,0.001090
0.195102,0.264990,0.001115
0.197229,0.231879,0.001117
0.196089,0.170088,0.001140
0.194800,0.124595,0.001123
0.194914,0.091666,0.001039
0.196142,0.068600,0.000913
0.197144,0.053089,0.000758
0.195391,0.042958,0.000582
0.189471,0.036501,0.000411
0.162252,0.032097,0.000285
0.000000,0.000000,0.000000
0.112612,0.008736,0.000075
0.136637,0.019983,0.000214
0.148448,0.034552,0.000367
0.157146,0.054329,0.000524
0.164923,0.080838,0.000682
0.172695,0.116254,0.000839
0.180398,0.163513,0.000986
0.188388,0.226545,0.001091
0.195164,0.266683,0.001118
0.197871,0.235894,0.001118
0.197523,0.175513,0.001139
0.196949,0.131864,0.001128
0.197516,0.101238,0.001053
0.198845,0.080523,0.000937
0.199761,0.066870,0.000796
0.198409,0.058219,0.000641
0.193114,0.053174,0.000495
0.174364,0.050207,0.000371
0.113110,0.008810,0.000075
0.000000,0.000000,0.000000
0.136976,0.020095,0.000212
0.148674,0.034616,0.000366
0.157257,0.054369,0.000522
0.164859,0.080864,0.000681
0.172503,0.116271,0.000838
0.180152,0.163522,0.000985
0.188099,0.226547,0.001093
0.195079,0.269664,0.001121
0.198420,0.242856,0.001119
0.198901,0.184731,0.001138
0.198986,0.143828,0.001133
0.199836,0.116030,0.001070
0.201087,0.097660,0.000968
0.201738,0.085994,0.000844
0.200509,0.079153,0.000712
0.196124,0.075433,0.000587
0.183664,0.073351,0.000471
0.005318,0.006846,0.000027
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.010344,0.010804,0.000067
0.000000,0.000000,0.000000
0.020702,0.012404,0.000097
0.000000,0.000000,0.000000
0.035929,0.012580,0.000119
0.000000,0.000000,0.000000
0.058125,0.012778,0.000134
0.000000,0.000000,0.000000
0.086055,0.013071,0.000141
0.000000,0.000000,0.000000
0.116277,0.013392,0.000141
0.000000,0.000000,0.000000
0.144590,0.013152,0.000132
0.000000,0.000000,0.000000
0.158857,0.012774,0.000117
0.000000,0.000000,0.000000
0.150994,0.013163,0.000103
0.000000,0.000000,0.000000
0.127751,0.013409,0.000095
0.000000,0.000000,0.000000
0.098503,0.013091,0.000091
0.000000,0.000000,0.000000
0.069118,0.012801,0.000090
0.000000,0.000000,0.000000
0.042699,0.012608,0.000091
0.000000,0.000000,0.000000
0.024406,0.012442,0.000097
0.000000,0.000000,0.000000
0.020967,0.010936,0.000088
0.000000,0.000000,0.000000
0.025014,0.006664,0.000048
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.010321,0.008528,0.000047
0.000000,0.000000,0.000000
0.016015,0.018069,0.000119
0.025079,0.025277,0.000177
0.038849,0.028081,0.000221
0.059560,0.028383,0.000253
0.086375,0.028836,0.000271
0.116452,0.029320,0.000277
0.146298,0.028887,0.000263
0.163785,0.028253,0.000235
0.159703,0.028913,0.000212
0.139922,0.029359,0.000203
0.114051,0.028881,0.000201
0.087978,0.028433,0.000197
0.064531,0.028141,0.000195
0.044663,0.025452,0.000188
0.030858,0.018369,0.000155
0.029188,0.008730,0.000075
0.000000,0.000000,0.000000
0.012888,0.008680,0.000060
0.000000,0.000000,0.000000
0.017586,0.019904,0.000150
0.025669,0.032861,0.000227
0.038763,0.043409,0.000289
0.058696,0.047233,0.000336
0.084617,0.047494,0.000365
0.114025,0.047775,0.000376
0.143943,0.047519,0.000364
0.162531,0.047152,0.000332
0.160343,0.047552,0.000304
0.142579,0.047823,0.000297
0.118638,0.047547,0.000296
0.094163,0.047292,0.000290
0.071390,0.043592,0.000276
0.050554,0.033216,0.000251
0.033411,0.020198,0.000196
0.027988,0.008794,0.000092
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.010756,0.008804,0.000070
0.015210,0.020087,0.000176
0.023194,0.034610,0.000268
0.036423,0.052387,0.000344
0.056324,0.066326,0.000401
0.082076,0.071014,0.000439
0.111445,0.071187,0.000455
0.141641,0.071013,0.000447
0.160671,0.070774,0.000416
0.158944,0.071048,0.000388
0.141706,0.071239,0.000383
0.118336,0.071071,0.000383
0.094223,0.066511,0.000369
0.071500,0.052770,0.000343
0.050487,0.034971,0.000303
0.032733,0.020276,0.000229
0.026131,0.008873,0.000105
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.007554,0.008930,0.000079
0.012286,0.020286,0.000199
0.021034,0.034737,0.000305
0.034946,0.054479,0.000391
0.055257,0.077961,0.000456
0.081115,0.095190,0.000499
0.110489,0.100322,0.000522
0.140735,0.100189,0.000520
0.159706,0.100022,0.000492
0.157701,0.100226,0.000465
0.140183,0.100374,0.000464
0.116676,0.095374,0.000461
0.092485,0.078360,0.000439
0.069909,0.054884,0.000402
0.049690,0.034991,0.000348
0.033412,0.020414,0.000256
0.026702,0.008976,0.000115
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.015619,0.009096,0.000086
0.018651,0.020546,0.000216
0.025621,0.034895,0.000333
0.038381,0.054585,0.000429
0.057974,0.081080,0.000501
0.083201,0.111444,0.000553
0.111957,0.131515,0.000584
0.141604,0.136264,0.000589
0.159926,0.136141,0.000563
0.157196,0.136299,0.000538
0.139106,0.131693,0.000540
0.115380,0.111849,0.000534
0.091319,0.081514,0.000505
0.069436,0.054887,0.000458
0.050789,0.035080,0.000392
0.036438,0.020637,0.000282
0.029199,0.009128,0.000124
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.030798,0.009335,0.000090
0.033300,0.020920,0.000227
0.037845,0.035116,0.000353
0.047767,0.054730,0.000458
0.064845,0.081183,0.000542
0.088281,0.116617,0.000604
0.115594,0.155292,0.000646
0.143907,0.177190,0.000658
0.161084,0.180696,0.000633
0.157472,0.177346,0.000610
0.138914,0.155689,0.000614
0.115266,0.117064,0.000605
0.091789,0.081520,0.000568
0.071063,0.054962,0.000512
0.054138,0.035257,0.000433
0.040984,0.020988,0.000306
0.032432,0.009359,0.000133
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.049602,0.009684,0.000093
0.052317,0.021468,0.000234
0.054914,0.035442,0.000368
0.061855,0.054941,0.000484
0.075276,0.081329,0.000579
0.095738,0.116725,0.000654
0.120821,0.164052,0.000708
0.147113,0.212736,0.000729
0.162771,0.234478,0.000706
0.158323,0.213103,0.000685
0.139608,0.164496,0.000690
0.116448,0.117084,0.000678
0.093977,0.081599,0.000633
0.074660,0.055126,0.000567
0.059255,0.035552,0.000474
0.046380,0.021521,0.000330
0.035894,0.009702,0.000143
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.070949,0.010166,0.000094
0.073985,0.022234,0.000239
0.074385,0.035906,0.000379
0.078887,0.055241,0.000506
0.088722,0.081535,0.000614
0.105394,0.116873,0.000702
0.127466,0.164165,0.000770
0.151042,0.227343,0.000801
0.164846,0.263686,0.000782
0.159692,0.227763,0.000763
0.141207,0.164533,0.000770
0.118958,0.117171,0.000753
0.097875,0.081758,0.000700
0.080144,0.055393,0.000622
0.066014,0.035997,0.000515
0.052674,0.022277,0.000354
0.039693,0.010180,0.000152
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.092993,0.010582,0.000092
0.096501,0.022897,0.000238
0.094635,0.036315,0.000385
0.097146,0.055506,0.000520
0.104173,0.081716,0.000641
0.117163,0.117003,0.000745
0.135658,0.164264,0.000828
0.155913,0.227425,0.000873
0.167547,0.263732,0.000859
0.161833,0.227786,0.000844
0.143980,0.164581,0.000853
0.123080,0.117260,0.000831
0.103763,0.081908,0.000768
0.087772,0.055637,0.000678
0.074639,0.036392,0.000553
0.060246,0.022933,0.000375
0.044548,0.010595,0.000161
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.110048,0.009968,0.000088
0.115524,0.021894,0.000231
0.113907,0.035713,0.000381
0.115654,0.055122,0.000525
0.120939,0.081459,0.000658
0.130900,0.116827,0.000777
0.145606,0.164143,0.000878
0.162151,0.227344,0.000937
0.171382,0.263651,0.000932
0.165294,0.227671,0.000922
0.148520,0.164430,0.000934
0.129433,0.117061,0.000909
0.112222,0.081634,0.000837
0.098120,0.055240,0.000732
0.086139,0.035783,0.000589
0.071851,0.021928,0.000394
0.055039,0.009979,0.000169
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.110327,0.009211,0.000084
0.123031,0.020667,0.000222
0.127507,0.034969,0.000372
0.131277,0.054644,0.000521
0.136439,0.081137,0.000664
0.144476,0.116604,0.000798
0.156006,0.163986,0.000914
0.169113,0.227234,0.000987
0.176095,0.263553,0.000992
0.169814,0.227547,0.000988
0.154274,0.164263,0.001003
0.137017,0.116831,0.000976
0.121782,0.081308,0.000898
0.109714,0.054761,0.000781
0.100285,0.035039,0.000622
0.091955,0.020701,0.000408
0.082114,0.009223,0.000173
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.102662,0.009965,0.000082
0.123434,0.021888,0.000219
0.134812,0.035706,0.000369
0.141538,0.055114,0.000520
0.147477,0.081452,0.000669
0.154686,0.116821,0.000811
0.164261,0.164140,0.000937
0.174984,0.227344,0.001020
0.180410,0.263647,0.001031
0.174161,0.227662,0.001033
0.159738,0.164423,0.001051
0.143994,0.117056,0.001023
0.130391,0.081630,0.000938
0.120278,0.055238,0.000813
0.113887,0.035781,0.000642
0.112626,0.021926,0.000415
0.110472,0.009979,0.000172
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.101918,0.010578,0.000082
0.125795,0.022887,0.000222
0.139548,0.036304,0.000372
0.147782,0.055495,0.000523
0.154299,0.081706,0.000675
0.161200,0.116996,0.000821
0.169739,0.164260,0.000953
0.179108,0.227427,0.001040
0.183748,0.263726,0.001055
0.177867,0.227769,0.001061
0.164624,0.164567,0.001082
0.150340,0.117251,0.001052
0.138263,0.081903,0.000963
0.129748,0.055634,0.000831
0.125155,0.036391,0.000653
0.125915,0.022931,0.000419
0.124520,0.010594,0.000170
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.103795,0.010160,0.000083
0.128585,0.022221,0.000224
0.142733,0.035893,0.000374
0.151577,0.055229,0.000527
0.158455,0.081524,0.000680
0.165289,0.116866,0.000828
0.173312,0.164162,0.000964
0.181958,0.227348,0.001054
0.186320,0.263676,0.001071
0.181069,0.227733,0.001079
0.169083,0.164510,0.001101
0.156220,0.117158,0.001070
0.145509,0.081753,0.000978
0.138165,0.055393,0.000842
0.134341,0.035998,0.000658
0.134677,0.022277,0.000420
0.132048,0.010180,0.000169
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.105605,0.009677,0.000083
0.130715,0.021453,0.000224
0.144805,0.035427,0.000375
0.153900,0.054928,0.000529
0.161022,0.081319,0.000683
0.167918,0.116717,0.000833
0.175700,0.164049,0.000971
0.183968,0.227254,0.001064
0.188350,0.263622,0.001082
0.183866,0.227703,0.001091
0.173130,0.164457,0.001115
0.161581,0.117066,0.001083
0.152025,0.081596,0.000989
0.145511,0.055131,0.000849
0.141891,0.035559,0.000662
0.140880,0.021525,0.000419
0.135773,0.009704,0.000168
0.000000,0.000000,0.000000
0.650411,0.058051,0.001705
0.565582,0.070029,0.001764
0.647726,0.058031,0.001686
0.559649,0.070012,0.001737
0.571742,0.070053,0.001794
0.652885,0.058078,0.001725
0.577956,0.070085,0.001825
0.654994,0.058116,0.001745
0.583995,0.070129,0.001859
0.656530,0.058169,0.001767
0.589565,0.070191,0.001893
0.657205,0.058243,0.001789
0.594294,0.070277,0.001928
0.656650,0.058348,0.001812
0.727786,0.047189,0.001564
0.728482,0.047165,0.001553
0.726481,0.047222,0.001575
0.724444,0.047268,0.001587
0.721477,0.047333,0.001600
0.717283,0.047424,0.001615
0.711509,0.047551,0.001630
0.796206,0.037352,0.001347
0.800200,0.037322,0.001342
0.791245,0.037393,0.001351
0.785205,0.037451,0.001357
0.777865,0.037533,0.001367
0.768920,0.037647,0.001380
0.758068,0.037809,0.001393
0.854293,0.028469,0.001056
0.861312,0.028430,0.001057
0.845935,0.028523,0.001057
0.836066,0.028599,0.001064
0.824440,0.028706,0.001077
0.810809,0.028856,0.001095
0.795035,0.029068,0.001112
0.899689,0.020504,0.000702
0.909359,0.020451,0.000704
0.888082,0.020580,0.000707
0.874193,0.020687,0.000727
0.858059,0.020836,0.000755
0.839752,0.021045,0.000786
0.819414,0.021336,0.000813
0.921881,0.013528,0.000343
0.933505,0.013446,0.000344
0.906556,0.013646,0.000363
0.887783,0.013809,0.000409
0.867808,0.014037,0.000457
0.846439,0.014350,0.000499
0.823526,0.014780,0.000529
0.870223,0.006504,0.000123
0.882043,0.006453,0.000124
0.858311,0.006576,0.000187
0.845729,0.006677,0.000257
0.830695,0.006816,0.000273
0.813144,0.007007,0.000286
0.792874,0.007267,0.000294
0.000000,0.000000,0.000000
0.000000,0.000000,0.000001
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.156999,0.221805,0.000704
0.152190,0.221772,0.000767
0.000000,0.000000,0.000000
0.057943,0.008652,0.000052
0.078362,0.019848,0.000163
0.089624,0.034494,0.000288
0.097162,0.054320,0.000417
0.101653,0.080875,0.000565
0.103185,0.116344,0.000728
0.102690,0.163675,0.000888
0.102147,0.206068,0.001027
0.104366,0.221429,0.001115
0.110014,0.221546,0.001144
0.116377,0.221634,0.001139
0.121572,0.221609,0.001125
0.125486,0.221586,0.001108
0.128399,0.221581,0.001093
0.130540,0.221587,0.001080
0.132104,0.221597,0.001069
0.133229,0.221609,0.001059
0.134226,0.221628,0.001049
0.135400,0.221647,0.001035
0.136819,0.221661,0.001016
0.138476,0.221676,0.000993
0.140373,0.221692,0.000963
0.142579,0.221708,0.000926
0.145188,0.221726,0.000881
0.148330,0.221747,0.000827
0.000000,0.000000,0.000000
0.059589,0.008644,0.000052
0.079210,0.019837,0.000163
0.089702,0.034489,0.000288
0.096168,0.054319,0.000418
0.099325,0.080876,0.000568
0.099325,0.116347,0.000727
0.097346,0.161821,0.000871
0.095723,0.191257,0.000972
0.097649,0.195521,0.000997
0.103890,0.195651,0.000960
0.111121,0.195747,0.000906
0.117032,0.195714,0.000857
0.121481,0.195684,0.000818
0.124811,0.195675,0.000789
0.127273,0.195678,0.000766
0.129076,0.195685,0.000748
0.130372,0.195695,0.000735
0.131519,0.195713,0.000720
0.132856,0.195731,0.000701
0.134472,0.195743,0.000679
0.136397,0.195757,0.000653
0.138653,0.195772,0.000625
0.141374,0.195787,0.000595
0.144752,0.195805,0.000565
0.149080,0.195826,0.000542
0.154788,0.195853,0.000532
0.162430,0.195888,0.000544
0.000000,0.000000,0.000000
0.062678,0.008638,0.000053
0.081409,0.019829,0.000164
0.090882,0.034488,0.000290
0.095887,0.054321,0.000420
0.097344,0.080881,0.000568
0.095534,0.116354,0.000713
0.091898,0.154374,0.000820
0.089176,0.172042,0.000849
0.090995,0.171992,0.000780
0.098228,0.172135,0.000671
0.106799,0.172240,0.000587
0.113891,0.172198,0.000534
0.119324,0.172160,0.000500
0.123497,0.172145,0.000480
0.126676,0.172145,0.000467
0.129076,0.172150,0.000459
0.130840,0.172157,0.000453
0.132443,0.172174,0.000448
0.134331,0.172191,0.000443
0.136675,0.172202,0.000439
0.139615,0.172214,0.000439
0.143245,0.172228,0.000444
0.147844,0.172244,0.000458
0.153776,0.172262,0.000486
0.161510,0.172284,0.000533
0.171608,0.172312,0.000605
0.184637,0.172351,0.000707
0.000000,0.000000,0.000000
0.067554,0.008634,0.000054
0.085197,0.019826,0.000168
0.093283,0.034492,0.000295
0.096339,0.054329,0.000422
0.095670,0.080891,0.000555
0.091778,0.116364,0.000666
0.086360,0.143709,0.000704
0.082620,0.150687,0.000633
0.084946,0.150625,0.000494
0.094741,0.150784,0.000393
0.106799,0.150898,0.000362
0.117214,0.150845,0.000363
0.125488,0.150797,0.000378
0.132009,0.150776,0.000396
0.137085,0.150771,0.000413
0.141004,0.150773,0.000427
0.143953,0.150777,0.000440
0.146716,0.150793,0.000455
0.150076,0.150810,0.000476
0.154325,0.150820,0.000504
0.159683,0.150832,0.000540
0.166281,0.150845,0.000588
0.174485,0.150861,0.000649
0.184681,0.150879,0.000728
0.197248,0.150903,0.000826
0.212507,0.150934,0.000945
0.230609,0.150977,0.001083
0.000000,0.000000,0.000000
0.074721,0.008634,0.000056
0.090850,0.019828,0.000173
0.096966,0.034502,0.000298
0.097477,0.054343,0.000411
0.094262,0.080907,0.000508
0.088059,0.112721,0.000552
0.080766,0.130372,0.000501
0.076469,0.131301,0.000377
0.082719,0.131224,0.000301
0.101814,0.131400,0.000332
0.123196,0.131526,0.000412
0.140821,0.131459,0.000492
0.154389,0.131398,0.000560
0.164773,0.131370,0.000615
0.172682,0.131360,0.000657
0.178711,0.131358,0.000690
0.183231,0.131360,0.000716
0.187503,0.131374,0.000744
0.192781,0.131390,0.000781
0.199407,0.131399,0.000827
0.207532,0.131411,0.000882
0.217209,0.131424,0.000948
0.228728,0.131440,0.001026
0.242303,0.131460,0.001117
0.258063,0.131486,0.001221
0.276004,0.131521,0.001337
0.295941,0.131569,0.001464
0.000000,0.000000,0.000000
0.084806,0.008639,0.000060
0.098664,0.019838,0.000176
0.101960,0.034522,0.000286
0.099204,0.054366,0.000360
0.093058,0.080929,0.000392
0.084366,0.104892,0.000359
0.075010,0.113745,0.000274
0.073544,0.113706,0.000240
0.097198,0.113611,0.000351
0.136966,0.113808,0.000535
0.171349,0.113946,0.000695
0.196725,0.113863,0.000816
0.215094,0.113786,0.000906
0.228561,0.113748,0.000972
0.238527,0.113732,0.001021
0.245990,0.113726,0.001057
0.251542,0.113724,0.001086
0.256789,0.113738,0.001116
0.263278,0.113754,0.001154
0.271317,0.113762,0.001200
0.280934,0.113773,0.001253
0.292081,0.113787,0.001315
0.304919,0.113804,0.001385
0.319478,0.113826,0.001464
0.335685,0.113855,0.001552
0.353307,0.113894,0.001647
0.371955,0.113949,0.001747
0.000000,0.000000,0.000000
0.098848,0.008648,0.000061
0.109010,0.019852,0.000162
0.108270,0.034550,0.000230
0.101400,0.054396,0.000245
0.091911,0.079385,0.000219
0.079935,0.095355,0.000174
0.069408,0.097796,0.000180
0.090038,0.097742,0.000332
0.150141,0.097623,0.000604
0.210413,0.097845,0.000854
0.253055,0.097998,0.001026
0.282147,0.097894,0.001145
0.302329,0.097799,0.001229
0.316719,0.097749,0.001289
0.327174,0.097726,0.001333
0.334920,0.097715,0.001365
0.340654,0.097709,0.001390
0.346080,0.097723,0.001416
0.352781,0.097738,0.001449
0.360973,0.097745,0.001488
0.370574,0.097757,0.001532
0.381395,0.097771,0.001582
0.393447,0.097790,0.001638
0.406624,0.097814,0.001700
0.420724,0.097847,0.001767
0.435447,0.097892,0.001838
0.450370,0.097955,0.001912
0.000000,0.000000,0.000000
0.118161,0.008658,0.000054
0.122363,0.019859,0.000116
0.116123,0.034578,0.000130
0.103763,0.054425,0.000112
0.088313,0.074387,0.000098
0.070937,0.083109,0.000141
0.085055,0.083338,0.000302
0.158773,0.083265,0.000587
0.248197,0.083115,0.000898
0.316602,0.083367,0.001129
0.359822,0.083539,0.001278
0.387693,0.083409,0.001378
0.406346,0.083291,0.001447
0.419318,0.083227,0.001497
0.428596,0.083195,0.001532
0.435413,0.083177,0.001559
0.440436,0.083167,0.001579
0.445195,0.083180,0.001600
0.451042,0.083196,0.001626
0.458082,0.083202,0.001657
0.466172,0.083214,0.001691
0.475030,0.083230,0.001729
0.484570,0.083250,0.001771
0.494627,0.083278,0.001816
0.504958,0.083316,0.001864
0.515281,0.083368,0.001914
0.525223,0.083441,0.001966
0.000000,0.000000,0.000000
0.146663,0.008666,0.000036
0.140003,0.019840,0.000058
0.123197,0.034593,0.000057
0.097746,0.053828,0.000069
0.072724,0.067210,0.000140
0.094945,0.069985,0.000305
0.180162,0.070244,0.000556
0.287896,0.070144,0.000851
0.382160,0.069956,0.001114
0.443599,0.070246,0.001297
0.479576,0.070440,0.001414
0.501783,0.070278,0.001494
0.516156,0.070131,0.001549
0.525905,0.070048,0.001588
0.532759,0.070006,0.001616
0.537743,0.069980,0.001637
0.541395,0.069965,0.001653
0.544854,0.069977,0.001669
0.549073,0.069994,0.001689
0.554058,0.069999,0.001712
0.000000,0.000000,0.000000
0.198771,0.008677,0.000036
0.166658,0.017688,0.000034
0.105596,0.034588,0.000086
0.080350,0.050380,0.000186
0.140836,0.057812,0.000339
0.249194,0.058106,0.000550
0.361647,0.058402,0.000784
0.462060,0.058268,0.001015
0.535415,0.058028,0.001212
0.577952,0.058365,0.001350
0.601359,0.058590,0.001441
0.615231,0.058386,0.001503
0.623872,0.058201,0.001546
0.629537,0.058096,0.001576
0.633408,0.058039,0.001598
0.636167,0.058004,0.001614
0.638165,0.057983,0.001626
0.640062,0.057994,0.001638
0.642355,0.058012,0.001652
0.644965,0.058017,0.001669
0.149215,0.018100,0.000114
0.194155,0.034747,0.000244
0.308562,0.044581,0.000387
0.418116,0.047033,0.000545
0.517600,0.047376,0.000717
0.596980,0.047720,0.000890
0.655087,0.047537,0.001057
0.691587,0.047228,0.001201
0.710258,0.047629,0.001306
