U:0,U:1,U:2,nWall:0,nWall:1,nWall:2,nut,yWall,Points:0,Points:1,Points:2,vtkOriginalIndices,__vtkIsSelected__,vtkCompositeIndexArray
0.116846,0.16433,-0.0013154,0,-1,0,0.00114105,0.187819,0.494037,1.35533,1.2192,57,0,1
0.120986,0.161284,-0.00170574,0,-1,0,0.00114401,0.22268,0.494106,1.39929,1.2192,58,0,1
0.112214,0.16875,-0.000299355,0,-1,0,0.00110956,0.165931,0.528709,1.35537,1.2192,59,0,1
0.118082,0.16474,-0.000862139,0,-1,0,0.00112701,0.204453,0.528789,1.39932,1.2192,60,0,1
0.107796,0.172585,0.000548302,0,-1,0,0.00104535,0.152829,0.554691,1.35538,1.2192,61,0,1
0.115064,0.167746,-0.000172718,0,-1,0,0.0010843,0.193919,0.554786,1.39931,1.2192,62,0,1
0.103908,0.175206,0.00118963,0,-1,0,0.000963424,0.145404,0.574166,1.35535,1.2192,63,0,1
0.112278,0.169898,0.000369783,0,-1,0,0.00102559,0.188097,0.574278,1.39928,1.2192,64,0,1
0.100545,0.176241,0.00161665,0,-1,0,0.000875798,0.14139,0.588777,1.35527,1.2192,65,0,1
0.109797,0.171011,0.000763304,0,-1,0,0.000960547,0.184996,0.588905,1.39919,1.2192,66,0,1
0.097617,0.17549,0.00186045,0,-1,0,0.000791622,0.13929,0.599764,1.35512,1.2192,67,0,1
0.10762,0.17105,0.00102851,0,-1,0,0.000896123,0.183383,0.599901,1.39905,1.2192,68,0,1
0.0942347,0.17207,0.00197491,0,-1,0,0.000702101,0.138151,0.60806,1.35489,1.2192,69,0,1
0.105153,0.169731,0.00122801,0,-1,0,0.000824042,0.18251,0.60819,1.39887,1.2192,70,0,1
0.0884359,0.162861,0.00189734,0,-1,0,0.000601291,0.137587,0.621727,1.35462,1.2192,71,0,1
0.101184,0.165433,0.00134772,0,-1,0,0.000735414,0.182072,0.621834,1.39864,1.2192,72,0,1
0.0777648,0.144935,0.00146626,0,-1,0,0.000511684,0.137306,0.638002,1.35433,1.2192,73,0,1
0.0942653,0.155807,0.00126146,0,-1,0,0.000645418,0.181842,0.638077,1.3984,1.2192,74,0,1
0.0603736,0.11827,0.000618304,0,-1,0,0.000448633,0.137048,0.657345,1.35405,1.2192,75,0,1
0.0828607,0.139292,0.000864049,0,-1,0,0.00057332,0.181624,0.657387,1.39818,1.2192,76,0,1
0.035597,0.0851918,-0.000539995,0,-1,0,0.000402397,0.136834,0.680313,1.35383,1.2192,77,0,1
0.0656332,0.115886,0.000130255,0,-1,0,0.000523199,0.181435,0.680328,1.39798,1.2192,78,0,1
0,0,0,-1,2.21885e-16,-2.21867e-16,0,2.22045e-16,5.36583e-17,1.46093,1.2192,79,0,1
0.00289357,0.114108,-2.60471e-05,-1,2.21885e-16,-2.21867e-16,6.98285e-05,0.00967667,0.00719175,1.45311,1.2192,80,0,1
0.00646202,0.136637,-0.00221612,-1,2.21885e-16,-2.21867e-16,0.000202571,0.0214518,0.0182062,1.45312,1.2192,81,0,1
