U:0,U:1,U:2,nWall:0,nWall:1,nWall:2,nut,yWall,Points:0,Points:1,Points:2,vtkOriginalIndices,__vtkIsSelected__,vtkCompositeIndexArray
0.000280341,0.155288,-0.0964335,-1,2.21885e-16,-2.21867e-16,0.000309565,0.0212791,0.018195,1.39882,1.6256,103,0,1
0.000171447,0.162328,-0.100408,-1,2.21885e-16,-2.21867e-16,0.000544831,0.0353088,0.0328676,1.39883,1.6256,104,0,1
-0.000249847,0.162513,-0.100427,-1,2.21885e-16,-2.21867e-16,0.000825151,0.0548192,0.052426,1.39884,1.6256,105,0,1
-0.00122619,0.15778,-0.0975367,-1,2.21885e-16,-2.21867e-16,0.00112109,0.0811786,0.0784977,1.39886,1.6256,106,0,1
-0.00231285,0.148855,-0.0918814,-1,2.21885e-16,-2.21867e-16,0.00136682,0.116502,0.113255,1.39889,1.6256,107,0,1
-0.0032308,0.136134,-0.0828573,-1,2.21885e-16,-2.21867e-16,0.0014848,0.163703,0.159593,1.39893,1.6256,108,0,1
-0.00282865,0.120329,-0.0684247,-1,2.21885e-16,-2.21867e-16,0.00143402,0.226702,0.221376,1.39899,1.6256,109,0,1
0.00101755,0.104674,-0.0445589,-0.25,-0.25,-1.10933e-16,0.00131296,0.294728,0.303753,1.39907,1.6256,110,0,1
0.00775493,0.0965481,-0.0123463,0.25,-0.75,0,0.00128039,0.298994,0.386094,1.39917,1.6256,111,0,1
0.0127672,0.0990964,0.0183745,0,-1,0,0.00128729,0.252731,0.447822,1.39925,1.6256,112,0,1
0.0151752,0.106779,0.0414675,0,-1,0,0.00121998,0.222745,0.494095,1.39931,1.6256,113,0,1
0.0168342,0.114254,0.0579435,0,-1,0,0.00108946,0.204528,0.528778,1.39935,1.6256,114,0,1
0.0181677,0.119589,0.0691796,0,-1,0,0.000930479,0.194004,0.554776,1.39936,1.6256,115,0,1
0.019331,0.122006,0.0758058,0,-1,0,0.000776573,0.188194,0.574271,1.39933,1.6256,116,0,1
0.0203323,0.121347,0.0783056,0,-1,0,0.000654782,0.185105,0.588901,1.39926,1.6256,117,0,1
0.0210499,0.118079,0.0774739,0,-1,0,0.000572648,0.183504,0.5999,1.39913,1.6256,118,0,1
0.0214518,0.1119,0.0736045,0,-1,0,0.000513579,0.182646,0.608193,1.39896,1.6256,119,0,1
0.0211434,0.100492,0.0648132,0,-1,0,0.000468386,0.182223,0.62184,1.39875,1.6256,120,0,1
0.0193155,0.0834686,0.050044,0,-1,0,0.000444095,0.182009,0.638085,1.39852,1.6256,121,0,1
0.0159446,0.0637311,0.0306861,0,-1,0,0.000436402,0.181804,0.657397,1.39831,1.6256,122,0,1
0.0121939,0.0448854,0.00931221,0,-1,0,0.000433747,0.181628,0.680338,1.39812,1.6256,123,0,1
0.00891692,0.0299587,-0.00883223,0,-1,0,0.000431376,0.181483,0.707584,1.39796,1.6256,124,0,1
0.00523664,0.0199272,-0.0181357,0,-1,0,0.000441344,0.181373,0.739947,1.39784,1.6256,125,0,1
0.000119999,0.0140854,-0.0185415,0,-1,0,0.000480391,0.181295,0.778395,1.39774,1.6256,126,0,1
-0.00636146,0.0114612,-0.0145555,0,-1,0,0.000548947,0.181248,0.824084,1.39767,1.6256,127,0,1
-0.0133635,0.0110454,-0.0100992,0,-1,0,0.000625441,0.181231,0.878391,1.39762,1.6256,128,0,1
0.000662895,0.130863,-0.0785115,-1,2.89307e-09,2.91678e-09,0.000108324,0.00987922,0.0071941,1.45311,1.6256,129,0,1
0,0,0,-1,3.20798e-09,3.22093e-09,0,2.22045e-16,-3.65078e-17,1.46093,1.6256,130,0,1
0.000401573,0.152775,-0.091026,-1,2.893e-09,2.91672e-09,0.00029927,0.0218208,0.0182073,1.45312,1.6256,131,0,1
0.000459823,0.160026,-0.0948932,-1,2.89288e-09,2.9166e-09,0.000530137,0.0356439,0.0328856,1.45312,1.6256,132,0,1
0.000276269,0.160574,-0.0950283,-1,2.89269e-09,2.91642e-09,0.000801419,0.0550429,0.0524473,1.45313,1.6256,133,0,1
-0.000346833,0.156181,-0.0923724,-1,2.89241e-09,2.91614e-09,0.00109204,0.0813375,0.078521,1.45315,1.6256,134,0,1
-0.00101948,0.147479,-0.0870747,-1,2.89198e-09,2.91572e-09,0.00134177,0.116622,0.11328,1.45317,1.6256,135,0,1
-0.00145917,0.134815,-0.0786129,-1,2.89136e-09,2.91513e-09,0.00147367,0.1638,0.159623,1.45321,1.6256,136,0,1
-0.000569496,0.118866,-0.0652255,-1,2.89051e-09,2.91431e-09,0.00144021,0.226789,0.221414,1.45326,1.6256,137,0,1
0.00362781,0.102868,-0.0435195,-0.75,-0.25,2.91316e-09,0.00132336,0.303103,0.303807,1.45332,1.6256,138,0,1
0.010433,0.0940238,-0.0145444,-0.25,-0.75,1.45584e-09,0.00127986,0.327125,0.386162,1.45341,1.6256,139,0,1
0.0156449,0.0955012,0.0129455,0,-1,0,0.00128548,0.294956,0.447898,1.45348,1.6256,140,0,1
0.0185056,0.102168,0.0334622,0,-1,0,0.00123494,0.269579,0.494179,1.45353,1.6256,141,0,1
0.0205719,0.108897,0.0479418,0,-1,0,0.00112958,0.254671,0.528872,1.45355,1.6256,142,0,1
0.0222424,0.113846,0.0577017,0,-1,0,0.00100104,0.246276,0.554881,1.45355,1.6256,143,0,1
0.0236576,0.11645,0.0635672,0,-1,0,0.000877795,0.241717,0.574387,1.45352,1.6256,144,0,1
0.0248356,0.116808,0.0662901,0,-1,0,0.000778728,0.239314,0.589026,1.45345,1.6256,145,0,1
0.0257294,0.115445,0.0667236,0,-1,0,0.000708416,0.238073,0.600028,1.45335,1.6256,146,0,1
0.0264606,0.1124,0.0653876,0,-1,0,0.000653096,0.237408,0.608312,1.4532,1.6256,147,0,1
0.0270451,0.106209,0.0612246,0,-1,0,0.000603783,0.237077,0.621942,1.45303,1.6256,148,0,1
0.0270652,0.0958183,0.0529315,0,-1,0,0.000569321,0.236902,0.638162,1.45285,1.6256,149,0,1
0.0261782,0.0819029,0.0404674,0,-1,0,0.000552734,0.236732,0.657448,1.45267,1.6256,150,0,1
0.024562,0.0661084,0.0246365,0,-1,0,0.000546673,0.236579,0.680367,1.45251,1.6256,151,0,1
0.0225975,0.0506311,0.00782302,0,-1,0,0.000542163,0.236449,0.707596,1.45237,1.6256,152,0,1
0.0199902,0.0374311,-0.0058619,0,-1,0,0.000537452,0.236346,0.739947,1.45226,1.6256,153,0,1
0.0158233,0.0274908,-0.0133175,0,-1,0,0.000546101,0.236269,0.778388,1.45216,1.6256,154,0,1
0.00947735,0.0209013,-0.0146742,0,-1,0,0.000588784,0.236218,0.824075,1.4521,1.6256,155,0,1
0.0016982,0.0172724,-0.0126664,0,-1,0,0.000666227,0.236192,0.878381,1.45204,1.6256,156,0,1
0.000659781,0.126806,-0.0722537,-1,2.68645e-08,3.69146e-08,0.000100607,0.0102749,0.00721022,1.52005,1.6256,157,0,1
0,0,0,-1,2.97177e-08,4.06411e-08,0,2.22045e-16,2.56661e-10,1.52965,1.6256,158,0,1
0.0005622,0.149196,-0.0844414,-1,2.6864e-08,3.69138e-08,0.000287327,0.022449,0.0182355,1.52006,1.6256,159,0,1
0.000798494,0.156532,-0.0882085,-1,2.6863e-08,3.69126e-08,0.000514577,0.0360432,0.0329185,1.52006,1.6256,160,0,1
0.000893459,0.15743,-0.0884684,-1,2.68616e-08,3.69107e-08,0.000775994,0.0553105,0.0524798,1.52007,1.6256,161,0,1
0.000680847,0.153437,-0.0860961,-1,2.68592e-08,3.69077e-08,0.00105919,0.0815263,0.0785517,1.52008,1.6256,162,0,1
0.000487976,0.145044,-0.0812316,-1,2.68559e-08,3.69034e-08,0.00131177,0.116762,0.11331,1.5201,1.6256,163,0,1
0.000600934,0.132517,-0.0734522,-1,2.68512e-08,3.68972e-08,0.00145964,0.163911,0.159656,1.52013,1.6256,164,0,1
0.00203898,0.116455,-0.0613095,-1,2.68446e-08,3.68885e-08,0.00144899,0.226887,0.221455,1.52017,1.6256,165,0,1
0.00660946,0.10002,-0.0420909,-1,2.68354e-08,3.68766e-08,0.00134036,0.30406,0.303861,1.52022,1.6256,166,0,1
0.0134533,0.0901967,-0.0169161,-0.5,-0.5,1.84306e-08,0.00128369,0.355166,0.386238,1.52028,1.6256,167,0,1
0.0188228,0.0901453,0.00680223,0,-1,0,0.00128479,0.351768,0.447981,1.52034,1.6256,168,0,1
0.0221138,0.0953229,0.0244645,0,-1,0,0.00125294,0.330691,0.494269,1.52038,1.6256,169,0,1
0.0245829,0.101022,0.0368337,0,-1,0,0.00117785,0.318622,0.528971,1.5204,1.6256,170,0,1
0.0265915,0.105472,0.0451518,0,-1,0,0.00108383,0.311943,0.554988,1.5204,1.6256,171,0,1
0.0282651,0.108218,0.0503394,0,-1,0,0.000992659,0.308354,0.574502,1.52037,1.6256,172,0,1
0.0296366,0.109406,0.0531994,0,-1,0,0.000916922,0.306471,0.589146,1.52031,1.6256,173,0,1
0.030708,0.109448,0.0544641,0,-1,0,0.000859778,0.305499,0.600147,1.52022,1.6256,174,0,1
0.0316939,0.108571,0.0547272,0,-1,0,0.000810638,0.304979,0.608425,1.5201,1.6256,175,0,1
0.032841,0.106086,0.0536089,0,-1,0,0.000760604,0.304717,0.62204,1.51996,1.6256,176,0,1
0.0340142,0.101034,0.0500947,0,-1,0,0.000717278,0.304573,0.638241,1.51981,1.6256,177,0,1
0.0349207,0.093058,0.0435992,0,-1,0,0.000688129,0.304431,0.657507,1.51966,1.6256,178,0,1
0.0353955,0.0823979,0.0340603,0,-1,0,0.000672304,0.304301,0.680406,1.51952,1.6256,179,0,1
0.0353811,0.069947,0.0222286,0,-1,0,0.000664138,0.304188,0.707619,1.5194,1.6256,180,0,1
0.0346534,0.0570247,0.00993613,0,-1,0,0.000657042,0.304094,0.739958,1.5193,1.6256,181,0,1
0.0325883,0.0449957,-0.000420281,0,-1,0,0.000650975,0.304021,0.778392,1.51921,1.6256,182,0,1
0.0283904,0.0348911,-0.00712872,0,-1,0,0.000659741,0.303969,0.824074,1.51915,1.6256,183,0,1
0.0219017,0.0272714,-0.0101099,0,-1,0,0.000703464,0.30394,0.878378,1.5191,1.6256,184,0,1
0.0766235,0.0542637,0.0198258,0,0,0,0.00101904,0.562922,0.878405,1.82909,1.6256,185,0,1
0.0635154,0.0517225,0.0118191,0,-1,0,0.000888376,0.49038,0.87839,1.70357,1.6256,186,0,1
0.0736337,0.0605602,0.0231476,0,0,0,0.00105677,0.562914,0.824117,1.82913,1.6256,187,0,1
0.0632224,0.0607508,0.0173803,0,-1,0,0.000906231,0.490408,0.824095,1.70361,1.6256,188,0,1
0.0796631,0.0555814,0.0248735,0,1,0,0.00119539,0.549268,0.824142,1.8906,1.6256,189,0,1
0.0841789,0.0515235,0.0233329,0,1,0,0.00114774,0.549307,0.878422,1.89058,1.6256,190,0,1
0.0746744,0.058035,0.0253927,0,1,0,0.00123901,0.549225,0.77849,1.89064,1.6256,191,0,1
0.0840726,0.0494445,0.0250147,0,1,0,0.00132575,0.493311,0.824164,1.94644,1.6256,192,0,1
0.0784334,0.0504602,0.0242069,0,1,0,0.00136562,0.493274,0.77852,1.94647,1.6256,193,0,1
0.0896075,0.0470329,0.0249372,0,1,0,0.00127663,0.493346,0.878438,1.94642,1.6256,194,0,1
0.0874641,0.042715,0.0244906,0,1,0,0.00142714,0.442489,0.824184,1.99715,1.6256,195,0,1
0.0815473,0.0428572,0.0227632,0,1,0,0.00146066,0.442457,0.778545,1.99717,1.6256,196,0,1
0.0936119,0.0414824,0.02556,0,1,0,0.00138095,0.44252,0.878452,1.99713,1.6256,197,0,1
0.0903901,0.0362284,0.0240189,0,1,0,0.00147008,0.396329,0.824201,2.04321,1.6256,198,0,1
0.0844883,0.0359042,0.0216805,0,1,0,0.00150169,0.396301,0.778567,2.04323,1.6256,199,0,1
0.0967865,0.0357624,0.0259314,0,1,0,0.0014229,0.396359,0.878465,2.0432,1.6256,200,0,1
0.0930832,0.0305639,0.0239987,0,1,0,0.00141601,0.354404,0.824215,2.08505,1.6256,201,0,1
0.0873693,0.0300977,0.0212411,0,1,0,0.00145595,0.354378,0.778585,2.08506,1.6256,202,0,1
0.0994938,0.0304733,0.0265268,0,1,0,0.00135616,0.354433,0.878477,2.08504,1.6256,203,0,1
0.102124,0.0258839,0.0275828,0,1,0,0.00114186,0.316353,0.878486,2.12304,1.6256,204,0,1
