U:0,U:1,U:2,nWall:0,nWall:1,nWall:2,nut,yWall,Points:0,Points:1,Points:2,vtkOriginalIndices,__vtkIsSelected__,vtkCompositeIndexArray
0.00400672,0.279536,-0.145316,0,1.10943e-16,-1.10933e-16,0.00533134,0.282486,0.303707,1.35508,1.6256,72,0,1
-0.00147594,0.283961,-0.147463,0,1.10943e-16,-1.10933e-16,0.0052788,0.274647,0.303672,1.3194,1.6256,73,0,1
0.0313341,0.238515,-0.0272587,0.75,-0.25,0,0.00510207,0.272303,0.386037,1.35519,1.6256,74,0,1
0.0263567,0.244994,-0.0201103,1,0,0,0.00507665,0.2543,0.385994,1.31953,1.6256,75,0,1
0.051586,0.248276,0.0776887,0.25,-0.75,0,0.0050037,0.221876,0.447756,1.35529,1.6256,76,0,1
0.0460224,0.258042,0.0942819,0.75,-0.25,0,0.00497638,0.199689,0.447706,1.31964,1.6256,77,0,1
0.0649265,0.281923,0.155782,0,-1,0,0.00468132,0.187894,0.494019,1.35536,1.6256,78,0,1
0.0577652,0.295102,0.180749,0.5,-0.5,0,0.0046028,0.162235,0.493959,1.31972,1.6256,79,0,1
0.0766817,0.316429,0.214134,0,-1,0,0.00417099,0.166018,0.528691,1.35541,1.6256,80,0,1
0.067998,0.333098,0.246788,0.25,-0.75,0,0.00401936,0.13719,0.528617,1.31978,1.6256,81,0,1
0.0774138,0.36494,0.297591,0,-1,0,0.00334984,0.121353,0.554582,1.31982,1.6256,82,0,1
0.0874228,0.344674,0.257522,0,-1,0,0.0035907,0.152928,0.554675,1.35542,1.6256,83,0,1
0.0864404,0.388084,0.334955,0,-1,0,0.00267234,0.111924,0.574036,1.31981,1.6256,84,0,1
0.0973838,0.364217,0.287861,0,-1,0,0.00301836,0.145513,0.574153,1.3554,1.6256,85,0,1
0.0953088,0.400753,0.358234,0,-1,0,0.00206031,0.106702,0.588625,1.31975,1.6256,86,0,1
0.10663,0.374221,0.305683,0,-1,0,0.00251423,0.14151,0.588768,1.35533,1.6256,87,0,1
0.103506,0.399913,0.363885,0,-1,0,0.00159219,0.103939,0.5996,1.3196,1.6256,88,0,1
0.114646,0.374316,0.310987,0,-1,0,0.00212257,0.139422,0.59976,1.35519,1.6256,89,0,1
0.110877,0.376633,0.342167,0,-1,0,0.00125529,0.102432,0.607905,1.31934,1.6256,90,0,1
0.122196,0.362175,0.302223,0,-1,0,0.00180521,0.138296,0.60806,1.35498,1.6256,91,0,1
0.127821,0.326945,0.268154,0,-1,0,0.00156018,0.137747,0.621731,1.35472,1.6256,92,0,1
0.125904,0.263408,0.203078,0,-1,0,0.0014649,0.13748,0.638009,1.35444,1.6256,93,0,1
0.114053,0.182582,0.115852,0,-1,0,0.00151793,0.137235,0.657354,1.35418,1.6256,94,0,1
0.0965431,0.100905,0.0158308,0,-1,0,0.00165402,0.137033,0.680322,1.35396,1.6256,95,0,1
0.0788186,0.0352797,-0.0784391,0,-1,0,0.00178859,0.136876,0.707587,1.35379,1.6256,96,0,1
0.0605886,-0.00610837,-0.139171,0,-1,0,0.00188279,0.136764,0.73996,1.35366,1.6256,97,0,1
