U:0,U:1,U:2,nut,yWall,Points:0,Points:1,Points:2,vtkOriginalIndices,__vtkIsSelected__,vtkCompositeIndexArray
0.240453,-0.275357,0.0045832,0.00144923,0.0772635,2.36026,-1.12781,1.2192,800,0,1
0.357483,-0.357378,0.00385774,0.00113435,0.0575926,2.38628,-1.12759,1.2192,801,0,1
0.468985,-0.450004,0.00322114,0.000885943,0.0394685,2.40571,-1.12732,1.2192,802,0,1
0.575927,-0.589048,0.00341954,0.000643992,0.0251466,2.42018,-1.12713,1.2192,803,0,1
-0.0211722,0.0920413,0.00807601,0.000397808,0.00954371,1.83604,-1.08069,1.2192,804,0,1
0,0,0,0,2.22045e-16,1.8288,-1.07376,1.2192,805,0,1
-0.0318774,0.0967572,0.00797847,0.000827215,0.0213586,1.8472,-1.08084,1.2192,806,0,1
-0.0524117,0.0924408,0.00854583,0.00126711,0.0357105,1.86212,-1.0809,1.2192,807,0,1
-0.0769096,0.0772852,0.00812308,0.00166903,0.0555568,1.88198,-1.08094,1.2192,808,0,1
-0.10491,0.054025,0.00755832,0.00205492,0.0822454,1.9084,-1.08099,1.2192,809,0,1
-0.134199,0.0255896,0.00725166,0.00242513,0.112055,1.94344,-1.08103,1.2192,810,0,1
-0.158725,-0.00579327,0.00727792,0.00278336,0.133974,1.99001,-1.08105,1.2192,811,0,1
-0.16887,-0.0404066,0.00753721,0.00315147,0.141221,2.052,-1.08105,1.2192,812,0,1
-0.148234,-0.0810539,0.00775745,0.00342728,0.141093,2.13459,-1.08103,1.2192,813,0,1
-0.0900638,-0.137069,0.00740191,0.00334087,0.141248,2.21714,-1.08099,1.2192,814,0,1
-0.00377241,-0.208112,0.00628026,0.00282239,0.134301,2.27902,-1.08091,1.2192,815,0,1
0.0898989,-0.279925,0.00504506,0.00218864,0.113559,2.32541,-1.0808,1.2192,816,0,1
0.174271,-0.356984,0.00408161,0.00166026,0.0856378,2.36016,-1.08064,1.2192,817,0,1
0.242875,-0.44926,0.00325045,0.00122246,0.0613566,2.38618,-1.08043,1.2192,818,0,1
0.29494,-0.552464,0.00232961,0.000868339,0.0448754,2.40569,-1.08024,1.2192,819,0,1
0.314888,-0.709842,-0.000286074,0.000518713,0.032939,2.42036,-1.08012,1.2192,820,0,1
-0.0168702,0.120826,0.0032836,0.000458368,0.0099219,1.83602,-1.02239,1.2192,821,0,1
0,0,0,0,2.22045e-16,1.8288,-1.01392,1.2192,822,0,1
-0.0272767,0.122258,0.00541028,0.000977005,0.0219328,1.84714,-1.02255,1.2192,823,0,1
-0.0447809,0.114212,0.00711759,0.00156051,0.0359753,1.86199,-1.02267,1.2192,824,0,1
-0.0647345,0.0958179,0.00731702,0.00212599,0.0556219,1.88179,-1.02275,1.2192,825,0,1
-0.0879885,0.0684333,0.00703259,0.00266571,0.0821958,1.90814,-1.02283,1.2192,826,0,1
-0.112926,0.0338568,0.00674815,0.00316591,0.117765,1.94321,-1.02291,1.2192,827,0,1
-0.134617,-0.00610811,0.00665392,0.00361682,0.159012,1.98982,-1.02295,1.2192,828,0,1
-0.143959,-0.0516807,0.00673486,0.00403137,0.189838,2.05185,-1.02297,1.2192,829,0,1
-0.125643,-0.105913,0.0067487,0.00426245,0.199759,2.13446,-1.02295,1.2192,830,0,1
-0.0738415,-0.176339,0.00621888,0.00400804,0.189478,2.21703,-1.0229,1.2192,831,0,1
-0.00540664,-0.258788,0.00505315,0.00331732,0.158585,2.27892,-1.02282,1.2192,832,0,1
0.0583631,-0.336985,0.00383042,0.00257438,0.118036,2.32531,-1.0227,1.2192,833,0,1
0.106345,-0.411667,0.00288898,0.00195768,0.0834035,2.36006,-1.02253,1.2192,834,0,1
0.133088,-0.488905,0.0021359,0.00144208,0.0580986,2.38611,-1.02237,1.2192,835,0,1
0.136405,-0.564738,0.00127346,0.00100361,0.0401298,2.40562,-1.02225,1.2192,836,0,1
0.113953,-0.660106,-0.000762649,0.000544688,0.0258223,2.42026,-1.02216,1.2192,837,0,1
-0.0126052,0.146017,0.000479864,0.000501653,0.0104604,1.83602,-0.95078,1.2192,838,0,1
0,0,0,0,2.22045e-16,1.8288,-0.940415,1.2192,839,0,1
-0.0220622,0.144704,0.00362904,0.00108353,0.0227783,1.8471,-0.950906,1.2192,840,0,1
-0.0364508,0.13346,0.00579019,0.00178852,0.0364389,1.86191,-0.951021,1.2192,841,0,1
-0.0524105,0.112362,0.00638407,0.00251275,0.0558438,1.88165,-0.951116,1.2192,842,0,1
-0.071285,0.081647,0.00632164,0.0032126,0.082259,1.90796,-0.951197,1.2192,843,0,1
-0.0918968,0.0417261,0.00607355,0.00385059,0.117736,1.94298,-0.951272,1.2192,844,0,1
-0.110544,-0.00653033,0.0058919,0.00438865,0.165141,1.98963,-0.951344,1.2192,845,0,1
-0.119168,-0.0635554,0.0058263,0.0048095,0.22027,2.05168,-0.951373,1.2192,846,0,1
-0.104152,-0.132032,0.0056593,0.0049436,0.247972,2.13432,-0.951364,1.2192,847,0,1
-0.0614415,-0.215263,0.00498684,0.00453035,0.219251,2.21691,-0.951315,1.2192,848,0,1
-0.0104442,-0.303522,0.00382691,0.00374119,0.163843,2.27882,-0.951228,1.2192,849,0,1
0.0304548,-0.380052,0.00267047,0.0029586,0.11662,2.32522,-0.951095,1.2192,850,0,1
0.0563249,-0.442767,0.0018041,0.00229813,0.0813404,2.35999,-0.95097,1.2192,851,0,1
0.0656232,-0.493753,0.00120304,0.00173097,0.0550896,2.38604,-0.950858,1.2192,852,0,1
0.059218,-0.529889,0.000618107,0.0012191,0.0357748,2.40556,-0.950768,1.2192,853,0,1
0.0419472,-0.560043,-0.00205728,0.000683217,0.020029,2.42018,-0.950706,1.2192,854,0,1
-0.00942584,0.16477,0.00066228,0.000529849,0.0112269,1.83601,-0.862626,1.2192,855,0,1
0,0,0,0,2.22045e-16,1.8288,-0.849898,1.2192,856,0,1
-0.0169167,0.162334,0.00321938,0.00115092,0.0240146,1.84708,-0.862713,1.2192,857,0,1
-0.0280035,0.149203,0.00487916,0.00194877,0.0371843,1.86186,-0.862805,1.2192,858,0,1
-0.0404967,0.126094,0.00549209,0.00281195,0.0562761,1.88156,-0.86289,1.2192,859,0,1
-0.05543,0.0927426,0.00554913,0.00366214,0.082485,1.90783,-0.862966,1.2192,860,0,1
-0.0720328,0.0483204,0.00536259,0.00443345,0.117824,1.94282,-0.863034,1.2192,861,0,1
-0.0877264,-0.0075679,0.00515533,0.00505169,0.165148,1.98944,-0.863095,1.2192,862,0,1
-0.0958952,-0.0759431,0.00499886,0.00544557,0.228332,2.05152,-0.863139,1.2192,863,0,1
-0.0850625,-0.158435,0.00469335,0.00544102,0.263849,2.13419,-0.863137,1.2192,864,0,1
-0.0529721,-0.252373,0.00391661,0.00488451,0.227181,2.2168,-0.86309,1.2192,865,0,1
-0.0173093,-0.342285,0.00278645,0.0040388,0.164114,2.27873,-0.862998,1.2192,866,0,1
0.00815635,-0.413216,0.00171242,0.00322871,0.11695,2.32515,-0.862898,1.2192,867,0,1
0.0223328,-0.463833,0.00092397,0.00250527,0.0817693,2.35993,-0.862804,1.2192,868,0,1
0.0265607,-0.496137,0.000463022,0.00184819,0.055687,2.38601,-0.862722,1.2192,869,0,1
0.0231668,-0.510412,0.000225481,0.00125353,0.0366631,2.40554,-0.862657,1.2192,870,0,1
0.0156549,-0.505453,-0.000229917,0.00073685,0.0234688,2.42018,-0.862611,1.2192,871,0,1
0.0230863,-0.535933,-0.00572869,0.000349878,0.00993042,2.43109,-0.950672,1.2192,872,0,1
0.0077851,-0.472987,-0.000456867,0.000312463,0.0109407,2.43116,-0.862583,1.2192,873,0,1
0,0,0,0,2.22045e-16,2.4384,-0.941329,1.2192,874,0,1
0,0,0,0,2.22045e-16,2.4384,-0.850478,1.2192,875,0,1
-0.00687465,0.176894,0.00137757,0.000549845,0.0122934,1.83601,-0.754004,1.2192,876,0,1
0,0,0,0,2.22045e-16,1.8288,-0.73834,1.2192,877,0,1
-0.0123477,0.174099,0.00307881,0.00119301,0.0257826,1.84706,-0.754061,1.2192,878,0,1
-0.0205744,0.160141,0.0042414,0.00205118,0.0383284,1.86182,-0.754128,1.2192,879,0,1
-0.0299958,0.135865,0.00475327,0.00301701,0.0569978,1.8815,-0.754195,1.2192,880,0,1
-0.0414602,0.100698,0.00486607,0.00398422,0.0829296,1.90774,-0.754258,1.2192,881,0,1
-0.0545375,0.0527751,0.00475666,0.00485751,0.11808,1.9427,-0.754315,1.2192,882,0,1
-0.0675825,-0.00970991,0.00457757,0.00553082,0.165276,1.98929,-0.754363,1.2192,883,0,1
-0.0755461,-0.0886604,0.00437753,0.00587862,0.228386,2.05137,-0.754399,1.2192,884,0,1
-0.0692473,-0.184036,0.00396136,0.00573119,0.264007,2.13407,-0.754404,1.2192,885,0,1
-0.0474997,-0.286445,0.00309422,0.00506016,0.22749,2.21671,-0.754359,1.2192,886,0,1
-0.0238602,-0.37584,0.00196971,0.00417558,0.164485,2.27866,-0.75429,1.2192,887,0,1
-0.00762394,-0.440226,0.000949231,0.0033265,0.117424,2.32509,-0.754218,1.2192,888,0,1
0.00139168,-0.481223,0.000214015,0.00252564,0.0824105,2.3599,-0.75415,1.2192,889,0,1
0.00522389,-0.502284,-0.000165562,0.00178882,0.0565968,2.38598,-0.75409,1.2192,890,0,1
0.005331,-0.505695,-0.000219451,0.00116752,0.0380105,2.40554,-0.754042,1.2192,891,0,1
0.00399218,-0.49126,-4.28462e-05,0.000670081,0.0255002,2.4202,-0.754008,1.2192,892,0,1
0.0022831,-0.452784,0.000413945,0.000279655,0.0121541,2.4312,-0.753986,1.2192,893,0,1
0,0,0,0,2.22045e-16,2.4384,-0.738535,1.2192,894,0,1
-0.00497895,0.182594,0.00201207,0.000559079,0.0136825,1.836,-0.620114,1.2192,895,0,1
0,0,0,0,2.22045e-16,1.8288,-0.600818,1.2192,896,0,1
-0.00887244,0.179627,0.00317189,0.00120678,0.0281477,1.84705,-0.62015,1.2192,897,0,1
-0.0148638,0.165247,0.00391758,0.00209203,0.0399537,1.8618,-0.620195,1.2192,898,0,1
-0.021795,0.140456,0.00429787,0.00311904,0.058076,1.88146,-0.620244,1.2192,899,0,1
-0.0304628,0.104338,0.0044264,0.00416103,0.0836384,1.90768,-0.620292,1.2192,900,0,1
-0.0406752,0.054036,0.00438513,0.0050917,0.118538,1.94262,-0.620336,1.2192,901,0,1
-0.0514896,-0.0137579,0.00425008,0.00578131,0.165561,1.98919,-0.620373,1.2192,902,0,1
-0.0592861,-0.101965,0.00401601,0.00607782,0.228557,2.05125,-0.620398,1.2192,903,0,1
-0.0570755,-0.20844,0.00348479,0.00582466,0.264238,2.13397,-0.620402,1.2192,904,0,1
-0.0438446,-0.317328,0.00251409,0.00508411,0.227859,2.21663,-0.620369,1.2192,905,0,1
-0.028697,-0.405676,0.00135633,0.00417707,0.164949,2.2786,-0.620323,1.2192,906,0,1
-0.0176094,-0.464927,0.00034163,0.00329248,0.118039,2.32505,-0.620273,1.2192,907,0,1
-0.010494,-0.499844,-0.000378302,0.00244553,0.0832572,2.35987,-0.620224,1.2192,908,0,1
-0.00589726,-0.515119,-0.000720578,0.00169461,0.0578038,2.38597,-0.620181,1.2192,909,0,1
-0.00348177,-0.5136,-0.000690347,0.00110012,0.0397709,2.40553,-0.620147,1.2192,910,0,1
-0.0016631,-0.495343,-0.000384265,0.000632399,0.0280291,2.42021,-0.620121,1.2192,911,0,1
-0.000615423,-0.454232,0.000186689,0.00026394,0.0136326,2.43121,-0.620104,1.2192,912,0,1
0,0,0,0,2.22045e-16,2.4384,-0.600822,1.2192,913,0,1
-0.00372322,0.181949,0.00239106,0.000523821,0.0148287,1.836,-0.455056,1.2192,914,0,1
0,0,0,0,2.22045e-16,1.8288,-0.431819,1.2192,915,0,1
-0.00665254,0.17886,0.00339252,0.00114634,0.0301269,1.84705,-0.455078,1.2192,916,0,1
-0.0112188,0.164194,0.0039089,0.0020495,0.0413617,1.86178,-0.455107,1.2192,917,0,1
-0.0164929,0.139286,0.00418952,0.00312237,0.0590309,1.88143,-0.45514,1.2192,918,0,1
-0.0232191,0.102795,0.00431237,0.00421169,0.0842777,1.90764,-0.455174,1.2192,919,0,1
-0.0313293,0.0509483,0.00430813,0.0051639,0.118961,1.94257,-0.455205,1.2192,920,0,1
-0.0403339,-0.0210121,0.00418851,0.00583706,0.165835,1.98913,-0.455232,1.2192,921,0,1
-0.0477821,-0.116913,0.0038867,0.0060817,0.22873,2.05118,-0.455249,1.2192,922,0,1
-0.0485766,-0.232326,0.00321043,0.0057678,0.264442,2.1339,-0.45525,1.2192,923,0,1
-0.0413364,-0.346031,0.00211589,0.00500575,0.228166,2.21658,-0.455232,1.2192,924,0,1
-0.0315176,-0.433671,0.000896689,0.00410168,0.165341,2.27856,-0.455203,1.2192,925,0,1
-0.0231177,-0.489983,-0.000157091,0.00320513,0.118561,2.32502,-0.455169,1.2192,926,0,1
-0.0165846,-0.521831,-0.000903809,0.0023518,0.0839781,2.35985,-0.455136,1.2192,927,0,1
-0.0113154,-0.534437,-0.00123483,0.00162095,0.058827,2.38596,-0.455106,1.2192,928,0,1
-0.00763019,-0.530854,-0.00111297,0.00105663,0.0412393,2.40553,-0.455081,1.2192,929,0,1
-0.00436728,-0.511014,-0.000583854,0.000609402,0.0300669,2.42021,-0.455063,1.2192,930,0,1
-0.00202851,-0.468907,0.000264761,0.0002561,0.0148079,2.43121,-0.455051,1.2192,931,0,1
0,0,0,0,2.22045e-16,2.4384,-0.431819,1.2192,932,0,1
-0.0032478,0.176902,0.0028426,0.000524023,0.0129668,1.836,-0.251568,1.2192,933,0,1
0,0,0,4.49776e-08,2.22045e-16,1.8288,-0.228766,1.2192,934,0,1
-0.00590361,0.172884,0.00380267,0.00113241,0.0269386,1.84704,-0.251581,1.2192,935,0,1
-0.00986615,0.157382,0.00422267,0.00203307,0.039166,1.86177,-0.251597,1.2192,936,0,1
-0.0143526,0.132049,0.00443047,0.0031066,0.0575331,1.88141,-0.251616,1.2192,937,0,1
-0.0200111,0.0950224,0.0045185,0.00419353,0.0832316,1.90761,-0.251637,1.2192,938,0,1
-0.0267722,0.0417565,0.00449612,0.00512676,0.118209,1.94253,-0.251657,1.2192,939,0,1
-0.0343783,-0.033599,0.00432788,0.00575731,0.16528,1.98908,-0.251675,1.2192,940,0,1
-0.041274,-0.135362,0.00390036,0.00594904,0.228313,2.05113,-0.251687,1.2192,941,0,1
-0.0438129,-0.257136,0.00304999,0.00560838,0.264126,2.13385,-0.25169,1.2192,942,0,1
-0.0401233,-0.374143,0.00182521,0.00486624,0.227833,2.21654,-0.251682,1.2192,943,0,1
-0.0331613,-0.461726,0.000530242,0.0039932,0.164858,2.27853,-0.251665,1.2192,944,0,1
-0.026005,-0.516962,-0.000596039,0.00311121,0.117867,2.325,-0.251644,1.2192,945,0,1
-0.0195862,-0.547803,-0.00141462,0.00227324,0.0829766,2.35984,-0.251623,1.2192,946,0,1
-0.0139206,-0.5596,-0.00177867,0.00156714,0.057361,2.38595,-0.251603,1.2192,947,0,1
-0.00955142,-0.555458,-0.00158969,0.00102601,0.0390646,2.40553,-0.251587,1.2192,948,0,1
-0.00560473,-0.535526,-0.00080768,0.000594217,0.0268896,2.42021,-0.251575,1.2192,949,0,1
-0.00270002,-0.493742,0.000377287,0.000254024,0.0129493,2.43122,-0.251566,1.2192,950,0,1
0,0,0,0,2.22045e-16,2.4384,-0.228766,1.2192,951,0,1
0,0,0,1.12893e-07,2.22045e-16,1.8288,-0.000699927,1.2192,952,0,1
-0.00330594,0.173426,0.00344329,0.000556114,0.0107283,1.83599,-0.000700987,1.2192,953,0,1
-0.00599448,0.165369,0.00438607,0.00116673,0.0230965,1.84703,-0.000704147,1.2192,954,0,1
-0.00986615,0.146812,0.00471261,0.00204647,0.0364942,1.86176,-0.000709327,1.2192,955,0,1
-0.0143025,0.119673,0.0048492,0.0030812,0.055707,1.8814,-0.000716427,1.2192,956,0,1
-0.0196576,0.0810524,0.00487708,0.00412296,0.0819628,1.9076,-0.000725287,1.2192,957,0,1
-0.0258955,0.0256876,0.00478865,0.00500295,0.117307,1.94251,-0.000735587,1.2192,958,0,1
-0.0327702,-0.0525876,0.00451703,0.00557292,0.164625,1.98906,-0.000746467,1.2192,959,0,1
-0.0392615,-0.158049,0.00392934,0.00571547,0.227829,2.05111,-0.000756347,1.2192,960,0,1
-0.0426101,-0.283328,0.00291197,0.00537686,0.263739,2.13383,-0.000762847,1.2192,961,0,1
-0.0405745,-0.402172,0.0015809,0.00469031,0.227396,2.21652,-0.000762947,1.2192,962,0,1
-0.0347524,-0.490226,0.000211411,0.00387318,0.164243,2.27852,-0.000756507,1.2192,963,0,1
-0.0279051,-0.545723,-0.00101623,0.00302369,0.116996,2.32499,-0.000746187,1.2192,964,0,1
-0.021244,-0.576894,-0.00195796,0.00220943,0.08173,2.35983,-0.000734327,1.2192,965,0,1
-0.0152729,-0.588906,-0.00241756,0.00152645,0.0555495,2.38595,-0.000722887,1.2192,966,0,1
-0.0102371,-0.584827,-0.00221987,0.0010048,0.0364014,2.40553,-0.000713167,1.2192,967,0,1
-0.00595493,-0.565403,-0.00120372,0.00058673,0.0230517,2.42021,-0.000705888,1.2192,968,0,1
-0.0030039,-0.524345,0.000375332,0.000255936,0.0107124,2.43122,-0.000701407,1.2192,969,0,1
0,0,0,0,2.22045e-16,2.4384,-0.000699927,1.2192,970,0,1
0,0,0,6.79154e-08,2.22045e-16,1.8288,0.227366,1.2192,971,0,1
-0.0032914,0.168956,0.00393636,0.000381549,0.0129628,1.836,0.250165,1.2192,972,0,1
-0.00568041,0.15668,0.00486624,0.000968842,0.0269283,1.84704,0.250171,1.2192,973,0,1
-0.00948139,0.134966,0.00515204,0.00189528,0.0391507,1.86176,0.250177,1.2192,974,0,1
-0.0141347,0.105491,0.00523339,0.00296537,0.0575125,1.88141,0.250182,1.2192,975,0,1
-0.0195939,0.0646059,0.00518983,0.00398742,0.083205,1.9076,0.250184,1.2192,976,0,1
-0.0259548,0.00676325,0.00500634,0.00481072,0.118176,1.94251,0.250182,1.2192,977,0,1
-0.0328985,-0.0739075,0.00460553,0.00531726,0.165241,1.98906,0.250177,1.2192,978,0,1
-0.039541,-0.181261,0.00386366,0.00542286,0.22827,2.0511,0.250168,1.2192,979,0,1
-0.0434128,-0.307775,0.0027303,0.0051137,0.264117,2.13382,0.250157,1.2192,980,0,1
-0.0420504,-0.427414,0.0013533,0.00450875,0.227854,2.21651,0.250148,1.2192,981,0,1
-0.036513,-0.516345,-6.47223e-05,0.00376173,0.164871,2.27851,0.250145,1.2192,982,0,1
-0.0295493,-0.572989,-0.00140273,0.00295181,0.117873,2.32498,0.250146,1.2192,983,0,1
-0.0225151,-0.605373,-0.00250578,0.00216138,0.0829752,2.35982,0.250149,1.2192,984,0,1
-0.0162238,-0.618251,-0.00312742,0.00149668,0.0573549,2.38594,0.250154,1.2192,985,0,1
-0.0105835,-0.614338,-0.00300783,0.000991146,0.0390567,2.40552,0.250158,1.2192,986,0,1
-0.0060512,-0.594572,-0.00185177,0.000585687,0.0268829,2.42021,0.250161,1.2192,987,0,1
-0.00318565,-0.55229,6.74101e-05,0.00025867,0.0129467,2.43122,0.250162,1.2192,988,0,1
0,0,0,0,2.22045e-16,2.4384,0.227366,1.2192,989,0,1
-0.00829612,0.122736,0.00558373,0.00174649,0.0413384,1.86177,0.453683,1.2192,990,0,1
-0.0129962,0.0920521,0.00553858,0.00282976,0.0589971,1.88142,0.453701,1.2192,991,0,1
-0.0185953,0.0496179,0.0053865,0.00382399,0.0842312,1.90761,0.453714,1.2192,992,0,1
-0.0252815,-0.00989712,0.00508377,0.0045916,0.1189,1.94252,0.453721,1.2192,993,0,1
-0.0327121,-0.0919695,0.00454556,0.00504349,0.165759,1.98907,0.453721,1.2192,994,0,1
-0.0399209,-0.199989,0.00367948,0.00512982,0.228644,2.05111,0.453712,1.2192,995,0,1
-0.0443597,-0.326574,0.00250472,0.00487045,0.264427,2.13382,0.453694,1.2192,996,0,1
-0.0433913,-0.446622,0.00115556,0.00435622,0.228218,2.21651,0.453675,1.2192,997,0,1
-0.037946,-0.536668,-0.000270507,0.00367827,0.165376,2.27851,0.453662,1.2192,998,0,1
-0.0308717,-0.594824,-0.00169836,0.00290441,0.118581,2.32498,0.453653,1.2192,999,0,1
-0.0236085,-0.628801,-0.00296188,0.00213187,0.0839841,2.35982,0.453649,1.2192,1000,0,1
-0.0170791,-0.642928,-0.00377894,0.0014774,0.0588226,2.38594,0.453647,1.2192,1001,0,1
-0.0111341,-0.639334,-0.00381899,0.000982204,0.0412297,2.40552,0.453646,1.2192,1002,0,1
-0.00635848,-0.618481,-0.00266391,0.000588333,0.0300575,2.42021,0.453646,1.2192,1003,0,1
-0.00333561,-0.573586,-0.000588737,0.000263664,0.0148039,2.43121,0.453646,1.2192,1004,0,1
0,0,0,0,2.22045e-16,2.4384,0.430419,1.2192,1005,0,1
-0.0073305,0.110846,0.00589835,0.00169975,0.0399255,1.86178,0.618766,1.2192,1006,0,1
-0.0119397,0.0800928,0.0057126,0.00272851,0.0580323,1.88144,0.618797,1.2192,1007,0,1
-0.0175957,0.0371375,0.00544085,0.00366704,0.0835739,1.90763,0.618822,1.2192,1008,0,1
-0.0245301,-0.0229918,0.00501645,0.00437781,0.118448,1.94255,0.618837,1.2192,1009,0,1
-0.0323988,-0.105422,0.00435654,0.00478528,0.165443,1.98909,0.61884,1.2192,1010,0,1
-0.0401118,-0.213281,0.00341809,0.00486732,0.22842,2.05113,0.618828,1.2192,1011,0,1
-0.044992,-0.339574,0.00227695,0.00466757,0.264221,2.13384,0.618801,1.2192,1012,0,1
-0.0442715,-0.460085,0.00100733,0.00424049,0.227957,2.21653,0.618769,1.2192,1013,0,1
-0.0388853,-0.551341,-0.00040025,0.00362276,0.165023,2.27851,0.618745,1.2192,1014,0,1
-0.0317639,-0.611012,-0.00189089,0.002878,0.118091,2.32499,0.618727,1.2192,1015,0,1
-0.0244004,-0.646596,-0.00329005,0.00211701,0.0832908,2.35982,0.618715,1.2192,1016,0,1
-0.0177485,-0.662131,-0.00429726,0.00146587,0.057825,2.38594,0.618708,1.2192,1017,0,1
-0.0116367,-0.659192,-0.0045335,0.000974618,0.0397894,2.40552,0.618703,1.2192,1018,0,1
-0.00667807,-0.637618,-0.00347568,0.000588719,0.0280573,2.42021,0.6187,1.2192,1019,0,1
-0.00341543,-0.590686,-0.00142522,0.000268213,0.0136496,2.43121,0.618698,1.2192,1020,0,1
0,0,0,0,2.22045e-16,2.4384,0.599418,1.2192,1021,0,1
-0.00712647,0.100328,0.00597313,0.0017056,0.0382962,1.8618,0.75269,1.2192,1022,0,1
-0.0116525,0.0699035,0.00571731,0.00266256,0.0569442,1.88147,0.752737,1.2192,1023,0,1
-0.0173347,0.0270071,0.00535835,0.00353189,0.082844,1.90767,0.752774,1.2192,1024,0,1
-0.0244082,-0.0330449,0.00483285,0.00418291,0.117952,1.9426,0.752796,1.2192,1025,0,1
-0.0325036,-0.115173,0.00408372,0.00455095,0.165102,1.98914,0.752798,1.2192,1026,0,1
-0.0404129,-0.222475,0.00313086,0.00463778,0.228181,2.05117,0.75278,1.2192,1027,0,1
-0.0454498,-0.348474,0.00207774,0.00450044,0.26399,2.13387,0.75274,1.2192,1028,0,1
-0.0448098,-0.46959,0.000907272,0.00415235,0.227654,2.21655,0.752693,1.2192,1029,0,1
-0.0394397,-0.562054,-0.000475248,0.00358547,0.16462,2.27853,0.752655,1.2192,1030,0,1
-0.0322812,-0.623125,-0.00201125,0.00286401,0.117536,2.32499,0.752627,1.2192,1031,0,1
-0.0248723,-0.660194,-0.00352146,0.0021104,0.0825056,2.35983,0.752608,1.2192,1032,0,1
-0.0181317,-0.677125,-0.00469998,0.00145865,0.0566886,2.38595,0.752594,1.2192,1033,0,1
-0.0119662,-0.675055,-0.00513132,0.000967055,0.038121,2.40553,0.752585,1.2192,1034,0,1
-0.00687697,-0.653257,-0.00422512,0.000584612,0.0256629,2.42021,0.75258,1.2192,1035,0,1
-0.00338761,-0.60462,-0.00232527,0.00026911,0.0122486,2.43121,0.752576,1.2192,1036,0,1
0,0,0,0,2.22045e-16,2.4384,0.736937,1.2192,1037,0,1
-0.00739556,0.0915194,0.00592007,0.00177238,0.0371513,1.86184,0.861353,1.2192,1038,0,1
-0.0119696,0.0615373,0.00561666,0.00263466,0.0562136,1.88152,0.861419,1.2192,1039,0,1
-0.0177549,0.0190057,0.00518842,0.00342007,0.0823742,1.90774,0.861467,1.2192,1040,0,1
-0.0249499,-0.0405991,0.00458116,0.00400808,0.117648,1.94267,0.861491,1.2192,1041,0,1
-0.0330768,-0.122133,0.00377528,0.00434119,0.164904,1.98921,0.86149,1.2192,1042,0,1
-0.0408506,-0.228778,0.00285518,0.00444009,0.228047,2.05123,0.861461,1.2192,1043,0,1
-0.0457686,-0.354584,0.00191952,0.00436412,0.263835,2.13392,0.861402,1.2192,1044,0,1
-0.0450807,-0.476372,0.000844983,0.00408473,0.227429,2.21658,0.861334,1.2192,1045,0,1
-0.0397033,-0.569948,-0.000516618,0.00355986,0.16433,2.27855,0.861282,1.2192,1046,0,1
-0.0325194,-0.632243,-0.00208778,0.00285702,0.117144,2.32501,0.861242,1.2192,1047,0,1
-0.0251057,-0.670603,-0.00368854,0.00210817,0.0819555,2.35984,0.861214,1.2192,1048,0,1
-0.0183163,-0.688805,-0.0050174,0.00145384,0.0558881,2.38595,0.861195,1.2192,1049,0,1
-0.0121847,-0.687651,-0.00562363,0.000959769,0.0369198,2.40553,0.861182,1.2192,1050,0,1
-0.0070221,-0.665925,-0.0048247,0.000578195,0.0238553,2.42021,0.861174,1.2192,1051,0,1
-0.00334774,-0.615923,-0.00304321,0.000267775,0.011165,2.43121,0.861169,1.2192,1052,0,1
0,0,0,0,2.22045e-16,2.4384,0.848483,1.2192,1053,0,1
-0.00811505,0.0845975,0.00579733,0.00179571,0.0364144,1.8619,0.949549,1.2192,1054,0,1
-0.0129329,0.0550566,0.00546072,0.0025942,0.0557768,1.8816,0.949633,1.2192,1055,0,1
-0.0189425,0.0129637,0.00497112,0.00331337,0.0821179,1.90783,0.949686,1.2192,1056,0,1
-0.0262143,-0.0461472,0.00429559,0.00384774,0.117502,1.94277,0.949707,1.2192,1057,0,1
-0.0341012,-0.127112,0.0034619,0.00415447,0.164823,1.9893,0.949695,1.2192,1058,0,1
-0.0413858,-0.233172,0.00261111,0.00427217,0.228002,2.05132,0.949648,1.2192,1059,0,1
-0.0459552,-0.358875,0.00180291,0.00425395,0.263738,2.13398,0.949564,1.2192,1060,0,1
-0.045138,-0.481305,0.000809561,0.00403238,0.227258,2.21662,0.949471,1.2192,1061,0,1
-0.0397458,-0.575844,-0.000538401,0.00354176,0.164124,2.27858,0.9494,1.2192,1062,0,1
-0.0325482,-0.639166,-0.00213821,0.00285397,0.116876,2.32503,0.949348,1.2192,1063,0,1
-0.025154,-0.678596,-0.00381254,0.0021083,0.0815856,2.35985,0.949311,1.2192,1064,0,1
-0.0183586,-0.697889,-0.00527254,0.00145057,0.0553506,2.38596,0.949286,1.2192,1065,0,1
-0.0122966,-0.697589,-0.00604528,0.000953173,0.0361009,2.40553,0.949269,1.2192,1066,0,1
-0.00711036,-0.676052,-0.00533525,0.000572098,0.0225687,2.42021,0.949258,1.2192,1067,0,1
-0.00331227,-0.625125,-0.00365886,0.000266573,0.0103763,2.43121,0.949253,1.2192,1068,0,1
0,0,0,0,2.22045e-16,2.4384,0.938962,1.2192,1069,0,1
-0.00962373,0.0796303,0.005621,0.00178077,0.0359813,1.86201,1.02117,1.2192,1070,0,1
-0.0148835,0.0503548,0.0052607,0.00253802,0.05556,1.88173,1.02127,1.2192,1071,0,1
