U,WallDistance,nut
1.296784,0.010579,0.000257
0.000000,0.000000,0.000010
0.547980,0.009983,0.000816
0.000000,0.000000,0.000014
0.519875,0.021936,0.002660
0.464819,0.035801,0.005299
0.388612,0.055269,0.008285
0.284326,0.081677,0.011222
0.146953,0.117118,0.013719
0.121814,0.164500,0.015399
0.378670,0.227749,0.015890
0.707402,0.263651,0.014958
1.025072,0.227268,0.012967
1.266343,0.164078,0.010625
1.425643,0.116775,0.008236
1.525227,0.081421,0.005889
1.578792,0.055096,0.003779
1.589479,0.035698,0.002095
1.538681,0.021886,0.000868
1.360670,0.009965,0.000246
0.000000,0.000000,0.000010
0.000000,0.000000,0.000014
0.524957,0.009225,0.000819
0.490537,0.020708,0.002657
0.433688,0.035053,0.005269
0.356489,0.054784,0.008194
0.250350,0.081342,0.011030
0.111495,0.116876,0.013374
0.151998,0.164318,0.014865
0.432069,0.227609,0.015205
0.774120,0.263553,0.014285
1.098296,0.227175,0.012468
1.340871,0.163936,0.010301
1.500315,0.116565,0.008016
1.600385,0.081109,0.005735
1.655013,0.054626,0.003678
1.666970,0.034959,0.002032
1.615996,0.020662,0.000835
1.434042,0.009209,0.000239
0.000000,0.000000,0.000011
0.000000,0.000000,0.000014
0.499489,0.009981,0.000823
0.456374,0.021931,0.002644
0.396408,0.035793,0.005184
0.316649,0.055257,0.007990
0.207635,0.081659,0.010660
0.076799,0.117093,0.012799
0.200543,0.164469,0.014089
0.491714,0.227713,0.014323
0.838179,0.263648,0.013507
1.163772,0.227297,0.011947
1.407237,0.164101,0.009995
1.568188,0.116791,0.007833
1.670423,0.081431,0.005625
1.727780,0.055101,0.003611
1.742425,0.035699,0.001987
1.691792,0.021885,0.000809
1.503205,0.009964,0.000234
0.000000,0.000000,0.000012
0.359728,0.036401,0.005041
0.277634,0.055652,0.007697
0.166403,0.081929,0.010180
0.064132,0.117285,0.012118
0.246963,0.164607,0.013242
0.542190,0.227813,0.013438
0.888044,0.263727,0.012793
1.212815,0.227388,0.011511
1.457302,0.164228,0.009766
1.620489,0.116971,0.007718
1.725596,0.081689,0.005571
1.786251,0.055484,0.003584
1.804352,0.036298,0.001965
1.756035,0.022884,0.000792
1.562268,0.010578,0.000232
0.000000,0.000000,0.000013
0.325734,0.036008,0.004853
0.242265,0.055411,0.007356
0.130404,0.081779,0.009663
0.075872,0.117190,0.011433
0.283930,0.164548,0.012443
0.578977,0.227774,0.012657
0.922305,0.263678,0.012209
1.246194,0.227313,0.011183
1.492225,0.164134,0.009615
1.658007,0.116844,0.007661
1.766020,0.081509,0.005560
1.829805,0.055219,0.003588
1.851372,0.035887,0.001962
1.807014,0.022219,0.000787
1.612569,0.010159,0.000233
0.000000,0.000000,0.000013
0.295121,0.035571,0.004645
0.210992,0.055150,0.007004
0.100060,0.081623,0.009154
0.095745,0.117099,0.010787
0.311764,0.164496,0.011723
0.604410,0.227744,0.011988
0.944976,0.263624,0.011736
1.268686,0.227221,0.010934
1.516748,0.164021,0.009512
1.685223,0.116697,0.007635
1.796016,0.081305,0.005571
1.862569,0.054919,0.003607
1.887231,0.035422,0.001972
1.847078,0.021451,0.000788
1.653758,0.009676,0.000234
0.000000,0.000000,0.000014
0.267850,0.035290,0.004440
0.183745,0.055002,0.006666
0.075270,0.081552,0.008680
0.114670,0.117074,0.010202
0.331870,0.164496,0.011090
0.621195,0.227755,0.011421
0.959444,0.263591,0.011352
1.283698,0.227140,0.010741
1.534017,0.163933,0.009439
1.705122,0.116588,0.007626
1.818404,0.081159,0.005590
1.887341,0.054709,0.003631
1.914615,0.035096,0.001987
1.878078,0.020899,0.000793
1.686577,0.009325,0.000237
0.000000,0.000000,0.000014
0.243903,0.035142,0.004255
0.160513,0.054953,0.006363
0.056272,0.081560,0.008258
0.130366,0.117113,0.009687
0.346016,0.164547,0.010542
0.631909,0.227804,0.010946
0.968458,0.263574,0.011042
1.293703,0.227065,0.010589
1.546306,0.163860,0.009385
1.719805,0.116507,0.007624
1.835251,0.081058,0.005612
1.906187,0.054567,0.003657
1.935614,0.034877,0.002003
1.901958,0.020525,0.000800
1.712695,0.009085,0.000240
0.000000,0.000000,0.000014
0.223495,0.035108,0.004102
0.141358,0.054996,0.006108
0.043659,0.081642,0.007896
0.142890,0.117211,0.009242
0.355952,0.164645,0.010072
0.638656,0.227890,0.010550
0.974008,0.263570,0.010791
1.300432,0.226989,0.010470
1.555154,0.163796,0.009344
1.730749,0.116444,0.007625
1.848012,0.080985,0.005632
1.920591,0.054470,0.003680
1.951782,0.034731,0.002020
1.920437,0.020272,0.000807
1.733554,0.008922,0.000243
0.000000,0.000000,0.000015
0.206858,0.035191,0.003990
0.126203,0.055136,0.005902
0.038121,0.081802,0.007591
0.153117,0.117369,0.008861
0.363189,0.164788,0.009675
0.642976,0.228008,0.010223
0.977443,0.263576,0.010590
1.305031,0.226910,0.010374
1.561614,0.163735,0.009312
1.738986,0.116392,0.007627
1.857738,0.080931,0.005651
1.931662,0.054403,0.003702
1.964279,0.034632,0.002035
1.934805,0.020103,0.000815
1.750233,0.008812,0.000246
0.000000,0.000000,0.000015
0.194058,0.035421,0.003919
0.114704,0.055388,0.005742
0.039367,0.082044,0.007337
0.161966,0.117586,0.008540
0.368832,0.164974,0.009343
0.645885,0.228155,0.009957
0.979618,0.263590,0.010428
1.308234,0.226827,0.010297
1.566402,0.163677,0.009286
1.745240,0.116346,0.007630
1.865213,0.080889,0.005667
1.940232,0.054355,0.003721
1.973974,0.034565,0.002049
1.946014,0.019989,0.000822
1.763533,0.008738,0.000249
0.000000,0.000000,0.000015
0.184205,0.035854,0.003889
0.106137,0.055769,0.005625
0.045463,0.082367,0.007132
0.170078,0.117856,0.008274
0.373532,0.165192,0.009070
0.647968,0.228323,0.009740
0.981042,0.263610,0.010298
1.310524,0.226741,0.010234
1.570000,0.163619,0.009265
1.750033,0.116304,0.007633
1.870977,0.080853,0.005681
1.946862,0.054318,0.003737
1.981508,0.034516,0.002062
1.954731,0.019905,0.000829
1.774122,0.008683,0.000251
0.000000,0.000000,0.000015
0.175866,0.036476,0.003904
0.099713,0.056241,0.005550
0.054069,0.082736,0.006971
0.177685,0.118148,0.008058
0.377587,0.165423,0.008847
0.649548,0.228498,0.009565
0.982014,0.263631,0.010194
1.312191,0.226654,0.010184
1.572749,0.163562,0.009247
1.753737,0.116263,0.007635
1.875490,0.080819,0.005692
1.952061,0.054282,0.003751
1.987413,0.034469,0.002073
1.961609,0.019827,0.000835
1.782691,0.008619,0.000253
0.000000,0.000000,0.000015
0.230735,0.025122,0.002404
0.166692,0.038561,0.003983
0.094819,0.057643,0.005514
0.063739,0.083721,0.006844
0.184900,0.118863,0.007877
0.381171,0.165948,0.008660
0.650778,0.228882,0.009420
0.982697,0.263742,0.010108
1.313485,0.226575,0.010142
1.574980,0.163511,0.009233
1.756792,0.116230,0.007637
1.879225,0.080794,0.005702
1.956381,0.054259,0.003762
1.992328,0.034442,0.002083
1.967267,0.019784,0.000841
1.790071,0.008580,0.000254
0.000000,0.000000,0.000015
0.208046,0.032443,0.002755
0.153689,0.043938,0.004131
0.090470,0.061437,0.005506
0.074415,0.086412,0.006727
0.192304,0.120793,0.007702
0.384543,0.167346,0.008480
0.651692,0.229897,0.009282
0.983112,0.264129,0.010027
1.314570,0.226513,0.010103
1.577032,0.163476,0.009219
1.759678,0.116213,0.007639
1.882809,0.080790,0.005711
1.960521,0.054266,0.003772
1.997033,0.034460,0.002091
1.972635,0.019823,0.000846
1.797351,0.008617,0.000257
0.000000,0.000000,0.000016
0.182470,0.043393,0.003232
0.139063,0.053390,0.004349
0.087208,0.068833,0.005515
0.087081,0.091899,0.006596
0.200827,0.124815,0.007501
0.387997,0.170288,0.008276
0.652213,0.232048,0.009130
0.983179,0.265011,0.009939
1.315546,0.226470,0.010060
1.579229,0.163456,0.009205
1.762912,0.116208,0.007641
1.886863,0.080797,0.005722
1.965250,0.054287,0.003784
2.002418,0.034500,0.002101
1.978832,0.019898,0.000852
1.805570,0.008680,0.000260
0.000000,0.000000,0.000016
0.184646,0.053473,0.003101
0.159045,0.058630,0.003777
0.123392,0.067283,0.004607
0.085478,0.080816,0.005526
0.102045,0.101467,0.006435
0.210921,0.132089,0.007256
0.391575,0.175720,0.008032
0.652156,0.236071,0.008950
0.982737,0.266704,0.009835
1.316386,0.226447,0.010009
1.581648,0.163447,0.009188
1.766681,0.116210,0.007644
1.891664,0.080811,0.005735
1.970908,0.054312,0.003800
2.008902,0.034543,0.002113
1.986368,0.019979,0.000859
1.815389,0.008735,0.000262
0.000000,0.000000,0.000016
0.165101,0.073436,0.003349
0.148860,0.075641,0.003770
0.129405,0.079458,0.004222
0.103991,0.086398,0.004798
0.085646,0.098064,0.005476
0.118532,0.116316,0.006207
0.222059,0.144045,0.006944
0.394829,0.184938,0.007733
0.651114,0.243036,0.008735
0.981508,0.269685,0.009711
1.316932,0.226446,0.009948
1.584226,0.163453,0.009167
1.770985,0.116225,0.007648
1.897271,0.080836,0.005751
1.977563,0.054352,0.003819
2.016585,0.034606,0.002129
1.995355,0.020091,0.000868
1.827239,0.008809,0.000266
0.000000,0.000000,0.000016
0.121218,0.102334,0.003828
0.109585,0.103942,0.004103
0.097630,0.106793,0.004397
0.086399,0.112113,0.004783
0.090766,0.121643,0.005271
0.135256,0.137591,0.005857
0.232702,0.162299,0.006533
0.396655,0.199587,0.007362
0.648305,0.254421,0.008474
0.979002,0.274634,0.009560
1.316907,0.226466,0.009872
1.586840,0.163477,0.009141
1.775792,0.116257,0.007654
1.903726,0.080879,0.005773
1.985297,0.054414,0.003844
2.025617,0.034703,0.002149
2.006001,0.020260,0.000880
1.841549,0.008918,0.000270
0.000000,0.000000,0.000016
0.081217,0.138192,0.003864
0.077317,0.139398,0.004040
0.076075,0.141559,0.004231
0.081272,0.145645,0.004496
0.102166,0.153152,0.004860
0.150545,0.166439,0.005353
0.240656,0.188124,0.006007
0.395266,0.221606,0.006910
0.642450,0.272144,0.008160
0.974416,0.282471,0.009376
1.315830,0.226507,0.009778
1.589194,0.163521,0.009109
1.780960,0.116310,0.007661
1.910974,0.080949,0.005800
1.994138,0.054511,0.003876
2.036048,0.034851,0.002175
2.018456,0.020514,0.000896
1.858779,0.009082,0.000276
0.000000,0.000000,0.000017
0.065639,0.182539,0.003654
0.070441,0.183463,0.003758
0.077972,0.185125,0.003880
0.091991,0.188284,0.004062
0.117528,0.194173,0.004339
0.163061,0.204782,0.004760
0.243946,0.223123,0.005399
0.388506,0.252789,0.006384
0.631742,0.298543,0.007787
0.966497,0.294377,0.009151
1.312878,0.226571,0.009661
1.590783,0.163589,0.009068
1.786165,0.116391,0.007670
1.918806,0.081055,0.005835
2.003966,0.054661,0.003917
2.047837,0.035076,0.002210
2.032891,0.020892,0.000917
1.879461,0.009324,0.000284
0.000000,0.000000,0.000017
0.079190,0.237303,0.003582
2.391943,0.004561,0.000451
2.393692,0.004542,0.000449
0.176323,0.000182,0.000058
0.000000,0.000000,0.000045
2.391566,0.004573,0.000453
2.386692,0.006561,0.001145
2.386854,0.006575,0.001151
2.556575,0.003393,0.001025
2.556261,0.003416,0.001027
2.639354,0.000093,0.001202
2.644228,0.000000,0.001230
2.058888,0.015367,0.000614
2.062215,0.015363,0.000614
2.277477,0.016886,0.000963
2.276789,0.016915,0.000968
2.055166,0.015278,0.000611
1.684021,0.012641,0.000577
1.683375,0.012708,0.000579
1.501225,0.003415,0.000204
1.502628,0.003438,0.000205
0.107046,0.000105,0.000018
0.000000,0.000000,0.000006
2.509279,0.003788,0.001484
2.306958,0.012609,0.001561
2.559891,0.003278,0.001004
2.369244,0.013624,0.001237
2.511513,0.000000,0.001399
2.562486,0.000000,0.001033
2.370873,0.013541,0.001235
2.279094,0.016797,0.000969
0.000000,0.000000,0.000016
2.630933,0.002166,0.000211
1.396907,0.000000,0.000054
2.756028,0.000000,0.000167
2.528559,0.002923,0.000536
2.648939,0.000000,0.000487
2.494962,0.006450,0.000771
2.390024,0.009925,0.000441
2.601003,0.000000,0.000609
1.315273,0.000000,0.000178
1.847161,0.006167,0.000314
0.000000,0.000000,0.000000
0.029649,0.180955,0.003978
0.031007,0.180870,0.003859
0.014034,0.235917,0.004492
0.025644,0.235849,0.004217
0.033891,0.181090,0.003894
0.008372,0.236027,0.004564
0.040901,0.181089,0.003681
0.015158,0.236036,0.004467
0.049114,0.181082,0.003444
0.024281,0.236044,0.004273
0.038869,0.180974,0.003576
0.041297,0.235929,0.003807
0.056809,0.181113,0.003260
0.062426,0.181183,0.003165
0.065113,0.181293,0.003155
0.065025,0.181442,0.003207
0.032426,0.236084,0.004053
0.039183,0.236158,0.003856
0.044840,0.236264,0.003707
0.050199,0.236399,0.003610
0.056137,0.236561,0.003559
0.088062,0.303621,0.004338
0.115087,0.303684,0.003852
0.071841,0.303677,0.004736
0.050594,0.181027,0.003219
0.064378,0.235973,0.003347
0.172299,0.254870,0.004233
0.133111,0.246401,0.003924
0.242430,0.269854,0.004801
0.374994,0.295558,0.005812
0.613839,0.327221,0.007348
0.953414,0.302681,0.008875
1.306754,0.226659,0.009514
1.590682,0.163686,0.009015
1.790751,0.116511,0.007681
1.926757,0.081214,0.005880
2.014378,0.054885,0.003973
2.060692,0.035415,0.002257
2.049255,0.021447,0.000946
1.904024,0.009675,0.000295
0.000000,0.000000,0.000018
0.086586,0.238022,0.003616
0.095719,0.239314,0.003666
0.109983,0.241775,0.003757
0.061141,0.303767,0.004970
0.054749,0.303782,0.005038
0.053040,0.303798,0.004974
0.055103,0.303842,0.004825
0.059574,0.303914,0.004639
0.065511,0.304011,0.004450
0.072374,0.304132,0.004281
0.079799,0.304272,0.004141
0.087509,0.304426,0.004030
0.095281,0.304584,0.003946
0.102389,0.304878,0.003886
0.108701,0.305444,0.003847
0.146474,0.312034,0.003801
0.127930,0.308389,0.003789
0.178217,0.318776,0.003924
0.237068,0.330912,0.004321
0.354776,0.352341,0.005243
0.586560,0.355524,0.006844
0.932452,0.303903,0.008535
1.295278,0.226759,0.009327
1.587161,0.163799,0.008946
1.793392,0.116654,0.007693
1.933708,0.081407,0.005939
2.024420,0.055159,0.004048
2.073691,0.035825,0.002323
2.067128,0.022102,0.000987
1.932468,0.010091,0.000311
0.000000,0.000000,0.000018
0.116336,0.306458,0.003814
0.133032,0.388679,0.004361
0.137985,0.389481,0.004267
0.145719,0.391005,0.004144
0.237792,0.387208,0.003792
0.190941,0.387159,0.004251
0.160176,0.387204,0.004680
0.140315,0.387278,0.005000
0.126695,0.387295,0.005195
0.117675,0.387316,0.005274
0.112644,0.387359,0.005258
0.110847,0.387425,0.005176
0.111417,0.387512,0.005058
0.113564,0.387617,0.004926
0.116775,0.387735,0.004793
0.375233,0.490168,0.003706
0.319262,0.490129,0.004025
0.276193,0.490165,0.004370
0.245584,0.490226,0.004669
0.223148,0.490243,0.004899
0.206007,0.490264,0.005059
0.192585,0.490303,0.005157
0.182333,0.490361,0.005202
0.174820,0.490435,0.005210
0.169560,0.490523,0.005189
0.166142,0.490621,0.005148
0.468903,0.562906,0.003702
0.416750,0.562873,0.003866
0.371229,0.562897,0.004093
0.335804,0.562934,0.004322
0.308171,0.562924,0.004524
0.286044,0.562908,0.004692
0.267837,0.562899,0.004827
0.252632,0.562895,0.004933
0.239945,0.562895,0.005015
0.229525,0.562899,0.005074
0.221083,0.562905,0.005109
0.514304,0.549457,0.003824
0.469059,0.549425,0.003887
0.426376,0.549442,0.004027
0.391197,0.549464,0.004194
0.362543,0.549430,0.004357
0.338825,0.549380,0.004501
0.318825,0.549328,0.004624
0.301813,0.549272,0.004727
0.287275,0.549212,0.004811
0.274851,0.549148,0.004879
0.264263,0.549081,0.004929
0.543241,0.493467,0.004018
0.505596,0.493431,0.003997
0.467336,0.493452,0.004060
0.433985,0.493482,0.004168
0.405557,0.493450,0.004289
0.381125,0.493405,0.004404
0.359898,0.493359,0.004506
0.341406,0.493312,0.004593
0.325321,0.493263,0.004665
0.311386,0.493211,0.004721
0.299371,0.493158,0.004763
0.560835,0.442618,0.004256
0.531022,0.442578,0.004163
0.498372,0.442604,0.004150
0.468306,0.442640,0.004193
0.441493,0.442610,0.004260
0.417586,0.442567,0.004331
0.396230,0.442526,0.004395
0.377224,0.442485,0.004449
0.360406,0.442445,0.004490
0.345629,0.442403,0.004519
0.332734,0.442360,0.004536
0.570574,0.396438,0.004504
0.547998,0.396392,0.004348
0.521212,0.396423,0.004256
0.495119,0.396466,0.004222
0.470726,0.396438,0.004216
0.448137,0.396396,0.004220
0.427399,0.396357,0.004223
0.408570,0.396321,0.004220
0.391661,0.396287,0.004210
0.376638,0.396252,0.004192
0.363413,0.396217,0.004168
0.575012,0.354496,0.004707
0.558749,0.354446,0.004485
0.537598,0.354480,0.004298
0.515713,0.354531,0.004162
0.494189,0.354503,0.004056
0.473468,0.354461,0.003965
0.453943,0.354424,0.003880
0.435894,0.354391,0.003798
0.419489,0.354361,0.003717
0.404793,0.354331,0.003640
0.391780,0.354302,0.003567
0.576193,0.316405,0.004777
0.565316,0.316348,0.004460
0.549399,0.316388,0.004144
0.531750,0.316446,0.003874
0.513383,0.316418,0.003643
0.494990,0.316374,0.003441
0.477249,0.316338,0.003263
0.460630,0.316307,0.003108
0.445427,0.316279,0.002973
0.431793,0.316253,0.002858
0.419749,0.316228,0.002762
0.575685,0.281810,0.004577
0.569479,0.281746,0.004115
0.558544,0.281791,0.003638
0.545348,0.281858,0.003236
0.530747,0.281828,0.002913
0.515635,0.281783,0.002660
0.500942,0.281745,0.002470
0.487268,0.281715,0.002333
0.474976,0.281689,0.002240
0.464239,0.281666,0.002182
0.455065,0.281643,0.002151
0.574817,0.250391,0.003956
0.573183,0.250319,0.003343
0.567924,0.250370,0.002780
0.560850,0.250446,0.002390
0.552635,0.250414,0.002154
0.544231,0.250365,0.002039
0.536537,0.250326,0.002013
0.529949,0.250296,0.002049
0.524614,0.250271,0.002125
0.520522,0.250249,0.002224
0.517569,0.250228,0.002335
0.569031,0.221887,0.003506
0.575645,0.221857,0.002925
0.580827,0.221775,0.002358
0.585983,0.221833,0.002009
0.591752,0.221920,0.001924
0.597411,0.221885,0.002014
0.602821,0.221832,0.002202
0.608152,0.221790,0.002438
0.613355,0.221759,0.002691
0.618409,0.221734,0.002941
0.623309,0.221712,0.003177
0.628062,0.221693,0.003394
0.570561,0.195978,0.002328
0.585674,0.195943,0.001950
0.607749,0.195851,0.001821
0.636291,0.195917,0.002003
0.665798,0.196016,0.002372
0.692483,0.195977,0.002801
0.715379,0.195918,0.003227
0.734780,0.195873,0.003623
0.751103,0.195840,0.003978
0.764889,0.195814,0.004291
0.776664,0.195792,0.004564
0.786899,0.195774,0.004800
0.591612,0.172452,0.001604
0.630322,0.172412,0.001758
0.686354,0.172307,0.002242
0.748883,0.172382,0.002904
0.803895,0.172495,0.003544
0.848307,0.172452,0.004106
0.883315,0.172385,0.004585
0.911013,0.172335,0.004990
0.933104,0.172299,0.005331
0.950998,0.172272,0.005621
0.965813,0.172250,0.005866
0.978405,0.172232,0.006076
0.671266,0.151091,0.001900
0.748134,0.151045,0.002543
0.841567,0.150924,0.003379
0.930155,0.151010,0.004193
0.998958,0.151140,0.004850
1.050430,0.151091,0.005375
1.089000,0.151016,0.005798
1.118381,0.150960,0.006145
1.141230,0.150920,0.006431
1.159415,0.150891,0.006669
1.174090,0.150868,0.006869
1.186025,0.150849,0.007037
0.844837,0.131698,0.002978
0.952384,0.131645,0.003778
1.065154,0.131507,0.004625
1.160815,0.131605,0.005359
1.229620,0.131754,0.005916
1.278670,0.131699,0.006347
1.314235,0.131613,0.006689
1.340579,0.131550,0.006963
1.360336,0.131505,0.007187
1.375336,0.131473,0.007371
1.386749,0.131448,0.007523
1.395385,0.131429,0.007648
1.105084,0.114097,0.004179
1.220945,0.114035,0.004900
1.331345,0.113875,0.005609
1.418156,0.113989,0.006198
1.476929,0.114161,0.006635
1.516864,0.114097,0.006968
1.544368,0.113999,0.007228
1.563619,0.113926,0.007434
1.577057,0.113876,0.007600
1.586277,0.113839,0.007733
1.592549,0.113813,0.007841
1.596755,0.113792,0.007929
1.420236,0.098126,0.005105
1.524996,0.098054,0.005685
1.616600,0.097868,0.006232
1.682859,0.098000,0.006678
1.724383,0.098200,0.007004
1.750474,0.098126,0.007249
1.766611,0.098012,0.007437
1.776378,0.097928,0.007583
1.781988,0.097870,0.007699
1.784773,0.097829,0.007790
1.785676,0.097799,0.007862
1.785357,0.097777,0.007920
1.758409,0.083641,0.005657
1.836965,0.083557,0.006097
1.898951,0.083337,0.006501
1.938299,0.083493,0.006822
1.959119,0.083728,0.007054
1.969357,0.083641,0.007225
1.973251,0.083507,0.007353
1.973344,0.083409,0.007451
1.971139,0.083341,0.007525
1.967547,0.083294,0.007581
1.963179,0.083260,0.007625
1.958435,0.083235,0.007657
2.091144,0.070514,0.005846
2.135581,0.070414,0.006168
2.163802,0.070153,0.006453
2.175089,0.070337,0.006673
2.175109,0.070617,0.006827
2.169667,0.070513,0.006936
2.161522,0.070354,0.007014
2.152196,0.070238,0.007071
2.142471,0.070158,0.007111
2.132776,0.070102,0.007139
2.123403,0.070063,0.007159
2.114491,0.070035,0.007171
2.402551,0.058633,0.005719
2.411767,0.058511,0.005945
2.406214,0.058196,0.006132
2.389958,0.058418,0.006267
2.369885,0.058755,0.006355
2.349462,0.058630,0.006411
2.329919,0.058439,0.006448
2.311714,0.058299,0.006470
2.294948,0.058203,0.006483
2.279602,0.058136,0.006488
2.265614,0.058090,0.006488
2.252864,0.058057,0.006485
2.686605,0.047901,0.005322
2.661036,0.047751,0.005465
2.623079,0.047364,0.005566
2.580855,0.047636,0.005628
2.542047,0.048051,0.005659
2.507769,0.047898,0.005672
2.477740,0.047663,0.005674
2.451408,0.047491,0.005668
2.428244,0.047373,0.005659
2.407777,0.047291,0.005646
2.389626,0.047235,0.005632
2.373452,0.047196,0.005617
2.938317,0.038249,0.004675
2.880095,0.038059,0.004743
2.812381,0.037571,0.004770
2.746594,0.037914,0.004769
2.690907,0.038436,0.004754
2.644158,0.038243,0.004733
2.604716,0.037949,0.004708
2.571110,0.037732,0.004683
2.542239,0.037583,0.004658
2.517224,0.037480,0.004634
2.495403,0.037409,0.004610
2.476226,0.037360,0.004588
3.153594,0.029640,0.003777
3.066423,0.029393,0.003779
2.972633,0.028755,0.003749
2.886197,0.029200,0.003703
2.815626,0.029883,0.003658
2.757868,0.029633,0.003616
2.710085,0.029250,0.003578
2.670057,0.028967,0.003543
2.636152,0.028771,0.003512
2.607141,0.028636,0.003483
2.582112,0.028543,0.003457
2.560306,0.028479,0.003434
3.327471,0.022115,0.002626
3.216198,0.021778,0.002591
3.100499,0.020902,0.002534
2.996181,0.021506,0.002474
2.912448,0.022441,0.002423
2.844882,0.022104,0.002380
2.789669,0.021584,0.002344
2.743959,0.021196,0.002312
2.705642,0.020926,0.002284
2.673146,0.020737,0.002260
2.645332,0.020607,0.002239
2.621279,0.020519,0.002220
3.437844,0.015895,0.001361
3.308875,0.015409,0.001330
3.175813,0.014129,0.001288
3.055461,0.014985,0.001247
2.959555,0.016349,0.001213
2.883141,0.015877,0.001185
2.821328,0.015140,0.001162
2.770828,0.014575,0.001143
2.728908,0.014172,0.001126
2.693649,0.013887,0.001112
2.663692,0.013688,0.001100
2.638035,0.013550,0.001089
3.342312,0.007929,0.000485
3.213773,0.007648,0.000473
3.078814,0.006893,0.000458
2.951932,0.007394,0.000440
2.847599,0.008196,0.000425
2.764477,0.007917,0.000414
2.697525,0.007481,0.000405
2.642803,0.007142,0.000397
2.597502,0.006898,0.000390
2.559721,0.006724,0.000385
2.528041,0.006601,0.000380
2.501352,0.006517,0.000376
0.000000,0.000000,0.000027
0.000000,0.000000,0.000026
0.000000,0.000000,0.000025
0.000000,0.000000,0.000023
0.000000,0.000000,0.000022
0.000000,0.000000,0.000021
0.000000,0.000000,0.000020
0.000000,0.000000,0.000020
0.000000,0.000000,0.000019
0.000000,0.000000,0.000019
0.000000,0.000000,0.000019
0.000000,0.000000,0.000018
0.351891,0.396182,0.004138
0.380400,0.354273,0.003498
0.341822,0.396148,0.004103
0.370407,0.354245,0.003433
0.362464,0.354214,0.003375
0.333821,0.396112,0.004064
0.356087,0.354184,0.003319
0.327441,0.396077,0.004023
0.348921,0.354160,0.003246
0.320341,0.396049,0.003963
0.339183,0.354141,0.003136
0.310709,0.396026,0.003860
0.409275,0.316203,0.002683
0.400126,0.316180,0.002618
0.392934,0.316153,0.002568
0.387174,0.316126,0.002525
0.380685,0.316106,0.002474
0.372002,0.316089,0.002412
0.447391,0.281622,0.002141
0.440968,0.281602,0.002145
0.436139,0.281578,0.002156
0.432413,0.281553,0.002174
0.428340,0.281536,0.002206
0.423261,0.281521,0.002269
0.515590,0.250209,0.002448
0.514399,0.250192,0.002558
0.513844,0.250169,0.002655
0.513663,0.250147,0.002747
0.513756,0.250132,0.002871
0.514582,0.250120,0.003059
0.632636,0.221676,0.003589
0.637105,0.221660,0.003763
0.640998,0.221639,0.003905
0.644396,0.221618,0.004034
0.648568,0.221606,0.004198
0.654968,0.221596,0.004432
0.795901,0.195758,0.005005
0.804087,0.195744,0.005181
0.810842,0.195724,0.005323
0.816437,0.195704,0.005449
0.822905,0.195694,0.005603
0.831959,0.195687,0.005815
0.989197,0.172216,0.006254
0.998567,0.172204,0.006405
1.005926,0.172185,0.006525
1.011800,0.172165,0.006628
1.018294,0.172157,0.006752
1.026798,0.172153,0.006917
1.195755,0.150834,0.007178
1.203742,0.150823,0.007295
1.209714,0.150804,0.007385
1.214335,0.150785,0.007462
1.219304,0.150780,0.007553
1.225566,0.150779,0.007673
1.401919,0.131414,0.007751
1.406996,0.131404,0.007835
1.410675,0.131385,0.007899
1.413446,0.131367,0.007953
1.416333,0.131365,0.008016
1.419755,0.131368,0.008098
1.601372,0.113768,0.008057
1.599541,0.113777,0.008000
1.602489,0.113749,0.008100
1.603247,0.113731,0.008135
1.603880,0.113732,0.008176
1.604236,0.113740,0.008226
1.782832,0.097753,0.008000
1.784314,0.097761,0.007965
1.781374,0.097734,0.008026
1.780085,0.097715,0.008046
1.778442,0.097720,0.008068
1.775745,0.097733,0.008093
1.948990,0.083211,0.007699
1.953673,0.083218,0.007682
1.945032,0.083191,0.007711
1.941772,0.083173,0.007719
1.937937,0.083182,0.007726
1.932313,0.083201,0.007732
2.098543,0.070010,0.007182
2.106239,0.070016,0.007179
2.092263,0.069989,0.007183
2.087161,0.069970,0.007181
2.081273,0.069984,0.007177
2.072927,0.070011,0.007167
2.230995,0.058030,0.006472
2.241432,0.058036,0.006479
2.222605,0.058007,0.006464
2.215832,0.057987,0.006455
2.208065,0.058007,0.006442
2.197253,0.058044,0.006420
2.346297,0.047166,0.005586
2.359172,0.047171,0.005601
2.336029,0.047139,0.005573
2.327768,0.047117,0.005559
2.318315,0.047145,0.005540
2.444422,0.037325,0.004548
2.459453,0.037330,0.004567
2.432541,0.037293,0.004533
2.422973,0.037267,0.004517
2.412000,0.037305,0.004496
2.524490,0.028435,0.003394
2.541382,0.028441,0.003413
2.511237,0.028395,0.003379
2.500557,0.028362,0.003365
2.488236,0.028415,0.003344
2.582077,0.020459,0.002189
2.600517,0.020466,0.002204
2.567756,0.020404,0.002177
2.556185,0.020360,0.002166
2.542722,0.020436,0.002151
2.596813,0.013459,0.001072
2.616098,0.013469,0.001080
2.582197,0.013374,0.001065
2.570630,0.013305,0.001059
2.556688,0.013426,0.001050
2.459925,0.006468,0.000371
2.478892,0.006468,0.000373
2.444337,0.006376,0.000365
2.431147,0.006318,0.000362
2.416809,0.006426,0.000361
0.000000,0.000000,0.000018
0.000000,0.000000,0.000018
0.000000,0.000000,0.000017
0.000000,0.000000,0.000017
