U:0,U:1,U:2,nut,yWall,Points:0,Points:1,Points:2,vtkOriginalIndices,__vtkIsSelected__,vtkCompositeIndexArray
0.88821,-0.0237674,0.00671853,0.00278454,0.139931,0.943044,3.51858,0.8128,1569,0,1
0.97729,-0.0234203,0.0100931,0.00255263,0.11587,0.878532,3.54257,0.8128,1570,0,1
0.980037,-0.0228862,0.00854041,0.00259801,0.115943,0.943045,3.54257,0.8128,1571,0,1
1.07111,-0.0217957,0.0111513,0.00230793,0.0940883,0.878533,3.56438,0.8128,1572,0,1
1.0638,-0.0208458,0.00981235,0.00232486,0.0941773,0.943046,3.56438,0.8128,1573,0,1
1.13784,-0.0179064,0.0107266,0.00196523,0.0744466,0.943047,3.58418,0.8128,1574,0,1
1.2005,-0.0144528,0.0114253,0.00152009,0.0565962,0.943047,3.60218,0.8128,1575,0,1
1.24853,-0.0104119,0.0119907,0.00100655,0.0405306,0.943048,3.61854,0.8128,1576,0,1
1.26761,-0.00680473,0.0122499,0.000497713,0.0263258,0.943048,3.6334,0.8128,1577,0,1
1.19641,-0.00310414,0.0132161,0.000176749,0.0125145,0.943048,3.64691,0.8128,1578,0,1
0,0,0,4.30055e-06,2.22045e-16,0.950577,3.6576,0.8128,1579,0,1
0.104788,0.0734798,-0.0101094,0.00153944,0.815013,0.878387,2.18788,0.8128,1580,0,1
0.103983,0.0595025,-0.00223744,0.00152861,0.815017,0.942942,2.18782,0.8128,1581,0,1
0.420473,0.125327,0.0514532,0.000103982,0.0163594,0.0133162,3.58567,0.8128,1582,0,1
1.38125,-0.0703722,0.0202476,0.000368035,0.0142809,0.0133279,3.59468,0.8128,1583,0,1
1.23864,-0.0200205,0.0212062,0.000485956,0.00878338,0.00788431,3.59472,0.8128,1584,0,1
0.680836,0.0724295,0.0398996,0.000179877,0.0222582,0.0187465,3.58561,0.8128,1585,0,1
1.45018,-0.0738796,0.0159713,0.000336616,0.0218941,0.0187732,3.59463,0.8128,1586,0,1
1.93569,-0.0440565,-0.00508735,0.00115648,0.0113072,0.00786962,3.60374,0.8128,1587,0,1
1.88175,-0.0500071,-0.00243972,0.000896655,0.0157493,0.0133197,3.60369,0.8128,1588,0,1
1.78858,-0.0390969,0.00245447,0.000767907,0.0221937,0.0187442,3.6036,0.8128,1589,0,1
2,0,0,0.00621324,2.22045e-16,3.33828e-07,3.60359,0.8128,1590,0,1
2,0,0,0.00621324,2.22045e-16,-1.2544e-06,3.61202,0.8128,1591,0,1
1.9683,-0.040242,-0.00300494,0.00191017,0.00381496,0.0037605,3.60375,0.8128,1592,0,1
2.00396,-0.00174275,-0.0031615,0.00382949,0.00388994,0.00376904,3.61195,0.8128,1593,0,1
1.99608,-0.00787511,-0.00415073,0.00203995,0.0124159,0.00786566,3.61195,0.8128,1594,0,1
2,0,0,0.00621324,2.22045e-16,-2.76646e-06,3.62069,0.8128,1595,0,1
2.00202,-0.0106201,-0.0029953,0.00405463,0.00390338,0.00377169,3.62015,0.8128,1596,0,1
1.99793,-0.0121178,-0.00363947,0.00257529,0.0108587,0.00782544,3.62017,0.8128,1597,0,1
0,0,0,0,2.22045e-16,3.29606e-09,2.00719,0.8128,1598,0,1
0.000797969,0.188862,0.105391,0.000168612,0.0132508,0.00727344,1.98596,0.8128,1599,0,1
0.00126503,0.210255,0.116609,0.000430452,0.0273536,0.0183025,1.98596,0.8128,1600,0,1
0.00191602,0.217271,0.119875,0.000758674,0.0393053,0.0329757,1.98597,0.8128,1601,0,1
0.00267087,0.216537,0.118987,0.0011398,0.0574824,0.0525249,1.98598,0.8128,1602,0,1
0.00326343,0.209431,0.114782,0.00155338,0.0830096,0.0785875,1.98601,0.8128,1603,0,1
0.0041999,0.196171,0.107243,0.00193542,0.117801,0.113341,1.98604,0.8128,1604,0,1
0.00601634,0.176755,0.0957127,0.00219447,0.164657,0.159687,1.98608,0.8128,1605,0,1
0.0102587,0.151714,0.0783206,0.0022578,0.227437,0.221491,1.98614,0.8128,1606,0,1
0.0190454,0.125928,0.0529011,0.00217001,0.304486,0.30391,1.98621,0.8128,1607,0,1
0.0299862,0.10991,0.0230958,0.00209314,0.381602,0.386308,1.9863,0.8128,1608,0,1
0.0384159,0.107472,-0.00278165,0.00207787,0.444583,0.448061,1.98639,0.8128,1609,0,1
0.0443396,0.112274,-0.0214637,0.00205232,0.491807,0.494355,1.98646,0.8128,1610,0,1
0.0490381,0.118636,-0.0344014,0.00199315,0.527216,0.529063,1.98649,0.8128,1611,0,1
0.0528831,0.124252,-0.0431702,0.00191613,0.55377,0.555087,1.98647,0.8128,1612,0,1
0.0560314,0.128485,-0.0489642,0.00183796,0.573688,0.574606,1.98641,0.8128,1613,0,1
0.0585722,0.131387,-0.0526856,0.00176813,0.588637,0.589252,1.9863,0.8128,1614,0,1
0.060576,0.133251,-0.0550112,0.00171013,0.599866,0.600253,1.98614,0.8128,1615,0,1
0.0625008,0.134599,-0.0566958,0.00165407,0.610154,0.608524,1.98593,0.8128,1616,0,1
0.0649771,0.135471,-0.0578791,0.00158694,0.623072,0.622128,1.9857,0.8128,1617,0,1
0.0681147,0.135074,-0.0577401,0.00151311,0.639379,0.638314,1.98545,0.8128,1618,0,1
0.0717291,0.132456,-0.0553137,0.00144442,0.65877,0.657564,1.9852,0.8128,1619,0,1
0.0756137,0.126769,-0.0497559,0.00138982,0.678998,0.680447,1.98496,0.8128,1620,0,1
0.0794696,0.117556,-0.0406231,0.0013548,0.696079,0.707647,1.98475,0.8128,1621,0,1
0.0828297,0.104986,-0.0282672,0.00133856,0.712263,0.739975,1.98456,0.8128,1622,0,1
0.0849305,0.0898671,-0.0140517,0.00133444,0.730238,0.7784,1.98441,0.8128,1623,0,1
0.084746,0.0735293,-0.000195089,0.001335,0.744095,0.824077,1.98429,0.8128,1624,0,1
0.0812654,0.0574041,0.0110589,0.00133919,0.748758,0.878378,1.98419,0.8128,1625,0,1
0.0741645,0.0426767,0.0183491,0.00135603,0.748732,0.942937,1.98412,0.8128,1626,0,1
0.0643185,0.0301555,0.0215027,0.00140285,0.74872,1.0197,1.98408,0.8128,1627,0,1
0.100066,0.0456611,0.0039465,0.00153869,0.815023,1.0197,2.18778,0.8128,1628,0,1
0.124052,0.0539208,-0.0117981,0.00167381,0.815033,1.0197,2.43885,0.8128,1629,0,1
0.137204,0.0545941,-0.020835,0.00181548,0.815025,1.01971,2.56185,0.8128,1630,0,1
0.146265,0.0521857,-0.0266922,0.00196422,0.814928,1.01972,2.67355,0.8128,1631,0,1
0.152777,0.04785,-0.0306803,0.00208238,0.81216,1.01972,2.775,0.8128,1632,0,1
0.157594,0.0426775,-0.0336205,0.002105,0.77903,1.01973,2.86714,0.8128,1633,0,1
0.161435,0.0373516,-0.0361872,0.00195873,0.70875,1.01973,2.95084,0.8128,1634,0,1
0.165165,0.0322565,-0.0388014,0.00160638,0.632564,1.01974,3.02686,0.8128,1635,0,1
0.170801,0.02736,-0.0415282,0.00115912,0.563364,1.01974,3.09591,0.8128,1636,0,1
0.18434,0.021916,-0.0435171,0.000913471,0.50051,1.01974,3.15863,0.8128,1637,0,1
0.216183,0.014817,-0.0426082,0.0010833,0.44342,1.01975,3.2156,0.8128,1638,0,1
0.272352,0.00607116,-0.0374416,0.0015569,0.391565,1.01975,3.26735,0.8128,1639,0,1
0.348437,-0.00286498,-0.0293636,0.00208077,0.344466,1.01975,3.31436,0.8128,1640,0,1
0.435676,-0.010525,-0.0207617,0.00250721,0.301688,1.01976,3.35706,0.8128,1641,0,1
0.52821,-0.0163723,-0.0130668,0.00280237,0.262836,1.01976,3.39585,0.8128,1642,0,1
0.623119,-0.020457,-0.00672247,0.00297293,0.22755,1.01976,3.43108,0.8128,1643,0,1
0.717916,-0.0229075,-0.00175867,0.00303057,0.195506,1.01976,3.46309,0.8128,1644,0,1
0.810298,-0.023864,0.00198768,0.00298681,0.166408,1.01976,3.49216,0.8128,1645,0,1
0.89817,-0.0234965,0.00474931,0.00285122,0.139991,1.01976,3.51858,0.8128,1646,0,1
0.979711,-0.02201,0.00675534,0.00263044,0.116015,1.01976,3.54257,0.8128,1647,0,1
1.05342,-0.0196379,0.00820596,0.00232782,0.0942658,1.01977,3.56438,0.8128,1648,0,1
1.11804,-0.0166135,0.00926228,0.00194478,0.0745586,1.01977,3.58418,0.8128,1649,0,1
1.17216,-0.0132526,0.0100393,0.00148603,0.0567442,1.01977,3.60218,0.8128,1650,0,1
1.21255,-0.00949535,0.0105878,0.000973432,0.0407396,1.01977,3.61854,0.8128,1651,0,1
1.22497,-0.00609514,0.0107305,0.000477329,0.0266561,1.01977,3.6334,0.8128,1652,0,1
1.15041,-0.00280295,0.0113725,0.000168928,0.012724,1.01977,3.64691,0.8128,1653,0,1
0,0,0,3.73123e-06,2.22045e-16,1.02861,3.6576,0.8128,1654,0,1
0.0164694,0.0114795,0.0239645,0.00140691,0.607458,1.11097,1.81878,0.8128,1655,0,1
0.0535731,0.020096,0.0213319,0.00149922,0.748702,1.11097,1.98406,0.8128,1656,0,1
0.0935232,0.03281,0.00806997,0.00158577,0.815021,1.11097,2.18776,0.8128,1657,0,1
0.122333,0.0416909,-0.00686493,0.00167077,0.815031,1.11097,2.43884,0.8128,1658,0,1
0.138528,0.0440325,-0.0168303,0.0017714,0.815023,1.11097,2.56183,0.8128,1659,0,1
0.149911,0.0433702,-0.0239901,0.00188131,0.814922,1.11097,2.67354,0.8128,1660,0,1
0.158359,0.0407899,-0.0294633,0.00195905,0.812154,1.11097,2.77499,0.8128,1661,0,1
0.164699,0.0371338,-0.0338268,0.00193337,0.779027,1.11098,2.86714,0.8128,1662,0,1
0.16985,0.0329101,-0.0376502,0.00173064,0.708748,1.11098,2.95083,0.8128,1663,0,1
0.175317,0.0283676,-0.041295,0.00136168,0.632559,1.11098,3.02685,0.8128,1664,0,1
0.185092,0.0231816,-0.0445751,0.00103778,0.563357,1.11098,3.0959,0.8128,1665,0,1
0.207971,0.0164339,-0.0460514,0.00105157,0.5005,1.11098,3.15862,0.8128,1666,0,1
0.252695,0.00781312,-0.0437529,0.00144355,0.443408,1.11099,3.2156,0.8128,1667,0,1
0.318637,-0.0014065,-0.0376345,0.00198563,0.39155,1.11099,3.26735,0.8128,1668,0,1
0.397505,-0.00949685,-0.0296795,0.00247044,0.344449,1.11099,3.31435,0.8128,1669,0,1
0.482366,-0.0156877,-0.0217132,0.00282765,0.301667,1.11099,3.35706,0.8128,1670,0,1
0.569826,-0.020019,-0.0146046,0.00305523,0.262811,1.11099,3.39584,0.8128,1671,0,1
0.65765,-0.0226926,-0.00865235,0.00316465,0.22752,1.11099,3.43108,0.8128,1672,0,1
0.74385,-0.0239053,-0.00387738,0.00316848,0.195471,1.111,3.46309,0.8128,1673,0,1
0.826611,-0.0238539,-0.000162074,0.00307788,0.166367,1.111,3.49216,0.8128,1674,0,1
0.904339,-0.0227402,0.00266811,0.0029017,0.139941,1.111,3.51858,0.8128,1675,0,1
0.975696,-0.0207762,0.00479363,0.00264598,0.115954,1.111,3.54257,0.8128,1676,0,1
1.03961,-0.0181762,0.00637744,0.0023144,0.0941901,1.111,3.56438,0.8128,1677,0,1
1.09516,-0.0151404,0.00755277,0.00191033,0.074462,1.111,3.58418,0.8128,1678,0,1
1.1411,-0.0119196,0.00841648,0.00144225,0.0566158,1.111,3.60218,0.8128,1679,0,1
1.17421,-0.00845691,0.00901521,0.000935112,0.0405576,1.111,3.61854,0.8128,1680,0,1
1.18065,-0.00533328,0.00924733,0.000454736,0.0263665,1.111,3.6334,0.8128,1681,0,1
1.10337,-0.00259685,0.00984425,0.000160529,0.0125584,1.111,3.64691,0.8128,1682,0,1
0,0,0,3.16962e-06,2.22045e-16,1.12015,3.6576,0.8128,1683,0,1
-0.0281762,-0.00741628,-0.00936858,0.00155497,0.472642,1.71935,1.68546,0.8128,1684,0,1
-0.0291422,-0.00770883,-0.0076399,0.00153736,0.472421,1.68155,1.68523,0.8128,1685,0,1
0.000444719,-0.0139339,0.000707387,0.00165708,0.608162,1.71932,1.81953,0.8128,1686,0,1
-0.000950289,-0.0121077,0.00208117,0.00169346,0.607963,1.68153,1.81932,0.8128,1687,0,1
-0.0261774,-0.0072482,-0.0107046,0.00157679,0.472915,1.75066,1.68575,0.8128,1688,0,1
0.0023261,-0.0158443,-0.000487718,0.00162624,0.606376,1.75061,1.81977,0.8128,1689,0,1
-0.0234209,-0.00764332,-0.0116263,0.00160078,0.473235,1.77659,1.68608,0.8128,1690,0,1
0.00443104,-0.0179799,-0.00152256,0.00160149,0.59864,1.77653,1.82006,0.8128,1691,0,1
-0.0202724,-0.00881585,-0.0121722,0.00162534,0.473588,1.79807,1.68644,0.8128,1692,0,1
0.00652422,-0.0203591,-0.00242387,0.00158255,0.587983,1.79798,1.82036,0.8128,1693,0,1
-0.0171178,-0.0107253,-0.0124446,0.00164917,0.473953,1.81584,1.68681,0.8128,1694,0,1
0.00843914,-0.0229134,-0.00321955,0.00156878,0.579194,1.81574,1.82066,0.8128,1695,0,1
-0.0144082,-0.012975,-0.0125498,0.00167002,0.474391,1.83054,1.68716,0.8128,1696,0,1
0.00998592,-0.0253469,-0.00388171,0.00155997,0.57247,1.83043,1.82095,0.8128,1697,0,1
-0.0122334,-0.0151953,-0.0125836,0.00168732,0.474968,1.8388,1.68745,0.8128,1698,0,1
0.0111833,-0.0275361,-0.00442944,0.00155469,0.567457,1.83868,1.82119,0.8128,1699,0,1
-0.00991377,-0.0179919,-0.0126162,0.0017069,0.475782,1.84977,1.68767,0.8128,1700,0,1
0.0124375,-0.0301958,-0.00505836,0.001551,0.562216,1.84965,1.82138,0.8128,1701,0,1
-0.00685325,-0.0224511,-0.0126869,0.00173572,0.47713,1.86438,1.68782,0.8128,1702,0,1
0.0140545,-0.0342718,-0.00595603,0.00155028,0.555351,1.86427,1.82151,0.8128,1703,0,1
-0.00293337,-0.0298094,-0.012874,0.00178078,0.479803,1.88386,1.68788,0.8128,1704,0,1
0.0160844,-0.0407968,-0.00726018,0.00155929,0.546729,1.88375,1.82158,0.8128,1705,0,1
0.0184424,-0.0517891,-0.00918455,0.00159585,0.526839,1.90973,1.82159,0.8128,1706,0,1
0.00177211,-0.0423825,-0.013353,0.0018567,0.475658,1.90983,1.68789,0.8128,1707,0,1
0.0207247,-0.0713618,-0.0119399,0.00170364,0.491475,1.9444,1.82155,0.8128,1708,0,1
0.00680439,-0.0645618,-0.0143979,0.0019928,0.462508,1.94449,1.68784,0.8128,1709,0,1
0.0220389,-0.107796,-0.0151749,0.0019682,0.444303,1.99065,1.82148,0.8128,1710,0,1
0.0109644,-0.103983,-0.0160666,0.00224387,0.436228,1.99073,1.68774,0.8128,1711,0,1
0.0217073,-0.175594,-0.0167541,0.00249097,0.381384,2.05234,1.82136,0.8128,1712,0,1
0.0130499,-0.173572,-0.0169406,0.00270057,0.381169,2.05243,1.68761,0.8128,1713,0,1
-0.0255808,-0.00439062,-0.000401707,0.00153338,0.47205,1.51426,1.6848,0.8128,1714,0,1
-0.0229026,-0.0011878,0.00280828,0.00153347,0.471993,1.43388,1.68473,0.8128,1715,0,1
-0.000534088,-0.00459872,0.00744129,0.00179271,0.607606,1.51426,1.81891,0.8128,1716,0,1
0.00133766,-0.000793778,0.0100431,0.00178042,0.607547,1.43388,1.81884,0.8128,1717,0,1
-0.0276687,-0.00654889,-0.00312593,0.00152683,0.472129,1.58081,1.68491,0.8128,1718,0,1
-0.00149584,-0.00768502,0.00540674,0.0017702,0.607686,1.58081,1.81901,0.8128,1719,0,1
-0.0289458,-0.00757933,-0.00554544,0.00152712,0.472251,1.63591,1.68505,0.8128,1720,0,1
-0.00163654,-0.0101163,0.00364378,0.00173311,0.607804,1.63591,1.81915,0.8128,1721,0,1
0.00893579,0.0074648,0.0182988,0.00156868,0.607426,1.21951,1.81878,0.8128,1722,0,1
0.0442116,0.0122182,0.0191844,0.00164621,0.748683,1.21951,1.98406,0.8128,1723,0,1
0.00428965,0.00341612,0.0135991,0.00170749,0.607469,1.33679,1.8188,0.8128,1724,0,1
0.0376562,0.00589564,0.0163783,0.00180044,0.748707,1.33679,1.98408,0.8128,1725,0,1
0.0334648,0.00046532,0.0136822,0.0019105,0.748749,1.43388,1.98412,0.8128,1726,0,1
0.0308106,-0.00431896,0.0113814,0.00196305,0.748772,1.51425,1.98418,0.8128,1727,0,1
0.0293477,-0.00845174,0.00945156,0.0019689,0.746815,1.5808,1.98428,0.8128,1728,0,1
0.0287302,-0.0120803,0.00772483,0.00194364,0.737447,1.63589,1.9844,0.8128,1729,0,1
0.0287308,-0.0153855,0.0061158,0.00190081,0.720304,1.68151,1.98455,0.8128,1730,0,1
0.0291616,-0.0184951,0.00460615,0.00185035,0.701982,1.71928,1.98473,0.8128,1731,0,1
0.0298392,-0.0214888,0.00319788,0.00179872,0.684294,1.75056,1.98494,0.8128,1732,0,1
0.0306078,-0.0243995,0.0018943,0.00174961,0.663351,1.77646,1.98518,0.8128,1733,0,1
0.031358,-0.0272283,0.00069564,0.00170473,0.641722,1.7979,1.98543,0.8128,1734,0,1
0.0320269,-0.0299606,-0.000400405,0.00166474,0.623823,1.81564,1.98568,0.8128,1735,0,1
0.0325543,-0.0323916,-0.00132912,0.00163205,0.609988,1.83032,1.98592,0.8128,1736,0,1
0.0329578,-0.0345275,-0.00211313,0.00160582,0.599452,1.83856,1.98612,0.8128,1737,0,1
0.0333717,-0.0370858,-0.00301753,0.00157733,0.58825,1.84954,1.98628,0.8128,1738,0,1
0.0338838,-0.0408704,-0.0042864,0.00154056,0.573331,1.86415,1.98639,0.8128,1739,0,1
0.0857973,0.0216795,0.0101455,0.00167852,0.815011,1.2195,2.18776,0.8128,1740,0,1
0.0788176,0.012848,0.0104884,0.00179455,0.815019,1.33678,2.18777,0.8128,1741,0,1
0.0733485,0.00591947,0.00969844,0.00189757,0.815029,1.43387,2.18781,0.8128,1742,0,1
0.0690763,5.1519e-05,0.00837105,0.00196973,0.815022,1.51424,2.18787,0.8128,1743,0,1
0.0657836,-0.00511793,0.00683184,0.00200808,0.811033,1.58078,2.18795,0.8128,1744,0,1
0.0633048,-0.00976187,0.00522181,0.00201666,0.792193,1.63586,2.18806,0.8128,1745,0,1
0.0614636,-0.0139925,0.00361128,0.00200226,0.757767,1.68147,2.18819,0.8128,1746,0,1
0.0600952,-0.0178847,0.00205004,0.00197205,0.720942,1.71923,2.18834,0.8128,1747,0,1
0.0590666,-0.0214814,0.000574212,0.00193216,0.689403,1.7505,2.18852,0.8128,1748,0,1
0.0582758,-0.0248064,-0.000793035,0.00188705,0.663292,1.77638,2.18872,0.8128,1749,0,1
0.0576505,-0.0278785,-0.00204217,0.00183965,0.641679,1.79781,2.18892,0.8128,1750,0,1
0.0571357,-0.0307175,-0.00317398,0.00179189,0.623794,1.81554,2.18912,0.8128,1751,0,1
0.0567377,-0.0331621,-0.00412614,0.00174839,0.609971,1.83021,2.18931,0.8128,1752,0,1
0.0564307,-0.0352947,-0.00493725,0.00170987,0.599443,1.83845,2.18948,0.8128,1753,0,1
0.0560885,-0.0378368,-0.0058783,0.00166425,0.588245,1.84942,2.18961,0.8128,1754,0,1
0.0556101,-0.0415063,-0.00718307,0.00159958,0.573323,1.86404,2.18971,0.8128,1755,0,1
0.034479,-0.0467298,-0.00609101,0.00149773,0.553445,1.88364,1.98645,0.8128,1756,0,1
0.0549173,-0.0470419,-0.00901729,0.00151163,0.55343,1.88353,2.18977,0.8128,1757,0,1
0.0350339,-0.0564433,-0.00867355,0.00146586,0.526926,1.90963,1.98647,0.8128,1758,0,1
0.0538674,-0.0560519,-0.0116098,0.00141255,0.5269,1.90952,2.18979,0.8128,1759,0,1
0.118162,0.0300329,-0.00307898,0.00170628,0.815023,1.2195,2.43883,0.8128,1760,0,1
0.112958,0.0203504,-0.000939287,0.001769,0.815029,1.33677,2.43885,0.8128,1761,0,1
0.107961,0.0128599,-0.00032069,0.00183411,0.815037,1.43386,2.43888,0.8128,1762,0,1
0.103454,0.00664599,-0.000663305,0.00188639,0.815033,1.51422,2.43893,0.8128,1763,0,1
0.0994212,0.00113704,-0.00157991,0.00192002,0.811054,1.58075,2.439,0.8128,1764,0,1
0.0958786,-0.00389521,-0.00280017,0.00193374,0.792235,1.63583,2.43909,0.8128,1765,0,1
0.092839,-0.00851577,-0.00414029,0.00192896,0.757833,1.68143,2.43919,0.8128,1766,0,1
0.0902614,-0.0127465,-0.00549262,0.00190888,0.721027,1.71918,2.43932,0.8128,1767,0,1
0.0880832,-0.0166061,-0.00679132,0.00187744,0.689506,1.75043,2.43946,0.8128,1768,0,1
0.0862465,-0.0201129,-0.00799982,0.00183813,0.663414,1.7763,2.43961,0.8128,1769,0,1
0.0847,-0.0232896,-0.00910114,0.00179373,0.64182,1.79771,2.43977,0.8128,1770,0,1
0.0833857,-0.0261673,-0.0100929,0.00174629,0.623952,1.81543,2.43993,0.8128,1771,0,1
0.0823586,-0.0286052,-0.0109222,0.00170094,0.610144,1.83009,2.44008,0.8128,1772,0,1
0.0815604,-0.0307468,-0.0116383,0.00165863,0.599626,1.83832,2.44021,0.8128,1773,0,1
0.0806886,-0.0333262,-0.0124802,0.00160653,0.588434,1.84929,2.44032,0.8128,1774,0,1
0.0795163,-0.0370163,-0.0136391,0.00153099,0.573515,1.86392,2.4404,0.8128,1775,0,1
0.0779166,-0.0425307,-0.0152497,0.00142596,0.553621,1.88341,2.44045,0.8128,1776,0,1
0.0757646,-0.0514758,-0.017467,0.00130442,0.527087,1.90941,2.44048,0.8128,1777,0,1
0.137059,0.0331298,-0.0133033,0.00175841,0.815013,1.2195,2.56183,0.8128,1778,0,1
0.133765,0.0236553,-0.0109954,0.00177245,0.815021,1.33677,2.56184,0.8128,1779,0,1
0.12987,0.0162816,-0.0100489,0.00179487,0.815031,1.43384,2.56187,0.8128,1780,0,1
0.125949,0.0102446,-0.0100191,0.00181083,0.815025,1.5142,2.56191,0.8128,1781,0,1
0.12219,0.00496355,-0.010552,0.00181444,0.811048,1.58072,2.56196,0.8128,1782,0,1
0.118651,0.000146657,-0.0114202,0.00180427,0.792244,1.63579,2.56203,0.8128,1783,0,1
0.115398,-0.00431903,-0.0124579,0.00178061,0.757861,1.68138,2.56211,0.8128,1784,0,1
0.112496,-0.00844471,-0.0135489,0.00174531,0.721067,1.71912,2.56221,0.8128,1785,0,1
0.109952,-0.0122251,-0.0146175,0.00170172,0.689556,1.75036,2.56232,0.8128,1786,0,1
0.107749,-0.015661,-0.015622,0.00165332,0.663474,1.77622,2.56243,0.8128,1787,0,1
0.105863,-0.0187621,-0.0165406,0.00160285,0.641888,1.79762,2.56255,0.8128,1788,0,1
0.104243,-0.0215522,-0.0173662,0.00155205,0.624028,1.81533,2.56268,0.8128,1789,0,1
0.102973,-0.023897,-0.0180533,0.00150543,0.610224,1.82998,2.56279,0.8128,1790,0,1
0.101983,-0.0259883,-0.0186553,0.00146257,0.599709,1.83822,2.56289,0.8128,1791,0,1
0.100903,-0.0285654,-0.0193741,0.00141075,0.588515,1.84919,2.56298,0.8128,1792,0,1
0.0994737,-0.0322833,-0.0203548,0.00133933,0.573592,1.86381,2.56306,0.8128,1793,0,1
0.0975803,-0.0379252,-0.0216849,0.00124852,0.55369,1.88332,2.56311,0.8128,1794,0,1
0.095231,-0.0473063,-0.0233844,0.00116264,0.527144,1.90933,2.56315,0.8128,1795,0,1
0.150617,0.0335312,-0.0211989,0.00181732,0.814905,1.21949,2.67353,0.8128,1796,0,1
0.148934,0.0245979,-0.0191131,0.00177662,0.814918,1.33676,2.67354,0.8128,1797,0,1
0.145976,0.0175784,-0.0180872,0.0017483,0.814936,1.43383,2.67356,0.8128,1798,0,1
0.14248,0.0118514,-0.0178574,0.00171889,0.814928,1.51418,2.67359,0.8128,1799,0,1
0.138846,0.00685763,-0.0181521,0.00168287,0.81095,1.5807,2.67364,0.8128,1800,0,1
0.135303,0.00231953,-0.0187822,0.00163901,0.792154,1.63576,2.67369,0.8128,1801,0,1
0.131986,-0.00189872,-0.0195907,0.00158753,0.75778,1.68134,2.67375,0.8128,1802,0,1
0.128996,-0.00582997,-0.0204638,0.00153028,0.72099,1.71907,2.67383,0.8128,1803,0,1
0.126379,-0.00946304,-0.0213297,0.00147122,0.68948,1.75031,2.67391,0.8128,1804,0,1
0.124133,-0.0127857,-0.0221457,0.00141436,0.663399,1.77616,2.674,0.8128,1805,0,1
0.12224,-0.0157957,-0.02289,0.00136213,0.641815,1.79755,2.6741,0.8128,1806,0,1
0.120643,-0.0185053,-0.0235531,0.00131539,0.623955,1.81526,2.67419,0.8128,1807,0,1
0.119422,-0.0207731,-0.024097,0.00127657,0.61015,1.8299,2.67428,0.8128,1808,0,1
0.118488,-0.0228353,-0.0245747,0.00124349,0.599632,1.83813,2.67436,0.8128,1809,0,1
0.117494,-0.025467,-0.0251418,0.0012068,0.588434,1.8491,2.67444,0.8128,1810,0,1
0.116247,-0.0293624,-0.0258821,0.00116352,0.573501,1.86373,2.6745,0.8128,1811,0,1
0.114742,-0.035473,-0.0267947,0.00112386,0.553585,1.88324,2.67456,0.8128,1812,0,1
0.113253,-0.0459416,-0.0277043,0.0011215,0.527021,1.90927,2.6746,0.8128,1813,0,1
0.161102,0.0322141,-0.0277328,0.00183396,0.812133,1.21949,2.77499,0.8128,1814,0,1
0.161166,0.0240688,-0.0261979,0.00172362,0.812147,1.33675,2.77499,0.8128,1815,0,1
0.159464,0.0176239,-0.0253528,0.00163073,0.812167,1.43382,2.77501,0.8128,1816,0,1
0.156796,0.0123824,-0.0251172,0.00154655,0.812155,1.51417,2.77503,0.8128,1817,0,1
0.153721,0.0077853,-0.0253086,0.00146791,0.809563,1.58068,2.77507,0.8128,1818,0,1
0.150633,0.00356864,-0.0257855,0.00139469,0.792166,1.63574,2.77511,0.8128,1819,0,1
0.147775,-0.000411663,-0.0264159,0.00132767,0.757804,1.68131,2.77516,0.8128,1820,0,1
0.145293,-0.00420186,-0.027096,0.00126876,0.721022,1.71904,2.77522,0.8128,1821,0,1
0.143241,-0.00778436,-0.0277574,0.00122061,0.689518,1.75026,2.77528,0.8128,1822,0,1
0.141606,-0.0111283,-0.0283613,0.0011844,0.663443,1.77611,2.77535,0.8128,1823,0,1
0.140345,-0.014209,-0.0288903,0.00115924,0.641863,1.7975,2.77542,0.8128,1824,0,1
0.139387,-0.0170163,-0.0293381,0.00114307,0.624006,1.8152,2.7755,0.8128,1825,0,1
0.138728,-0.0193734,-0.0296852,0.00113392,0.610204,1.82984,2.77557,0.8128,1826,0,1
0.138279,-0.021564,-0.0299745,0.00112973,0.599687,1.83807,2.77564,0.8128,1827,0,1
0.137867,-0.0244689,-0.0302854,0.00113051,0.588486,1.84904,2.7757,0.8128,1828,0,1
0.137488,-0.0288881,-0.0306106,0.0011425,0.57355,1.86367,2.77576,0.8128,1829,0,1
0.137329,-0.0359629,-0.0308336,0.00118124,0.553628,1.88319,2.77581,0.8128,1830,0,1
0.137877,-0.048041,-0.0306137,0.00127728,0.527056,1.90922,2.77586,0.8128,1831,0,1
0.16932,0.0297265,-0.0332159,0.00173577,0.779005,1.21949,2.86713,0.8128,1832,0,1
0.171311,0.0223429,-0.0323441,0.00155018,0.779019,1.33675,2.86714,0.8128,1833,0,1
0.171339,0.0164616,-0.0317946,0.0014026,0.779036,1.43381,2.86715,0.8128,1834,0,1
0.170197,0.0116727,-0.0316495,0.00129096,0.779015,1.51415,2.86717,0.8128,1835,0,1
0.168591,0.00737441,-0.0318034,0.00121213,0.778394,1.58066,2.86719,0.8128,1836,0,1
0.167083,0.00328193,-0.0321493,0.00116283,0.770373,1.63572,2.86723,0.8128,1837,0,1
0.165963,-0.000747541,-0.0325649,0.0011392,0.750621,1.68129,2.86726,0.8128,1838,0,1
