U:0,U:1,U:2,nWall:0,nWall:1,nWall:2,nut,yWall,Points:0,Points:1,Points:2,vtkOriginalIndices,__vtkIsSelected__,vtkCompositeIndexArray
0.000588192,0.0521915,0.0300209,-1,2.21885e-16,-2.21867e-16,0.000391335,0.163597,0.159568,1.35491,0.8128,54,0,1
0.00103524,0.0521625,0.0289149,-1,2.21885e-16,-2.21867e-16,0.000385679,0.163665,0.159591,1.39893,0.8128,55,0,1
0.000652894,0.0479782,0.0241923,-1,2.21885e-16,-2.21867e-16,0.000382998,0.226609,0.221342,1.35498,0.8128,56,0,1
0.00126976,0.0478958,0.0233711,-1,2.21885e-16,-2.21867e-16,0.000382051,0.226674,0.221373,1.39899,0.8128,57,0,1
0.00178553,0.0441658,0.0143149,0,1.10943e-16,-1.10933e-16,0.000358619,0.282467,0.303704,1.35508,0.8128,58,0,1
0.00256306,0.0439927,0.0140351,-0.25,-0.25,-1.10933e-16,0.000359479,0.294709,0.303749,1.39907,0.8128,59,0,1
0.00362809,0.0427525,0.00119489,0.75,-0.25,0,0.000359828,0.272286,0.386033,1.3552,0.8128,60,0,1
0.00450144,0.0424773,0.00170885,0.25,-0.75,0,0.000360064,0.29898,0.386089,1.39918,0.8128,61,0,1
0.004439,0.0440586,-0.0108411,0.5,-0.5,0,0.000360286,0.221626,0.447752,1.35529,0.8128,62,0,1
0.00540509,0.0437028,-0.00960476,0,-1,0,0.000361437,0.252714,0.447816,1.39926,0.8128,63,0,1
0.0041935,0.046267,-0.019537,0.25,-0.75,0,0.000331582,0.187639,0.494015,1.35536,0.8128,64,0,1
0.00527237,0.0459076,-0.0178259,0,-1,0,0.000335891,0.222723,0.494088,1.39931,0.8128,65,0,1
0.00371195,0.0479812,-0.0254747,0,-1,0,0.000280626,0.165985,0.528686,1.3554,0.8128,66,0,1
0.00487515,0.0477157,-0.0234615,0,-1,0,0.000289422,0.204503,0.528771,1.39935,0.8128,67,0,1
0.00318159,0.0486155,-0.0291767,0,-1,0,0.000220712,0.15289,0.55467,1.35542,0.8128,68,0,1
0.00441014,0.0485513,-0.0270188,0,-1,0,0.000235122,0.193974,0.554769,1.39935,0.8128,69,0,1
0.0027238,0.0477344,-0.0308411,0,-1,0,0.00016747,0.14547,0.574147,1.3554,0.8128,70,0,1
0.00398852,0.0480626,-0.0287616,0,-1,0,0.000187702,0.18816,0.574263,1.39932,0.8128,71,0,1
0.00236208,0.0450339,-0.030601,0,-1,0,0.000130192,0.141462,0.588762,1.35532,0.8128,72,0,1
0.0036228,0.0461423,-0.0289488,0,-1,0,0.000155375,0.185066,0.588893,1.39925,0.8128,73,0,1
0.00199195,0.0407736,-0.0289334,0,-1,0,0.000109069,0.139369,0.599753,1.35518,0.8128,74,0,1
0.00324546,0.0431585,-0.028068,0,-1,0,0.000137261,0.183461,0.599892,1.39912,0.8128,75,0,1
0.00134082,0.034773,-0.0261472,0,-1,0,9.88583e-05,0.138238,0.608053,1.35496,0.8128,76,0,1
0.0026849,0.0390212,-0.0263933,0,-1,0,0.000127727,0.182598,0.608185,1.39894,0.8128,77,0,1
0.000551005,0.0295131,0.0167976,-1,2.38917e-09,-2.42238e-09,1.86182e-05,0.00970459,0.00719369,1.45311,0.8128,78,0,1
0,0,0,-1,2.83909e-09,-2.81432e-09,0,2.22045e-16,1.43826e-16,1.46093,0.8128,79,0,1
0.000346432,0.0454253,0.0259607,-1,2.38903e-09,-2.42226e-09,5.45131e-05,0.021542,0.0182066,1.45312,0.8128,80,0,1
0.000882527,0.0532708,0.0303806,-1,2.38879e-09,-2.42204e-09,9.62769e-05,0.0354758,0.0328848,1.45312,0.8128,81,0,1
0.00128477,0.0568125,0.0322807,-1,2.38841e-09,-2.42171e-09,0.00015601,0.054935,0.0524464,1.45314,0.8128,82,0,1
0.00142925,0.0571611,0.0322223,-1,2.38783e-09,-2.42121e-09,0.000238248,0.0812644,0.0785197,1.45315,0.8128,83,0,1
0.00150746,0.0553223,0.0306455,-1,2.38701e-09,-2.42049e-09,0.00032404,0.11657,0.113278,1.45318,0.8128,84,0,1
0.00156629,0.0519531,0.0275798,-1,2.38585e-09,-2.41948e-09,0.000378723,0.163762,0.159621,1.45321,0.8128,85,0,1
0.00199736,0.0476201,0.0223858,-1,2.38426e-09,-2.4181e-09,0.000380773,0.22676,0.221411,1.45326,0.8128,86,0,1
0.00348225,0.043594,0.0137252,-0.75,-0.25,-2.41623e-09,0.000360571,0.303082,0.303802,1.45333,0.8128,87,0,1
0.00555446,0.0419148,0.00237192,-0.25,-0.75,-1.20693e-09,0.000360186,0.327111,0.386156,1.45341,0.8128,88,0,1
0.00661813,0.0429751,-0.00806036,0,-1,0,0.000362625,0.294941,0.447892,1.45348,0.8128,89,0,1
0.00669548,0.0451059,-0.0156911,0,-1,0,0.000341629,0.269562,0.494171,1.45353,0.8128,90,0,1
0.00648893,0.0469706,-0.0209596,0,-1,0,0.000301807,0.254651,0.528864,1.45355,0.8128,91,0,1
0.00619318,0.048021,-0.0243553,0,-1,0,0.000255082,0.246252,0.554873,1.45355,0.8128,92,0,1
0.00590194,0.0480071,-0.0262017,0,-1,0,0.000214109,0.241689,0.574378,1.45352,0.8128,93,0,1
0.00562548,0.0469491,-0.0268207,0,-1,0,0.00018584,0.239283,0.589017,1.45345,0.8128,94,0,1
0.00533326,0.0451759,-0.0266296,0,-1,0,0.000169487,0.238037,0.600018,1.45333,0.8128,95,0,1
0.0049283,0.0426413,-0.0258767,0,-1,0,0.000159884,0.237367,0.608303,1.45319,0.8128,96,0,1
0.00415631,0.0386343,-0.0243472,0,-1,0,0.0001554,0.237032,0.621933,1.45301,0.8128,97,0,1
0.00275722,0.0331302,-0.0219357,0,-1,0,0.000158227,0.236852,0.638154,1.45283,0.8128,98,0,1
0.000686754,0.0270615,-0.0189216,0,-1,0,0.000168448,0.236678,0.657441,1.45264,0.8128,99,0,1
0.00050931,0.028715,0.015175,-1,2.41073e-08,-3.2633e-08,1.80118e-05,0.010114,0.0072094,1.52005,0.8128,100,0,1
0,0,0,-1,2.83396e-08,-3.75341e-08,0,2.22045e-16,2.63029e-10,1.52965,0.8128,101,0,1
0.000393759,0.04436,0.0237931,-1,2.4106e-08,-3.26315e-08,5.58413e-05,0.0221892,0.0182345,1.52006,0.8128,102,0,1
0.000915802,0.0521225,0.0280909,-1,2.4104e-08,-3.26292e-08,9.88508e-05,0.0358831,0.0329174,1.52006,0.8128,103,0,1
0.00141049,0.0558661,0.0300645,-1,2.41008e-08,-3.26255e-08,0.000153949,0.0552069,0.0524787,1.52007,0.8128,104,0,1
0.00169779,0.0564694,0.0301704,-1,2.4096e-08,-3.26199e-08,0.000229722,0.0814559,0.0785504,1.52008,0.8128,105,0,1
0.00193145,0.054774,0.0287795,-1,2.40891e-08,-3.26119e-08,0.000312663,0.116712,0.113309,1.5201,0.8128,106,0,1
0.00217471,0.0514367,0.0259661,-1,2.40795e-08,-3.26007e-08,0.000370616,0.163874,0.159653,1.52013,0.8128,107,0,1
0.00282563,0.0470221,0.021199,-1,2.40663e-08,-3.25855e-08,0.000379429,0.226859,0.221451,1.52017,0.8128,108,0,1
0.00453507,0.0428182,0.0133528,-1,2.40487e-08,-3.25651e-08,0.000362499,0.304037,0.303856,1.52022,0.8128,109,0,1
0.00679394,0.0408657,0.00317429,-0.5,-0.5,-1.62696e-08,0.000360751,0.355151,0.386232,1.52029,0.8128,110,0,1
0.00810954,0.0416148,-0.00617932,0,-1,0,0.000364134,0.351757,0.447974,1.52034,0.8128,111,0,1
0.00851193,0.043532,-0.0130799,0,-1,0,0.00034902,0.330678,0.494261,1.52038,0.8128,112,0,1
0.00860869,0.0453477,-0.017895,0,-1,0,0.000318026,0.318606,0.528962,1.5204,0.8128,113,0,1
0.00858286,0.0465541,-0.0210849,0,-1,0,0.000280875,0.311924,0.554979,1.5204,0.8128,114,0,1
0.00851225,0.0469847,-0.0230017,0,-1,0,0.000247203,0.308332,0.574492,1.52036,0.8128,115,0,1
0.0084129,0.0466987,-0.0239717,0,-1,0,0.000222442,0.306446,0.589136,1.5203,0.8128,116,0,1
0.00828169,0.0459215,-0.0243183,0,-1,0,0.000206679,0.30547,0.600137,1.52021,0.8128,117,0,1
0.00808332,0.0446595,-0.0242839,0,-1,0,0.000195866,0.304945,0.608415,1.52008,0.8128,118,0,1
0.0076892,0.0424551,-0.0237782,0,-1,0,0.000188432,0.304679,0.62203,1.51994,0.8128,119,0,1
0.00692249,0.0390545,-0.0225932,0,-1,0,0.000187115,0.304531,0.638233,1.51979,0.8128,120,0,1
0.00564828,0.0346645,-0.020707,0,-1,0,0.000193197,0.304386,0.657499,1.51963,0.8128,121,0,1
0.00382231,0.0297045,-0.018184,0,-1,0,0.000206494,0.304253,0.680399,1.51949,0.8128,122,0,1
0,0,0,0,-1,0,0,2.22045e-16,1.12015,1.2192,0.8128,123,0,1
0,0,0,0,-1,0,0,2.22045e-16,1.02861,1.2192,0.8128,124,0,1
-0.0171552,0.00045636,-0.00256761,0,-1,0,2.18835e-05,0.0131876,1.111,1.23014,0.8128,125,0,1
-0.0127732,0.000475708,-0.00243747,0,-1,0,2.00686e-05,0.0133447,1.01977,1.23015,0.8128,126,0,1
-0.0262482,0.00142126,-0.00354343,0,-1,0,6.60394e-05,0.0290635,1.111,1.24566,0.8128,127,0,1
-0.0209697,0.00149487,-0.00340991,0,-1,0,6.07688e-05,0.0293349,1.01976,1.24566,0.8128,128,0,1
0,0,0,-1.63559e-15,-1,8.94515e-18,0,2.22045e-16,0.00888962,0,0.8128,129,0,1
0,0,0,-0.5,-0.5,-1.01985e-16,0,2.22045e-16,-1.80333e-16,2.90036e-17,0.8128,130,0,1
0.000689719,-0.000168179,0.0206776,-0.75,-0.25,-1.66397e-16,5.58898e-06,0.00682878,0.00663986,0.00979472,0.8128,131,0,1
0,0,0,-1,2.2193e-16,-2.21856e-16,0,2.22045e-16,-1.7764e-16,0.01212,0.8128,132,0,1
0,0,0,0,-1,0,0,2.22045e-16,0.0202035,0,0.8128,133,0,1
0.00291551,-0.00149987,0.0337217,-0.25,-0.75,-5.54646e-17,1.59719e-05,0.010817,0.0178694,0.0105848,0.8128,134,0,1
0,0,0,0,-1,0,0,2.22045e-16,0.0357828,0,0.8128,135,0,1
0.00702182,-0.00216187,0.0403665,0,-1,0,2.48791e-05,0.0124041,0.0327085,0.0108321,0.8128,136,0,1
0,0,0,0,-1,0,0,2.22045e-16,0.0564788,0,0.8128,137,0,1
0.0116118,-0.00172499,0.0430818,0,-1,0,3.11475e-05,0.0125801,0.0523812,0.0109021,0.8128,138,0,1
0,0,0,0,-1,0,0,2.22045e-16,0.083976,0,0.8128,139,0,1
0.0158583,-0.000852986,0.0436016,0,-1,0,3.47754e-05,0.0127774,0.0785291,0.0109233,0.8128,140,0,1
0,0,0,0,-1,0,0,2.22045e-16,0.120595,0,0.8128,141,0,1
0.0189241,1.33941e-05,0.0430395,0,-1,0,3.60349e-05,0.01307,0.113348,0.01093,0.8128,142,0,1
0,0,0,0,-1,0,0,2.22045e-16,0.169153,0,0.8128,143,0,1
0.0201301,0.000758322,0.0422294,0,-1,0,3.44052e-05,0.0133895,0.159754,0.0109313,0.8128,144,0,1
0,0,0,0,-1,0,0,2.22045e-16,0.23142,0,0.8128,145,0,1
0.0179076,0.00157322,0.040829,0,-1,0,2.81321e-05,0.0131513,0.221628,0.0109292,0.8128,146,0,1
0,0,0,0,-1,0,0,2.22045e-16,0.304125,0,0.8128,147,0,1
0.010728,0.00236357,0.036009,0,-1,0,1.89839e-05,0.0127741,0.304134,0.0109265,0.8128,148,0,1
0,0,0,0,-1,0,0,2.22045e-16,0.376831,0,0.8128,149,0,1
0.00112234,0.00290692,0.0242533,0,-1,0,1.02967e-05,0.0131612,0.386644,0.0109295,0.8128,150,0,1
0,0,0,0,-1,0,0,2.22045e-16,0.439099,0,0.8128,151,0,1
-0.00480777,0.00318586,0.00534862,0,-1,0,5.17408e-06,0.0134051,0.448527,0.0109319,0.8128,152,0,1
0,0,0,0,-1,0,0,2.22045e-16,0.487664,0,0.8128,153,0,1
-0.00763601,0.00288872,-0.0129192,0,-1,0,5.83433e-06,0.013089,0.494953,0.0109311,0.8128,154,0,1
0,0,0,0,-1,0,0,2.22045e-16,0.524303,0,0.8128,155,0,1
-0.00938586,0.00198013,-0.0238766,0,-1,0,9.06972e-06,0.0128005,0.529812,0.0109255,0.8128,156,0,1
0,0,0,0,-1,0,0,2.22045e-16,0.551852,0,0.8128,157,0,1
-0.00874818,0.000946185,-0.0290601,0,-1,0,1.07107e-05,0.0126093,0.556041,0.0109067,0.8128,158,0,1
0,0,0,0,-1,0,0,2.22045e-16,0.572659,0,0.8128,159,0,1
-0.00660902,0.00013266,-0.0297454,0,-1,0,9.52598e-06,0.0124446,0.575864,0.0108431,0.8128,160,0,1
0,0,0,0,-1,0,0,2.22045e-16,0.588437,0,0.8128,161,0,1
-0.00372383,-0.000240444,-0.0249932,0.25,-0.75,0,6.10464e-06,0.0109504,0.590958,0.010615,0.8128,162,0,1
0,0,0,0,-1,0,0,2.22045e-16,0.600072,0,0.8128,163,0,1
-0.00120393,-6.65147e-05,-0.014025,0.5,-0.5,0,2.00394e-06,0.00665249,0.602641,0.0098744,0.8128,164,0,1
0,0,0,0.5,-0.5,0,0,2.22045e-16,0.6096,0,0.8128,165,0,1
0,0,0,1,0,0,0,2.22045e-16,0.6096,0.0122701,0.8128,166,0,1
0.00151178,-0.00197207,0.0289606,-1,2.2182e-16,-2.21856e-16,1.25513e-05,0.00856862,0.00700285,0.0257581,0.8128,167,0,1
0,0,0,-1,2.21822e-16,-2.21853e-16,0,2.22045e-16,-1.74115e-16,0.0280208,0.8128,168,0,1
0.0037839,-0.0043151,0.0440177,-0.75,-0.25,-1.66391e-16,3.64713e-05,0.0181774,0.0180074,0.0260494,0.8128,169,0,1
0.00737825,-0.00491211,0.0509882,-0.25,-0.75,-5.54634e-17,5.97449e-05,0.0253513,0.03274,0.0262642,0.8128,170,0,1
0.0112045,-0.00383548,0.05428,0,-1,0,7.98284e-05,0.0281507,0.0523747,0.0263575,0.8128,171,0,1
0.0146856,-0.002063,0.0552939,0,-1,0,9.32459e-05,0.028452,0.0785158,0.0263935,0.8128,172,0,1
0.0170132,-0.000249714,0.0550298,0,-1,0,9.78498e-05,0.0289046,0.11334,0.0264063,0.8128,173,0,1
0.0169431,0.0015032,0.0540977,0,-1,0,9.19624e-05,0.0293878,0.159755,0.02641,0.8128,174,0,1
0.0126914,0.00338227,0.0516907,0,-1,0,7.39556e-05,0.0289562,0.221639,0.0264096,0.8128,175,0,1
0.00408737,0.00489044,0.0444315,0,-1,0,4.90845e-05,0.0283232,0.304159,0.0264082,0.8128,176,0,1
-0.00458125,0.00554406,0.0286749,0,-1,0,2.72313e-05,0.0289795,0.386689,0.0264106,0.8128,177,0,1
-0.00702003,0.00581922,0.00472833,0,-1,0,1.57131e-05,0.0294239,0.448596,0.0264121,0.8128,178,0,1
-0.00685537,0.00537459,-0.0182116,0,-1,0,1.76307e-05,0.0289475,0.495054,0.0264102,0.8128,179,0,1
-0.00780606,0.00399136,-0.0326076,0,-1,0,2.55293e-05,0.0285027,0.529954,0.0264003,0.8128,180,0,1
-0.00734001,0.00232784,-0.0400427,0,-1,0,2.91948e-05,0.0282121,0.556226,0.0263706,0.8128,181,0,1
-0.00588728,0.000691503,-0.0416793,0.25,-0.75,0,2.54721e-05,0.0255312,0.576077,0.0262907,0.8128,182,0,1
-0.00372379,-0.000362376,-0.0363395,0.75,-0.25,0,1.58196e-05,0.0184803,0.591148,0.0261017,0.8128,183,0,1
-0.0013513,-0.00039143,-0.0217063,1,0,0,5.03218e-06,0.00876883,0.602448,0.0258427,0.8128,184,0,1
0,0,0,1,0,0,0,2.22045e-16,0.6096,0.0281281,0.8128,185,0,1
0.00160622,-0.00490872,0.0329817,-1,2.21871e-16,-2.21861e-16,1.63132e-05,0.00871891,0.00713571,0.0453477,0.8128,186,0,1
0,0,0,-1,2.21874e-16,-2.21863e-16,0,2.22045e-16,-1.69646e-16,0.0481658,0.8128,187,0,1
0.00340091,-0.00754618,0.0485537,-1,2.21871e-16,-2.21861e-16,4.82746e-05,0.0200057,0.0181068,0.0453763,0.8128,188,0,1
0.00589662,-0.00763504,0.0554653,-0.75,-0.25,-1.66398e-16,8.32008e-05,0.0329162,0.0327896,0.0454436,0.8128,189,0,1
0.00825997,-0.00582072,0.0586066,-0.25,-0.75,-5.54673e-17,0.00011795,0.0434503,0.0523887,0.0454824,0.8128,190,0,1
0.0101061,-0.00304972,0.0595782,0,-1,0,0.000143461,0.0472729,0.0785174,0.0454999,0.8128,191,0,1
0.0107407,3.9903e-05,0.0593406,0,-1,0,0.000151221,0.0475345,0.113342,0.0455053,0.8128,192,0,1
0.00899001,0.00314493,0.0580818,0,-1,0,0.000137934,0.0478163,0.159765,0.0455053,0.8128,193,0,1
0.00404832,0.00596971,0.0545636,0,-1,0,0.000108064,0.0475611,0.221661,0.0455037,0.8128,194,0,1
-0.00280431,0.00770271,0.0455789,0,-1,0,7.14737e-05,0.0471925,0.304198,0.0455028,0.8128,195,0,1
-0.00816793,0.00775281,0.0280641,0,-1,0,4.19798e-05,0.0475903,0.386749,0.0455054,0.8128,196,0,1
-0.00751686,0.00728942,0.00352461,0,-1,0,2.85428e-05,0.0478611,0.448684,0.045509,0.8128,197,0,1
-0.00538355,0.00665862,-0.0191692,0,-1,0,3.20238e-05,0.0475865,0.495177,0.0455118,0.8128,198,0,1
-0.00554425,0.00526544,-0.0337486,0,-1,0,4.25117e-05,0.0473327,0.530117,0.0455109,0.8128,199,0,1
-0.00499227,0.00342986,-0.0416747,0.25,-0.75,0,4.61303e-05,0.0436413,0.556429,0.0455011,0.8128,200,0,1
-0.00413553,0.00145023,-0.0441173,0.75,-0.25,0,3.89479e-05,0.0332839,0.576293,0.0454745,0.8128,201,0,1
-0.00290428,-0.000118255,-0.0398516,1,0,0,2.3448e-05,0.0203063,0.591222,0.0454211,0.8128,202,0,1
-0.00117802,-0.000598232,-0.02509,1,0,0,7.23727e-06,0.00883311,0.602384,0.0454037,0.8128,203,0,1
0,0,0,1,0,0,0,2.22045e-16,0.6096,0.0482233,0.8128,204,0,1
0.00127268,-0.00735553,0.0362878,-1,2.21888e-16,-2.21869e-16,1.98286e-05,0.00884004,0.00717114,0.0692089,0.8128,205,0,1
0,0,0,-1,2.21888e-16,-2.21869e-16,0,2.22045e-16,-1.64205e-16,0.0726852,0.8128,206,0,1
0.00217333,-0.00978513,0.0521557,-1,2.21888e-16,-2.21869e-16,5.94096e-05,0.0201864,0.0181545,0.0691399,0.8128,207,0,1
0.00328338,-0.00915789,0.0586733,-1,2.21888e-16,-2.21869e-16,0.00010467,0.0346623,0.0328255,0.0691166,0.8128,208,0,1
0.00391718,-0.00656599,0.0612454,-0.75,-0.25,-1.66402e-16,0.000151182,0.0524194,0.0524077,0.0691055,0.8128,209,0,1
0.00384255,-0.00289841,0.0617489,-0.25,-0.75,-5.54671e-17,0.000184778,0.0663531,0.0785273,0.0690846,0.8128,210,0,1
0.00268723,0.00122561,0.0610689,0,-1,0,0.00019146,0.0710414,0.113353,0.0690692,0.8128,211,0,1
-2.97176e-05,0.00518671,0.0590888,0,-1,0,0.000169229,0.0712156,0.159784,0.0690586,0.8128,212,0,1
-0.00419111,0.00833106,0.0544272,0,-1,0,0.000130202,0.0710416,0.221693,0.0690522,0.8128,213,0,1
-0.00832683,0.00985824,0.0441025,0,-1,0,8.79431e-05,0.0708012,0.304248,0.0690504,0.8128,214,0,1
-0.0103908,0.00907892,0.0256832,0,-1,0,5.70531e-05,0.0710739,0.386821,0.0690545,0.8128,215,0,1
-0.00761786,0.00782561,0.00179185,0,-1,0,4.53727e-05,0.0712645,0.448784,0.0690635,0.8128,216,0,1
-0.00459715,0.00717432,-0.0193529,0,-1,0,5.07674e-05,0.0710972,0.49531,0.0690774,0.8128,217,0,1
-0.00430698,0.00604396,-0.0331981,0.25,-0.75,0,6.1781e-05,0.06655,0.530287,0.0690974,0.8128,218,0,1
-0.00364194,0.00447276,-0.0411803,0.75,-0.25,0,6.2754e-05,0.0528302,0.556622,0.0691246,0.8128,219,0,1
-0.00303126,0.00275898,-0.0441119,1,0,0,5.04626e-05,0.035048,0.576413,0.069142,0.8128,220,0,1
-0.00226783,0.00117653,-0.0407418,1,0,0,2.95081e-05,0.0203881,0.591265,0.0691699,0.8128,221,0,1
-0.000965383,0.000118642,-0.0265053,1,0,0,8.96401e-06,0.00891277,0.602379,0.0692387,0.8128,222,0,1
0,0,0,1,0,0,0,2.22045e-16,0.6096,0.0727103,0.8128,223,0,1
