U:0,U:1,U:2,grad(T):0,grad(T):1,grad(T):2,nWall:0,nWall:1,nWall:2,nut,yWall,Points:0,Points:1,Points:2,Point ID,Block Number
0.0846741,0.156923,-0.00718543,0.36074,0.204356,0.338731,-1,2.21885e-16,-2.21867e-16,0.000979497,0.163888,0.15985,1.0843,1.2192,1934,1
0.108379,0.150291,-0.00709658,0.33424,0.176691,0.39118,-1,2.21885e-16,-2.21867e-16,0.00107014,0.227174,0.221854,1.04026,1.2192,1935,1
0.106621,0.152833,-0.0069224,0.318191,0.177909,0.39207,-1,2.21885e-16,-2.21867e-16,0.00107478,0.227101,0.221814,1.08433,1.2192,1936,1
0.12152,0.145949,-0.00571167,0.112672,0.15418,0.438755,0,1.10943e-16,-1.10933e-16,0.00108921,0.263588,0.304523,1.0403,1.2192,1937,1
0.119911,0.148993,-0.00561502,0.102461,0.155012,0.442878,0,1.10943e-16,-1.10933e-16,0.00109461,0.263571,0.304463,1.08438,1.2192,1938,1
0.118727,0.143619,-0.00341846,-0.0436965,0.140724,0.439837,1,0,0,0.00109931,0.227712,0.38721,1.04033,1.2192,1939,1
0.117677,0.147333,-0.00342037,-0.0507061,0.142124,0.443917,1,0,0,0.00110481,0.227756,0.387132,1.08442,1.2192,1940,1
0.104229,0.14292,-0.00084891,-0.059399,0.131513,0.405575,1,0,0,0.00112357,0.164454,0.449236,1.04034,1.2192,1941,1
0.103856,0.14746,-0.00095598,-0.0638489,0.134186,0.406179,1,0,0,0.00112952,0.164498,0.449147,1.08445,1.2192,1942,1
0.0851983,0.143165,0.00169801,0.251258,0.129067,0.369268,1,0,0,0.00109198,0.117037,0.495772,1.04034,1.2192,1943,1
0.0853167,0.148576,0.00148766,0.257198,0.130473,0.370269,1,0,0,0.00109811,0.117067,0.495679,1.08445,1.2192,1944,1
0.0654943,0.143844,0.00403215,1.78356,0.142819,0.340359,1,0,0,0.000995919,0.081521,0.530693,1.04033,1.2192,1945,1
0.0658367,0.150018,0.00374118,1.81293,0.136875,0.34148,1,0,0,0.00100084,0.0815213,0.530604,1.08444,1.2192,1946,1
0.0472226,0.144636,0.00592632,6.81147,0.180585,0.314263,1,0,0,0.000853983,0.0549788,0.556902,1.04031,1.2192,1947,1
0.0475875,0.151279,0.00557585,6.8653,0.153389,0.315151,1,0,0,0.000857264,0.0549237,0.556825,1.08442,1.2192,1948,1
0.031109,0.145223,0.00712829,21.6735,0.232794,0.275212,1,0,0,0.000663628,0.0352752,0.576573,1.04028,1.2192,1949,1
0.0313689,0.151803,0.00672739,21.7082,0.165259,0.275446,1,0,0,0.000665384,0.0351226,0.576516,1.08437,1.2192,1950,1
0.0180705,0.145054,0.00719262,31.7672,-5.5471,0.582974,1,0,0,0.000418509,0.0209994,0.591331,1.04024,1.2192,1951,1
0.0182266,0.150428,0.00671645,31.3065,-3.67617,0.589227,1,0,0,0.000418831,0.020666,0.5913,1.08432,1.2192,1952,1
0.0112933,0.138051,0.00702695,63.232,13.0229,-0.613576,1,0,0,0.000166306,0.00936354,0.602393,1.0402,1.2192,1953,1
0.0113076,0.141136,0.00665348,59.1759,9.84353,-0.565174,1,0,0,0.000166093,0.00914032,0.602384,1.08427,1.2192,1954,1
0,0,0,1934.31,37.0745,-3.87101,1,0,0,0,2.22045e-16,0.6096,1.03385,1.2192,1955,1
0,0,0,1922.81,26.9675,-3.80069,1,0,0,0,2.22045e-16,0.6096,1.0791,1.2192,1956,1
0.00314743,0.108789,0.000101385,-5.71239,0.501833,-0.0719619,-1,2.21885e-16,-2.21867e-16,7.97201e-05,0.00892278,0.00718553,1.11995,1.2192,1957,1
0,0,0,-79.7165,1.46044,-0.450796,-1,2.21885e-16,-2.21867e-16,0,2.22045e-16,-2.29259e-17,1.11578,1.2192,1958,1
0.00776389,0.133535,-0.00194995,-4.15234,-0.125888,0.194205,-1,2.21885e-16,-2.21867e-16,0.000220778,0.0202744,0.0181914,1.11995,1.2192,1959,1
0.0160466,0.146017,-0.00393621,-3.28065,0.223765,0.231581,-1,2.21885e-16,-2.21867e-16,0.000374411,0.0347359,0.0328696,1.11996,1.2192,1960,1
0.0273125,0.15361,-0.0053232,-1.47272,0.234656,0.256338,-1,2.21885e-16,-2.21867e-16,0.000529776,0.0544796,0.0524456,1.11997,1.2192,1961,1
0.0424468,0.158108,-0.00633401,-0.487591,0.23492,0.278457,-1,2.21885e-16,-2.21867e-16,0.000686168,0.0809998,0.078554,1.11998,1.2192,1962,1
0.0615379,0.159773,-0.00688402,0.0852642,0.224958,0.303741,-1,2.21885e-16,-2.21867e-16,0.000839787,0.116467,0.113375,1.12001,1.2192,1963,1
0.0834789,0.158396,-0.00707008,0.345686,0.205169,0.339959,-1,2.21885e-16,-2.21867e-16,0.00098175,0.163826,0.159819,1.12004,1.2192,1964,1
0.105289,0.154655,-0.00680003,0.305449,0.179059,0.392898,-1,2.21885e-16,-2.21867e-16,0.00107827,0.22703,0.221764,1.12009,1.2192,1965,1
0.118791,0.15123,-0.0055511,0.0946231,0.155269,0.448232,0,1.10943e-16,-1.10933e-16,0.00109882,0.263566,0.304388,1.12015,1.2192,1966,1
0.117183,0.15017,-0.00344011,-0.0561556,0.142949,0.449284,1,0,0,0.00110861,0.227832,0.387031,1.12021,1.2192,1967,1
0.104123,0.151107,-0.00107059,-0.0684034,0.136854,0.406934,1,0,0,0.00113347,0.164585,0.449028,1.12025,1.2192,1968,1
0.0861714,0.153165,0.00127622,0.254568,0.131732,0.371472,1,0,0,0.00110247,0.117154,0.49555,1.12026,1.2192,1969,1
0.0669706,0.155532,0.00345251,1.80666,0.129555,0.342848,1,0,0,0.0010043,0.0815922,0.530473,1.12026,1.2192,1970,1
0.0487063,0.15749,0.00523218,6.82675,0.121395,0.316335,1,0,0,0.000859656,0.0549562,0.556705,1.12023,1.2192,1971,1
0.0322602,0.1582,0.0063388,21.5443,0.0872407,0.276089,1,0,0,0.000667376,0.0350804,0.576421,1.12019,1.2192,1972,1
0.0187762,0.155941,0.00625189,30.905,-2.46972,0.593223,1,0,0,0.000420628,0.0204819,0.591242,1.12012,1.2192,1973,1
0.0115365,0.144727,0.00626687,56.6821,7.21243,-0.527139,1,0,0,0.000167166,0.00900741,0.602366,1.12004,1.2192,1974,1
0,0,0,1914.74,19.2524,-3.73685,1,0,0,0,2.22045e-16,0.6096,1.11582,1.2192,1975,1
0.00308282,0.10947,-6.85371e-05,-5.51819,0.364793,-0.0712921,-1,2.21885e-16,-2.21867e-16,7.89428e-05,0.00881322,0.00718516,1.14893,1.2192,1976,1
0,0,0,-78.3733,1.00584,-0.447212,-1,2.21885e-16,-2.21867e-16,0,2.22045e-16,-1.63216e-17,1.14554,1.2192,1977,1
0.00769746,0.134047,-0.00210044,-4.086,-0.0336832,0.193423,-1,2.21885e-16,-2.21867e-16,0.000219659,0.0201051,0.0181899,1.14893,1.2192,1978,1
0.0158774,0.14628,-0.00401907,-3.24806,0.224112,0.231376,-1,2.21885e-16,-2.21867e-16,0.000373603,0.0346378,0.0328661,1.14894,1.2192,1979,1
0.0269698,0.153891,-0.00538723,-1.46244,0.234953,0.256361,-1,2.21885e-16,-2.21867e-16,0.00052928,0.054413,0.0524385,1.14895,1.2192,1980,1
0.0419765,0.158644,-0.00636477,-0.49046,0.23549,0.278906,-1,2.21885e-16,-2.21867e-16,0.000686087,0.0809468,0.0785411,1.14897,1.2192,1981,1
0.0608564,0.160589,-0.00685546,0.0754787,0.225625,0.304633,-1,2.21885e-16,-2.21867e-16,0.000840394,0.116416,0.113353,1.149,1.2192,1982,1
0.0825389,0.159441,-0.00699109,0.333524,0.205877,0.341029,-1,2.21885e-16,-2.21867e-16,0.000983257,0.163769,0.159782,1.14904,1.2192,1983,1
0.10427,0.155967,-0.00671363,0.295366,0.18016,0.393634,-1,2.21885e-16,-2.21867e-16,0.00108098,0.226956,0.221706,1.14909,1.2192,1984,1
0.118011,0.152866,-0.00550778,0.0886594,0.155768,0.452727,0,1.10943e-16,-1.10933e-16,0.00110223,0.26357,0.304298,1.14917,1.2192,1985,1
0.117057,0.152307,-0.0034684,-0.0602639,0.14387,0.454298,1,0,0,0.00111123,0.227939,0.386905,1.14925,1.2192,1986,1
0.104835,0.153973,-0.0011869,-0.0729222,0.139317,0.408226,1,0,0,0.00113606,0.164715,0.448875,1.14931,1.2192,1987,1
0.0876018,0.156968,0.00106818,0.244817,0.132936,0.372796,1,0,0,0.00110576,0.117296,0.495376,1.14934,1.2192,1988,1
0.0688346,0.160378,0.00316794,1.76874,0.12159,0.344411,1,0,0,0.00100702,0.0817351,0.530288,1.14935,1.2192,1989,1
0.0506384,0.16329,0.00489278,6.69542,0.0847166,0.317894,1,0,0,0.000861803,0.0550796,0.556522,1.14934,1.2192,1990,1
0.0339458,0.164534,0.00595979,21.1301,-0.005908,0.277667,1,0,0,0.000670173,0.0351494,0.57626,1.1493,1.2192,1991,1
0.0199124,0.161797,0.005817,30.418,-1.71219,0.592879,1,0,0,0.000424482,0.0204324,0.591131,1.14922,1.2192,1992,1
0.0120806,0.149119,0.00588374,55.1126,5.14453,-0.499825,1,0,0,0.000170074,0.00895652,0.602325,1.14913,1.2192,1993,1
0,0,0,1906.41,13.5227,-3.67306,1,0,0,0,2.22045e-16,0.6096,1.14568,1.2192,1994,1
0.00303481,0.110034,-0.000218039,-5.39534,0.264024,-0.0708071,-1,2.21885e-16,-2.21867e-16,7.82725e-05,0.00873935,0.00718487,1.17243,1.2192,1995,1
0,0,0,-77.3032,0.685603,-0.444372,-1,2.21885e-16,-2.21867e-16,0,2.22045e-16,-1.09646e-17,1.16968,1.2192,1996,1
0.00766206,0.13446,-0.00221776,-4.03991,0.0271982,0.19279,-1,2.21885e-16,-2.21867e-16,0.000218628,0.0199913,0.0181885,1.17243,1.2192,1997,1
0.015758,0.146486,-0.00408447,-3.22268,0.224495,0.231208,-1,2.21885e-16,-2.21867e-16,0.000372753,0.0345712,0.0328625,1.17244,1.2192,1998,1
0.0267065,0.154087,-0.0054332,-1.45419,0.235103,0.256392,-1,2.21885e-16,-2.21867e-16,0.000528663,0.0543658,0.052431,1.17246,1.2192,1999,1
0.0416214,0.159018,-0.00638504,-0.492677,0.235883,0.279301,-1,2.21885e-16,-2.21867e-16,0.000685787,0.0809061,0.0785273,1.17248,1.2192,2000,1
0.0603262,0.161176,-0.00683448,0.0675618,0.226269,0.3054,-1,2.21885e-16,-2.21867e-16,0.000840647,0.116373,0.113329,1.17251,1.2192,2001,1
0.0817932,0.1602,-0.00693463,0.323719,0.20673,0.341951,-1,2.21885e-16,-2.21867e-16,0.000984253,0.163715,0.159742,1.17256,1.2192,2002,1
0.103477,0.156919,-0.00665105,0.287429,0.181426,0.394265,-1,2.21885e-16,-2.21867e-16,0.00108314,0.22688,0.221641,1.17263,1.2192,2003,1
0.117458,0.154057,-0.00547254,0.0841632,0.156686,0.456355,0,1.10943e-16,-1.10933e-16,0.00110506,0.263582,0.304193,1.17273,1.2192,2004,1
0.117152,0.153889,-0.00349515,-0.0635096,0.145342,0.458124,1,0,0,0.00111305,0.228071,0.386757,1.17283,1.2192,2005,1
0.105804,0.15616,-0.00129991,-0.0775088,0.142069,0.409197,1,0,0,0.00113771,0.164881,0.448688,1.17291,1.2192,2006,1
0.0894178,0.160002,0.000869126,0.22959,0.134453,0.374199,1,0,0,0.00110847,0.117492,0.495155,1.17296,1.2192,2007,1
0.0713157,0.164468,0.00289249,1.70237,0.113828,0.346125,1,0,0,0.00100967,0.0819535,0.530037,1.173,1.2192,2008,1
0.0534325,0.16854,0.00455998,6.46051,0.044716,0.319891,1,0,0,0.000864486,0.0553071,0.556249,1.17301,1.2192,2009,1
0.0366837,0.170722,0.00558932,20.3415,-0.112101,0.280588,1,0,0,0.000674656,0.0353556,0.575989,1.17299,1.2192,2010,1
0.0220921,0.168051,0.00540559,29.6439,-1.22905,0.581629,1,0,0,0.000431824,0.0205491,0.590908,1.17293,1.2192,2011,1
0.0133469,0.15476,0.00544111,53.7579,3.60842,-0.479239,1,0,0,0.000176696,0.00902102,0.602215,1.17283,1.2192,2012,1
0,0,0,1886.32,9.37371,-3.57598,1,0,0,0,2.22045e-16,0.6096,1.17,1.2192,2013,1
0.00300628,0.110523,-0.000333635,-5.31967,0.191131,-0.0704789,-1,2.21885e-16,-2.21867e-16,7.76372e-05,0.00868344,0.00718485,1.19149,1.2192,2014,1
0,0,0,-76.4879,0.457291,-0.442356,-1,2.21885e-16,-2.21867e-16,0,2.22045e-16,-6.61457e-18,1.18929,1.2192,2015,1
0.0076469,0.13483,-0.00230088,-4.00782,0.0698171,0.192327,-1,2.21885e-16,-2.21867e-16,0.000217663,0.0199083,0.0181873,1.1915,1.2192,2016,1
0.0156642,0.146676,-0.00413286,-3.20374,0.225234,0.231075,-1,2.21885e-16,-2.21867e-16,0.000371922,0.034522,0.032859,1.19151,1.2192,2017,1
0.0264895,0.154246,-0.00546114,-1.44766,0.235823,0.256435,-1,2.21885e-16,-2.21867e-16,0.000528022,0.0543294,0.0524236,1.19152,1.2192,2018,1
0.0413215,0.159284,-0.00639326,-0.494372,0.237021,0.279637,-1,2.21885e-16,-2.21867e-16,0.000685395,0.0808723,0.0785133,1.19155,1.2192,2019,1
0.0598876,0.161603,-0.00681649,0.0612527,0.227885,0.306037,-1,2.21885e-16,-2.21867e-16,0.000840685,0.116334,0.113305,1.19159,1.2192,2020,1
0.0811927,0.160762,-0.00689139,0.315877,0.208726,0.342727,-1,2.21885e-16,-2.21867e-16,0.000984899,0.163663,0.1597,1.19164,1.2192,2021,1
0.102846,0.157614,-0.00660356,0.281196,0.183799,0.394816,-1,2.21885e-16,-2.21867e-16,0.00108483,0.226802,0.221572,1.19172,1.2192,2022,1
0.117055,0.154924,-0.00544257,0.0807594,0.158833,0.459124,0,1.10943e-16,-1.10933e-16,0.00110741,0.263599,0.304081,1.19184,1.2192,2023,1
0.11736,0.155044,-0.00351746,-0.0661241,0.148242,0.460578,1,0,0,0.00111428,0.228222,0.386594,1.19197,1.2192,2024,1
0.106875,0.157779,-0.00140485,-0.081994,0.146102,0.409644,1,0,0,0.00113868,0.165078,0.448477,1.19207,1.2192,2025,1
0.09142,0.162307,0.00068284,0.210624,0.136972,0.37561,1,0,0,0.00111094,0.117735,0.494892,1.19215,1.2192,2026,1
0.0742306,0.167708,0.00263201,1.61229,0.106726,0.347905,1,0,0,0.00101283,0.0822461,0.529718,1.19222,1.2192,2027,1
0.00297469,0.110905,-0.000395609,-5.30909,0.12774,-0.0708173,-1,2.21885e-16,-2.21867e-16,7.68814e-05,0.00861957,0.00718544,1.20696,1.2192,2028,1
0,0,0,-75.9616,0.258439,-0.443274,-1,2.21885e-16,-2.21867e-16,0,2.22045e-16,-3.03645e-18,1.20541,1.2192,2029,1
0.00762994,0.13518,-0.00234898,-3.97949,0.109763,0.192251,-1,2.21885e-16,-2.21867e-16,0.000216734,0.0198298,0.0181865,1.20696,1.2192,2030,1
0.0155813,0.146862,-0.00416294,-3.19073,0.231351,0.230986,-1,2.21885e-16,-2.21867e-16,0.000371142,0.0344754,0.0328558,1.20697,1.2192,2031,1
0.0263038,0.154395,-0.00546871,-1.4423,0.242026,0.256509,-1,2.21885e-16,-2.21867e-16,0.000527402,0.0542948,0.0524166,1.20699,1.2192,2032,1
0.0410499,0.159478,-0.00638922,-0.49551,0.243627,0.279953,-1,2.21885e-16,-2.21867e-16,0.000684976,0.0808399,0.0784999,1.20702,1.2192,2033,1
0.0595048,0.161913,-0.00679953,0.0563077,0.234718,0.306595,-1,2.21885e-16,-2.21867e-16,0.000840595,0.116296,0.113281,1.20706,1.2192,2034,1
0.0806975,0.161181,-0.0068559,0.309625,0.215408,0.343398,-1,2.21885e-16,-2.21867e-16,0.000985302,0.163611,0.15966,1.20712,1.2192,2035,1
0.102329,0.158123,-0.00656539,0.27628,0.190272,0.395295,-1,2.21885e-16,-2.21867e-16,0.00108615,0.226724,0.221504,1.20721,1.2192,2036,1
0.116751,0.155552,-0.00542033,0.0781215,0.165223,0.459813,0,1.10943e-16,-1.10933e-16,0.00110938,0.263617,0.303968,1.20735,1.2192,2037,1
0.117612,0.155876,-0.00353924,-0.0681725,0.155102,0.461341,1,0,0,0.00111512,0.228378,0.386428,1.20749,1.2192,2038,1
0.107942,0.158943,-0.00150051,-0.0861614,0.153462,0.410437,1,0,0,0.00113922,0.165285,0.448256,1.20762,1.2192,2039,1
0.0934411,0.163961,0.000510882,0.189752,0.142502,0.376959,1,0,0,0.00111336,0.117998,0.494611,1.20773,1.2192,2040,1
0.077345,0.170069,0.00239053,1.50763,0.100363,0.349675,1,0,0,0.00101682,0.0825783,0.529358,1.20783,1.2192,2041,1
0.00291387,0.11121,-0.000395433,-5.3442,0.0533033,-0.071659,-1,2.21885e-16,-2.21867e-16,7.62057e-05,0.00858135,0.00718581,1.2195,1.2192,2042,1
0,0,0,-75.1836,0.0325969,-0.446371,-1,2.21885e-16,-2.21867e-16,0,2.22045e-16,8.89983e-20,1.2195,1.2192,2043,1
0.00758615,0.135507,-0.00236929,-3.9571,0.156364,0.192471,-1,2.21885e-16,-2.21867e-16,0.000215913,0.0197873,0.0181856,1.21951,1.2192,2044,1
0.0154953,0.147038,-0.00418192,-3.18159,0.245687,0.230914,-1,2.21885e-16,-2.21867e-16,0.000370392,0.034449,0.0328529,1.21952,1.2192,2045,1
0.0261286,0.154538,-0.0054643,-1.43772,0.25588,0.256586,-1,2.21885e-16,-2.21867e-16,0.000526778,0.0542731,0.0524103,1.21954,1.2192,2046,1
0.0407778,0.159627,-0.00637779,-0.496404,0.257176,0.280255,-1,2.21885e-16,-2.21867e-16,0.000684524,0.0808167,0.0784879,1.21956,1.2192,2047,1
0.0591371,0.162148,-0.00678191,0.0520215,0.247666,0.307122,-1,2.21885e-16,-2.21867e-16,0.000840417,0.116266,0.113259,1.21961,1.2192,2048,1
0.0802502,0.161506,-0.00682359,0.304158,0.22715,0.34401,-1,2.21885e-16,-2.21867e-16,0.000985557,0.163565,0.159623,1.21967,1.2192,2049,1
0.101866,0.158514,-0.00653144,0.272066,0.200809,0.39573,-1,2.21885e-16,-2.21867e-16,0.00108728,0.226653,0.221441,1.21977,1.2192,2050,1
0.116493,0.156029,-0.00540369,0.075902,0.175675,0.458829,0,1.10942e-16,-1.10933e-16,0.00111115,0.263726,0.303865,1.21992,1.2192,2051,1
0.117888,0.156497,-0.00356393,-0.0699164,0.165963,0.460527,1,0,0,0.00111578,0.228743,0.386275,1.22008,1.2192,2052,1
0.109016,0.159797,-0.00159281,-0.0901307,0.164259,0.411298,1,0,0,0.00113955,0.165786,0.448053,1.22022,1.2192,2053,1
0.0954942,0.165138,0.00034567,0.167825,0.151142,0.378286,1,0,0,0.00111593,0.118683,0.49435,1.22035,1.2192,2054,1
0.0806371,0.171689,0.00215707,1.39526,0.0935031,0.351472,1,0,0,0.00102203,0.083528,0.529022,1.22048,1.2192,2055,1
0.0028626,0.111606,-0.00038663,-5.34969,-0.0265917,-0.0717242,-1,2.21885e-16,-2.21867e-16,7.59438e-05,0.00861834,0.00718494,1.23205,1.2192,2056,1
0,0,0,-73.8652,-0.202886,-0.446416,-1,2.21885e-16,-2.21867e-16,0,2.22045e-16,3.2144e-18,1.23359,1.2192,2057,1
0.00753183,0.135809,-0.00239337,-3.95132,0.201949,0.192517,-1,2.21885e-16,-2.21867e-16,0.000215252,0.0198262,0.0181843,1.23205,1.2192,2058,1
0.0153958,0.14721,-0.0042045,-3.17193,0.259133,0.230826,-1,2.21885e-16,-2.21867e-16,0.000369581,0.0344679,0.0328503,1.23206,1.2192,2059,1
0.00286731,0.112084,-0.000424125,-5.33363,-0.0966914,-0.0710522,-1,2.21885e-16,-2.21867e-16,7.57628e-05,0.00868126,0.0071839,1.24751,1.2192,2060,1
0,0,0,-72.7698,-0.411994,-0.44316,-1,2.21885e-16,-2.21867e-16,0,2.22045e-16,6.79258e-18,1.24971,1.2192,2061,1
0.00749088,0.136097,-0.00244509,-3.9493,0.239746,0.192221,-1,2.21885e-16,-2.21867e-16,0.000214535,0.0199018,0.0181833,1.24751,1.2192,2062,1
0.0152772,0.147394,-0.00424062,-3.15807,0.263994,0.230722,-1,2.21885e-16,-2.21867e-16,0.00036859,0.0345081,0.0328485,1.24753,1.2192,2063,1
0.0259324,0.154677,-0.00546313,-1.43366,0.268478,0.256653,-1,2.21885e-16,-2.21867e-16,0.000526044,0.0542805,0.0524051,1.23208,1.2192,2064,1
0.0404588,0.159753,-0.00636304,-0.497707,0.269066,0.28056,-1,2.21885e-16,-2.21867e-16,0.000683962,0.0808143,0.078478,1.23211,1.2192,2065,1
0.0587226,0.162347,-0.00676101,0.0472866,0.258567,0.307665,-1,2.21885e-16,-2.21867e-16,0.000840134,0.116252,0.113242,1.23215,1.2192,2066,1
0.0797668,0.161793,-0.00678896,0.298218,0.236675,0.34465,-1,2.21885e-16,-2.21867e-16,0.000985731,0.163535,0.159592,1.23222,1.2192,2067,1
0.10137,0.158859,-0.00649524,0.267601,0.20921,0.396178,-1,2.21885e-16,-2.21867e-16,0.00108842,0.226599,0.22139,1.23232,1.2192,2068,1
0.116228,0.156444,-0.00538776,0.0736438,0.184436,0.45777,0,1.10943e-16,-1.10933e-16,0.00111303,0.264111,0.303781,1.23247,1.2192,2069,1
0.118217,0.157029,-0.00359289,-0.0716826,0.17561,0.459663,1,0,0,0.00111644,0.229741,0.386151,1.23264,1.2192,2070,1
0.110235,0.160507,-0.00169277,-0.0943225,0.173966,0.412245,1,0,0,0.00113977,0.167162,0.447891,1.23279,1.2192,2071,1
0.0978182,0.166055,0.000165818,0.143496,0.158729,0.379766,1,0,0,0.00111903,0.120588,0.494149,1.23292,1.2192,2072,1
0.0843366,0.172811,0.00190064,1.27024,0.0848043,0.353518,1,0,0,0.00102921,0.0861917,0.528776,1.23306,1.2192,2073,1
0.0715138,0.179676,0.00331378,4.75683,-0.196154,0.331509,1,0,0,0.000895724,0.0612064,0.554653,1.23321,1.2192,2074,1
0.0609476,0.184975,0.00422153,13.9412,-0.967049,0.304462,1,0,0,0.000729977,0.043706,0.573921,1.2334,1.2192,2075,1
0.0523708,0.186447,0.00437694,33.3678,-3.2777,0.478987,0.75,-0.25,0,0.000535301,0.0321261,0.588162,1.23365,1.2192,2076,1
0.0477967,0.183866,0.00375128,65.2602,-10.8078,0.257125,0.5,-0.5,0,0.000334357,0.0229413,0.598558,1.23394,1.2192,2077,1
0.0317434,0.155522,0.00233173,68.7704,-35.1489,-0.717572,0.25,-0.75,0,0.000219644,0.0163311,0.606262,1.23398,1.2192,2078,1
0.0256988,0.154819,-0.00547985,-1.42926,0.272811,0.256745,-1,2.21885e-16,-2.21867e-16,0.000525087,0.0543026,0.0524015,1.24754,1.2192,2079,1
0.0400633,0.159869,-0.00635404,-0.499474,0.272921,0.280935,-1,2.21885e-16,-2.21867e-16,0.000683192,0.0808237,0.0784711,1.24757,1.2192,2080,1
0.0582134,0.162528,-0.00673555,0.0414514,0.261897,0.308319,-1,2.21885e-16,-2.21867e-16,0.000839681,0.116249,0.113229,1.24762,1.2192,2081,1
0.0791839,0.162064,-0.0067475,0.290994,0.239478,0.345419,-1,2.21885e-16,-2.21867e-16,0.000985819,0.163519,0.15957,1.24768,1.2192,2082,1
0.100779,0.159191,-0.00645187,0.262275,0.211877,0.396724,-1,2.21885e-16,-2.21867e-16,0.00108971,0.226563,0.221353,1.24778,1.2192,2083,1
0.115921,0.156838,-0.0053708,0.0710788,0.18856,0.456576,0,1.10943e-16,-1.10933e-16,0.00111529,0.26499,0.30372,1.24793,1.2192,2084,1
0.118635,0.157518,-0.00362977,-0.0736304,0.181224,0.4587,1,0,0,0.00111716,0.231879,0.386063,1.2481,1.2192,2085,1
0.111734,0.161131,-0.0018102,-0.0991791,0.179996,0.413413,1,0,0,0.00113978,0.170088,0.447781,1.24824,1.2192,2086,1
0.100646,0.166785,-4.72414e-05,0.114221,0.163376,0.381621,1,0,0,0.00112295,0.124595,0.494021,1.24837,1.2192,2087,1
0.0887014,0.173554,0.00159326,1.12044,0.0774941,0.356124,1,0,0,0.00103927,0.0916665,0.528639,1.24849,1.2192,2088,1
0.0775044,0.180156,0.00292616,4.17847,-0.250568,0.33612,1,0,0,0.00091304,0.0686,0.554523,1.24861,1.2192,2089,1
0.0681931,0.184935,0.0038026,11.893,-1.19141,0.314981,0.75,-0.25,0,0.000758298,0.0530889,0.573835,1.24874,1.2192,2090,1
0.060198,0.185842,0.00408242,29.7718,-3.83599,0.285303,0.25,-0.75,0,0.000582068,0.0429581,0.588203,1.24885,1.2192,2091,1
0.0541201,0.181539,0.00373375,55.4401,-11.2372,0.19473,0,-1,0,0.000411405,0.0365011,0.598893,1.24886,1.2192,2092,1
0.0433606,0.156325,0.00286096,74.7444,-21.5336,-0.183972,0,-1,0,0.000285482,0.0320968,0.60704,1.24853,1.2192,2093,1
0,0,0,-71.9884,-0.630831,-0.439582,-1,2.21885e-16,-2.21867e-16,0,2.22045e-16,1.11426e-17,1.26932,1.2192,2094,1
0.00290822,0.112573,-0.000496637,-5.33672,-0.166738,-0.0705608,-1,2.21885e-16,-2.21867e-16,7.5295e-05,0.00873648,0.00718353,1.26657,1.2192,2095,1
0.00744135,0.136411,-0.0025108,-3.93894,0.280006,0.19169,-1,2.21885e-16,-2.21867e-16,0.000213507,0.0199826,0.0181828,1.26658,1.2192,2096,1
0.015128,0.147613,-0.00428784,-3.13904,0.264156,0.230584,-1,2.21885e-16,-2.21867e-16,0.000367303,0.0345523,0.0328478,1.26659,1.2192,2097,1
0.0254207,0.154978,-0.00551817,-1.42392,0.272834,0.256857,-1,2.21885e-16,-2.21867e-16,0.000523806,0.0543288,0.0524,1.26661,1.2192,2098,1
0.039581,0.159976,-0.00636064,-0.501729,0.272596,0.281399,-1,2.21885e-16,-2.21867e-16,0.00068211,0.0808383,0.0784676,1.26664,1.2192,2099,1
0.0575845,0.162673,-0.00670666,0.0342842,0.26143,0.309123,-1,2.21885e-16,-2.21867e-16,0.000838962,0.116254,0.113222,1.26668,1.2192,2100,1
0.078467,0.162301,-0.00669626,0.282176,0.239057,0.346365,-1,2.21885e-16,-2.21867e-16,0.000985745,0.163513,0.159557,1.26674,1.2192,2101,1
0.100056,0.159493,-0.00639839,0.255893,0.211974,0.397403,-1,2.21885e-16,-2.21867e-16,0.00109116,0.226545,0.221331,1.26684,1.2192,2102,1
0.115553,0.157187,-0.00535357,0.0681584,0.191356,0.454101,0,1.10942e-16,-1.10933e-16,0.00111805,0.266683,0.303686,1.26698,1.2192,2103,1
0.119157,0.157927,-0.00367817,-0.0757447,0.185904,0.456547,1,0,0,0.001118,0.235894,0.386014,1.26714,1.2192,2104,1
0.113569,0.161597,-0.00194773,-0.104835,0.184906,0.414959,1,0,0,0.00113938,0.175513,0.447724,1.26727,1.2192,2105,1
0.104068,0.167209,-0.000299969,0.0782539,0.168119,0.384051,1,0,0,0.0011277,0.131864,0.493962,1.26738,1.2192,2106,1
0.0938739,0.173778,0.00122136,0.937232,0.0776654,0.359523,1,0,0,0.00105296,0.101238,0.528589,1.26748,1.2192,2107,1
0.0844864,0.179987,0.00245751,3.48068,-0.261977,0.341849,0.75,-0.25,0,0.000936878,0.0805228,0.554499,1.26756,1.2192,2108,1
0.0766702,0.184432,0.00329449,9.54818,-1.21426,0.326531,0.25,-0.75,0,0.000796247,0.0668701,0.573868,1.26763,1.2192,2109,1
0.070086,0.185582,0.00365324,22.0233,-3.63156,0.307744,0,-1,0,0.000641347,0.0582194,0.588338,1.26764,1.2192,2110,1
0.0647422,0.181904,0.00354168,40.2175,-9.20373,0.273573,0,-1,0,0.000495406,0.0531741,0.599188,1.26752,1.2192,2111,1
